time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
21.5;-0.005;-0.002;0;0.005;-0.002;0.032;0.002;0.032;0.037;0.022
22;-0.005;-0.002;-0.005;0.002;-0.005;0.039;0.02;0.039;-0.01;0.002
22.5;-0.005;0;0;0.002;-0.002;0.046;0.027;0.044;-0.002;0.002
23;-0.005;-0.005;-0.002;0.002;-0.005;0.044;0.022;0.044;0;-0.007
23.5;-0.005;-0.002;-0.007;0.005;-0.005;0.044;0.032;0.051;0.02;-0.015
24;-0.01;-0.005;0.005;0.002;-0.005;0.022;0.002;0.029;0.002;0.027
24.5;-0.005;-0.002;-0.005;0.005;-0.002;0.059;0.029;0.054;0.01;-0.029
25;-0.005;0;-0.007;0.005;-0.005;0.042;0.024;0.042;0.027;0.007
25.5;-0.007;-0.002;0;0.005;-0.005;0.037;0.017;0.034;0.027;0.02
26;-0.01;-0.002;0;0.005;-0.002;0.024;-0.005;0.017;0.027;0.029
26.5;-0.005;-0.007;0;0.002;-0.005;0.02;0.015;0.044;0.044;0.029
27;-0.002;-0.002;-0.012;0.002;-0.005;0.042;0.02;0.039;0.029;0.017
27.5;-0.007;-0.002;0;0.002;-0.002;0.044;0.012;0.039;0.017;0
28;-0.007;0;0.005;0.002;-0.005;0.027;0.007;0.032;0.083;0.042
28.5;-0.002;-0.002;-0.01;0.005;-0.005;0.024;0.002;0.022;0.046;0.039
29;-0.005;-0.002;-0.002;0.005;-0.002;0.034;0.029;0.044;-0.002;0.02
29.5;-0.005;-0.002;0;0.005;-0.002;0.044;0.017;0.039;0.024;0.022
30;-0.01;0;0.002;0.005;-0.005;0.044;0.029;0.051;0.02;-0.007
30.5;0;-0.002;-0.007;0.005;-0.005;0.032;0.022;0.042;-0.005;0.007
31;-0.005;-0.002;0.002;0.005;-0.002;0.034;0.007;0.024;0.046;0.015
31.5;-0.005;-0.002;-0.005;0.007;-0.005;0.037;0.017;0.039;0.032;-0.007
32;-0.012;-0.002;-0.002;0.002;-0.002;0.02;0.007;0.034;0.061;0.032
32.5;-0.002;-0.002;-0.002;0.005;-0.002;0.051;0.024;0.056;0.022;-0.002
33;-0.005;-0.002;-0.005;0.005;-0.002;0.034;0.015;0.039;0.022;0.012
33.5;-0.005;-0.005;-0.01;0.005;-0.005;0.044;0.024;0.051;0.005;-0.005
34;-0.002;-0.002;-0.005;0;-0.002;0.046;0.02;0.039;0.007;0.007
34.5;-0.005;-0.002;-0.002;0.005;-0.002;0.063;0.034;0.056;0.005;-0.032
35;-0.002;-0.005;-0.005;0.002;-0.002;0.039;0.022;0.034;0.02;0.037
35.5;-0.007;-0.005;-0.005;0;-0.005;0.049;0.015;0.037;0.012;0.012
36;-0.01;-0.002;0;0.005;0;0.017;0.022;0.056;0.015;0.054
36.5;-0.005;-0.002;-0.002;0.002;-0.005;0.037;0.007;0.042;0.022;0.012
37;-0.007;-0.002;-0.002;0.005;-0.002;0.017;0.007;0.032;0.042;0.034
37.5;-0.005;-0.005;-0.007;0.005;-0.002;0.039;0.015;0.042;0.027;0.017
38;-0.005;-0.005;-0.012;0.002;-0.002;0.044;0.02;0.042;0.017;0.042
38.5;-0.005;-0.005;-0.002;0.002;-0.002;0.015;0.007;0.029;0.024;0.046
39;-0.005;-0.002;-0.005;0.002;-0.002;0.042;0.015;0.039;0.012;0.01
39.5;-0.005;-0.002;-0.005;0.002;-0.007;0.037;0.02;0.044;0.022;0.017
40;-0.007;-0.002;0;0.005;-0.005;0.022;0;0.024;0.029;0.037
40.5;-0.007;-0.002;-0.002;0;-0.005;0.027;0.012;0.032;0.037;0.046
41;-0.005;-0.002;-0.012;0.002;-0.005;0.027;0.005;0.024;0.002;0.034
41.5;-0.01;-0.007;-0.002;0.002;-0.005;0.029;0.02;0.042;0.049;0.027
42;-0.005;-0.005;0;0.005;-0.002;0.034;0.012;0.042;0.034;0.027
42.5;-0.005;-0.002;-0.005;0;-0.002;0.044;0.01;0.034;0.024;0.022
43;-0.007;-0.002;-0.002;0.002;0;0.063;0.042;0.056;0.005;0.002
43.5;-0.005;-0.002;-0.002;0;-0.005;0.044;0.024;0.042;0.002;-0.002
44;-0.007;-0.007;-0.005;0.002;0;0.056;0.034;0.061;-0.015;-0.02
44.5;-0.005;-0.005;-0.007;0.002;-0.005;0.027;0.01;0.037;0.037;0.039
45;-0.002;-0.002;-0.007;0.002;-0.005;0.032;0.02;0.037;0.012;0.017
45.5;-0.002;-0.007;-0.01;0.002;-0.005;0.037;0.01;0.034;0.017;0.022
46;-0.007;-0.005;0;0.002;-0.002;0.027;0.007;0.024;0.046;0.034
46.5;-0.007;-0.002;-0.002;0.005;-0.005;0.034;0.029;0.051;0.002;0.005
47;-0.01;-0.005;0.002;0.002;-0.005;0.061;0.037;0.056;-0.024;-0.015
47.5;-0.005;-0.005;0.002;0.002;-0.002;0.037;0.012;0.032;0.017;0.037
48;-0.005;-0.007;-0.005;0;0;0.046;0.032;0.051;-0.015;0.015
48.5;-0.002;-0.005;-0.01;0.002;-0.002;0.027;0.02;0.039;-0.005;0.034
49;-0.002;-0.005;-0.007;0.002;-0.007;0.059;0.029;0.042;0.012;-0.012
49.5;-0.005;-0.002;-0.005;0.002;-0.002;0.024;0.024;0.042;0.012;-0.012
50;-0.007;-0.005;-0.007;0;-0.005;0.037;0.005;0.022;0.012;0.022
50.5;-0.005;-0.005;-0.007;0.002;-0.005;0.017;0;0.024;0.037;0.049
51;-0.007;-0.005;-0.002;0.002;-0.007;0.024;-0.002;0.024;0.042;0.049
51.5;-0.01;-0.005;-0.007;0;-0.007;0.024;0.007;0.032;0.02;0.044
52;-0.007;-0.005;-0.005;0.002;-0.002;0.037;0.02;0.039;-0.01;0.017
52.5;-0.005;-0.002;-0.002;0.002;-0.005;0.034;0.022;0.046;0.012;0.039
53;-0.007;-0.005;-0.002;0.005;-0.002;0.032;0.015;0.037;0.039;0.017
53.5;-0.007;-0.005;-0.005;0;-0.005;0.027;0.01;0.034;0.022;0.022
54;-0.005;-0.002;-0.002;0.002;-0.002;0.032;0.015;0.037;0.02;0.024
54.5;-0.01;-0.005;-0.002;0;-0.005;0.037;0.017;0.037;0.022;0.034
55;-0.007;-0.005;-0.002;0.002;-0.005;0.051;0.024;0.049;0.015;0.002
55.5;-0.005;-0.007;-0.01;0;-0.005;0.042;0.015;0.039;0.024;0.032
56;-0.007;-0.005;-0.005;0.002;-0.002;0.029;0.015;0.037;0.015;0.029
56.5;-0.005;-0.005;-0.005;0;-0.005;0.032;0.012;0.037;0.029;0.029
57;-0.01;-0.005;-0.002;0.002;-0.002;0.054;0.029;0.056;0.015;-0.01
57.5;-0.01;-0.005;-0.002;0.002;-0.005;0.042;0.022;0.046;0.027;0
58;-0.007;-0.007;-0.007;0.002;-0.002;0.042;0.024;0.049;0.024;0
58.5;-0.005;-0.007;-0.007;0;-0.005;0.032;0.005;0.024;0.032;0.039
59;-0.007;-0.007;-0.002;0.002;-0.007;0.027;0.017;0.042;0.032;0.027
59.5;-0.007;-0.007;-0.005;0.002;-0.002;0.039;0.015;0.037;0.017;0.012
60;-0.01;-0.005;-0.005;0.005;-0.002;0.032;0.01;0.032;0.017;0.005
60.5;-0.007;-0.005;-0.005;0.002;-0.005;0.022;0.007;0.029;0.029;0.046
61;-0.01;-0.005;-0.005;0;-0.002;0.029;0.01;0.032;0.032;0.042
61.5;-0.007;-0.005;-0.01;0;-0.005;0.032;0.01;0.034;0.01;0.029
62;-0.007;-0.002;-0.002;0.002;-0.002;0.042;0.017;0.042;0.017;0.024
62.5;-0.007;-0.005;-0.005;0.002;-0.002;0.039;0.022;0.044;0.02;0.005
63;-0.005;-0.005;-0.005;0.002;-0.005;0.032;0.015;0.042;0.02;0.005
63.5;-0.005;-0.007;-0.002;0.002;-0.005;0.037;0.022;0.044;0.01;0.002
64;-0.007;-0.002;-0.005;0.002;-0.002;0.042;0.017;0.037;0.034;-0.002
64.5;-0.007;-0.002;-0.005;0.002;-0.005;0.044;0.024;0.046;0.024;0.002
65;-0.005;-0.007;-0.002;0.002;-0.005;0.042;0.029;0.049;0.024;-0.01
65.5;-0.007;-0.005;-0.007;0.002;-0.007;0.039;0.012;0.034;0.029;0.02
66;-0.005;-0.002;-0.005;0.005;-0.005;0.024;0.007;0.032;0.027;0.027
66.5;-0.007;-0.002;-0.005;0.002;-0.005;0.039;0.02;0.039;0.02;0.022
67;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.015;0.037;0.032;0.034
67.5;-0.007;-0.005;-0.002;0.002;-0.005;0.029;0.017;0.039;0.02;0.027
68;-0.007;-0.002;-0.005;0.002;-0.005;0.034;0.012;0.032;0.017;0.012
68.5;-0.005;-0.002;-0.007;0.002;-0.005;0.024;0.005;0.024;0.017;0.054
69;-0.007;-0.002;-0.002;0;-0.002;0.015;-0.005;0.024;0.007;0.042
69.5;-0.007;-0.005;0;0;-0.002;0.044;0.029;0.046;0;0.032
70;-0.01;-0.005;-0.005;0.005;-0.002;0.042;0.022;0.042;0.017;0.02
70.5;-0.007;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.032;-0.002;0.032
71;-0.002;-0.005;-0.002;0.002;-0.002;0.051;0.029;0.051;0.01;0.002
71.5;-0.005;-0.007;0;0.005;-0.005;0.039;0.02;0.039;0.007;0.01
72;-0.005;-0.002;-0.002;0.005;-0.005;0.039;0.012;0.034;0.034;0.044
72.5;-0.005;-0.005;-0.002;0.002;-0.005;0.056;0.044;0.063;0.007;0.002
73;-0.01;-0.002;0;0.002;-0.005;0.037;0.02;0.037;0.015;0
73.5;-0.005;-0.005;-0.007;0.002;-0.002;0.073;0.046;0.076;-0.005;-0.039
74;-0.007;-0.002;0;0.005;-0.007;0.012;-0.005;0.022;0.027;0.037
74.5;-0.007;0;-0.005;0.002;-0.005;0.051;0.012;0.032;0.005;0.015
75;-0.007;-0.002;0;0.002;-0.002;0.022;0;0.027;0.017;0.056
75.5;-0.01;-0.002;-0.007;0.002;-0.002;0.01;-0.015;0.01;0.034;0.078
76;-0.005;0;-0.007;0.005;-0.005;0.015;0.012;0.037;0.046;0.039
76.5;-0.005;-0.002;-0.005;0.002;-0.005;0.015;-0.007;0.015;0.037;0.051
77;-0.005;-0.002;0;0.002;-0.002;0.046;0.02;0.039;0.034;0.032
77.5;-0.005;-0.002;0;0.002;-0.005;0.032;0.02;0.042;0.039;0.015
78;-0.007;-0.005;-0.01;0.002;-0.005;0.01;0.007;0.027;0.051;0.063
78.5;-0.005;-0.005;-0.005;0.002;-0.005;0.027;0.005;0.027;0.027;0.024
79;-0.005;-0.002;-0.005;0.002;0;0.029;0.01;0.029;0.054;0.027
79.5;-0.002;-0.005;-0.005;0.002;-0.005;0.034;0.022;0.042;0.027;0.01
80;-0.005;-0.002;-0.002;0.002;-0.005;0.051;0.02;0.042;0.015;0.029
80.5;-0.005;0;-0.002;0.002;-0.002;0.012;-0.002;0.022;0.051;0.027
81;-0.005;-0.002;-0.01;0;-0.002;0.032;0.02;0.042;0.01;0.022
81.5;-0.005;-0.005;0.002;0.005;-0.005;0.049;0.015;0.037;0.029;-0.007
82;-0.005;-0.002;-0.002;0.002;-0.002;0.044;0.027;0.051;0.005;0.017
82.5;-0.005;-0.002;-0.005;0.002;-0.002;0.054;0.027;0.049;0.037;0.002
83;-0.005;-0.002;-0.002;0.002;-0.005;0.037;0.022;0.044;0.034;0.037
83.5;-0.01;-0.002;0;0.005;-0.005;0.044;0.024;0.051;0.042;0.034
84;-0.007;-0.002;0.002;0.002;-0.007;0.024;0.02;0.037;0.012;0.02
84.5;-0.007;-0.005;-0.005;0.002;-0.002;0.049;0.015;0.044;0.029;0.029
85;-0.005;-0.002;-0.007;0.002;-0.002;0.044;0.024;0.049;-0.007;0
85.5;-0.002;-0.002;-0.01;0.005;-0.005;0.054;0.024;0.051;0;-0.002
86;-0.005;-0.002;-0.002;0.005;-0.002;0.056;0.027;0.042;0.022;0.037
86.5;-0.007;-0.002;0.005;0.002;-0.005;0.024;0;0.022;0.042;0.049
87;-0.005;-0.002;-0.007;0.002;-0.002;0.029;0.007;0.032;0.046;0.049
87.5;-0.005;-0.002;-0.002;0.005;-0.005;0.002;-0.012;0.01;0.042;0.081
88;-0.005;-0.002;0;0.005;-0.005;0.024;-0.012;0.002;0.042;0.059
88.5;-0.005;-0.005;-0.012;0.002;-0.005;0.024;0.012;0.042;0.007;0.012
89;-0.005;-0.002;-0.005;0.005;-0.002;0.027;0.005;0.032;0.049;0.046
89.5;-0.005;-0.002;0;0.002;-0.002;0.042;0.005;0.024;0.024;0.027
90;-0.002;-0.005;-0.01;0.002;0;0.049;0.022;0.044;0.022;-0.002
90.5;-0.007;-0.002;-0.002;0;-0.005;0.051;0.022;0.049;0.012;0.01
91;-0.002;-0.002;-0.007;0.002;-0.002;0.049;0.029;0.051;0;-0.007
91.5;-0.002;-0.002;-0.007;0.005;-0.002;0.042;0.02;0.044;0.029;0
92;-0.007;-0.005;-0.007;0.002;-0.002;0.051;0.042;0.061;0.002;0.005
92.5;-0.007;-0.005;0.002;0.005;-0.002;0.027;0.015;0.049;0.022;0.039
93;-0.01;-0.005;0.005;0.005;-0.005;0.034;0.02;0.051;0.02;-0.002
93.5;-0.002;-0.002;-0.01;0.002;-0.007;0.042;0.032;0.061;0.037;0.005
94;-0.002;-0.005;-0.005;0.002;-0.007;0.049;0.015;0.039;0.039;0.032
94.5;-0.005;-0.002;-0.002;0.005;-0.005;0.037;0.007;0.027;0.027;0.039
95;-0.007;-0.002;-0.005;0.002;-0.002;0.054;0.022;0.042;0.012;0.044
95.5;-0.005;-0.005;-0.007;0.005;-0.007;0.044;0.027;0.049;0.027;-0.015
96;-0.005;-0.005;-0.01;0.002;-0.002;0.024;0.017;0.034;0.015;0.049
96.5;-0.007;-0.005;-0.01;0.002;-0.002;0.054;0.046;0.066;-0.005;-0.044
97;-0.005;-0.005;0;0.002;-0.002;0.002;0.002;0.022;0.02;0.032
97.5;-0.005;-0.002;-0.002;0.005;-0.002;0.015;-0.007;0.012;0.024;0.056
98;-0.005;-0.002;-0.005;0.002;-0.002;0.01;0.012;0.032;0.002;-0.005
98.5;-0.005;-0.005;-0.005;0;-0.005;0.039;0.007;0.037;0.044;0.005
99;-0.002;-0.005;-0.002;0.002;-0.005;0.037;0.007;0.024;0.024;0.024
99.5;-0.007;-0.005;0;0.005;-0.005;0.02;0.015;0.037;0.017;0
100;-0.005;-0.002;-0.01;0.002;-0.005;0.022;-0.007;0.015;0.044;0.032
100.5;-0.007;-0.007;-0.005;0.002;-0.002;0.027;0.01;0.034;0.029;0.034
101;-0.007;-0.002;0.005;0.002;-0.002;0.044;0.007;0.044;0.007;0.039
101.5;-0.01;-0.005;-0.002;0.002;-0.005;0.037;0.022;0.046;0.02;0.044
102;-0.007;-0.005;0;0.002;-0.002;0.039;0.022;0.054;0.017;0.01
102.5;-0.005;-0.002;-0.002;0.002;-0.005;0.073;0.044;0.068;0.024;-0.037
103;-0.002;-0.005;-0.005;0.002;-0.005;0.059;0.034;0.054;0.015;0.005
103.5;-0.007;-0.005;0;0.005;-0.005;0.044;0.029;0.046;0.01;-0.012
104;-0.002;-0.005;-0.01;0.005;-0.005;0.044;0.017;0.039;0.002;-0.002
104.5;-0.007;-0.007;-0.007;0.002;-0.005;0.037;0.024;0.044;0.02;0.032
105;-0.005;-0.007;-0.005;0.002;-0.005;0.051;0.022;0.046;0.005;0.032
105.5;-0.002;-0.005;-0.01;0.002;-0.002;0.02;-0.005;0.02;0.017;0.059
106;-0.01;-0.007;-0.005;0.002;-0.005;0.037;0.017;0.037;0.015;0.027
106.5;-0.007;-0.002;-0.005;0.005;-0.002;0.044;0.022;0.044;0.01;0.007
107;-0.007;-0.002;0;0.005;-0.005;0.054;0.024;0.044;0.002;0.007
107.5;-0.007;-0.005;-0.002;0.002;-0.005;0.037;0.027;0.054;0;0.007
108;0;-0.002;-0.01;0.005;-0.002;0.022;-0.005;0.022;0.024;0.032
108.5;-0.002;-0.005;-0.01;0.002;-0.005;0.068;0.066;0.085;0.012;-0.02
109;-0.007;-0.005;-0.007;0.005;-0.002;0.063;0.027;0.051;0.007;-0.015
109.5;-0.007;-0.007;-0.005;0.002;-0.005;0.054;0.032;0.061;0;0.017
110;-0.002;-0.005;-0.005;0.002;-0.002;0.044;0.024;0.049;0.012;0.002
110.5;-0.007;-0.005;-0.007;0;-0.005;0.042;0.022;0.042;0.007;0.002
111;-0.005;-0.002;-0.002;0.002;-0.005;0.049;0.02;0.049;0.017;0.012
111.5;-0.007;-0.005;-0.005;0;-0.005;0.037;0.015;0.044;0.029;0.022
112;-0.007;-0.005;-0.005;0.002;-0.002;0.039;0.015;0.034;0.015;0.01
112.5;-0.01;-0.005;-0.002;0;-0.005;0.037;0.02;0.042;0.02;0.017
113;-0.007;-0.005;-0.007;0.002;-0.005;0.042;0.02;0.046;0.002;0.017
113.5;-0.007;-0.002;-0.005;0;-0.005;0.037;0.015;0.039;0.022;0.02
114;-0.007;-0.005;-0.005;0.002;-0.005;0.027;0.005;0.027;0.027;0.02
114.5;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.039;0.017;0.032
115;-0.007;-0.005;-0.01;0.005;-0.002;0.039;0.012;0.039;0.027;0.02
115.5;-0.005;-0.007;-0.005;0.002;-0.005;0.039;0.017;0.039;0.032;0.015
116;-0.007;-0.005;-0.005;0;-0.002;0.032;0.017;0.042;0.032;0.017
116.5;-0.005;-0.002;-0.005;0.002;-0.005;0.042;0.02;0.044;0.01;0
117;-0.007;-0.005;-0.007;0.002;-0.002;0.037;0.02;0.042;0.017;0.01
117.5;-0.007;-0.005;-0.002;0.002;-0.005;0.039;0.02;0.044;0.01;0.024
118;-0.007;-0.005;-0.002;0.002;-0.005;0.032;0.007;0.034;0.024;0.022
118.5;-0.01;-0.007;-0.007;0;-0.005;0.027;0.005;0.037;0.022;0.037
119;-0.007;-0.005;-0.005;0.002;-0.002;0.037;0.017;0.039;0.027;0.015
119.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.039;0.015;0.022
120;-0.007;-0.005;-0.007;0.002;-0.005;0.044;0.022;0.042;0.02;0.002
120.5;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.012;0.039;0.027;0.017
121;-0.005;-0.002;-0.007;0.002;-0.005;0.037;0.017;0.039;0.032;0.017
121.5;-0.007;-0.005;-0.01;0.002;-0.005;0.037;0.02;0.042;0.017;0.012
122;-0.007;-0.005;-0.005;0;-0.002;0.034;0.017;0.046;0.012;0.022
122.5;-0.005;-0.005;-0.005;0.002;-0.005;0.032;0.015;0.039;0.022;0.027
123;-0.007;-0.005;-0.005;0.005;-0.005;0.042;0.022;0.044;0.012;0.02
123.5;-0.007;-0.005;0;0.005;-0.005;0.029;0.005;0.029;0.02;0.032
124;-0.007;-0.005;-0.01;0.002;-0.005;0.042;0.017;0.037;0.027;0.022
124.5;-0.007;-0.005;-0.002;0.002;-0.005;0.037;0.022;0.046;0.015;0.005
125;-0.007;-0.005;-0.007;0.002;-0.005;0.042;0.017;0.034;0.029;0.032
125.5;-0.007;-0.007;-0.002;0.002;-0.002;0.034;0.01;0.034;0.015;0.029
126;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.02;0.042;0.015;0.007
126.5;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.034;0.027;0.027
127;-0.007;-0.005;-0.002;0.002;-0.005;0.044;0.022;0.044;0.02;0.017
127.5;-0.007;-0.005;-0.002;0.002;-0.005;0.039;0.02;0.039;0.015;0.022
128;-0.007;-0.005;-0.005;0.005;-0.005;0.042;0.015;0.042;0.015;0.02
128.5;-0.005;-0.005;-0.007;0.005;-0.005;0.039;0.015;0.037;0.032;0.007
129;-0.005;-0.002;0;0.002;-0.002;0.039;0.027;0.046;0.027;0.01
129.5;-0.005;-0.002;-0.005;0;-0.005;0.046;0.029;0.046;-0.005;-0.002
130;-0.007;-0.005;-0.002;0.002;-0.005;0.044;0.029;0.049;0.015;0.02
130.5;-0.005;-0.002;-0.005;0.002;-0.005;0.042;0.02;0.039;0.02;0.007
131;-0.007;-0.002;-0.002;0.002;-0.005;0.046;0.015;0.034;0.029;0.01
131.5;-0.005;-0.002;-0.005;0.002;-0.005;0.042;0.024;0.054;0.015;-0.005
132;-0.007;-0.005;-0.005;0.002;-0.005;0.042;0.024;0.044;0.012;0.015
132.5;-0.01;-0.002;-0.005;0.002;-0.002;0.02;0.002;0.024;0.015;0.056
133;-0.005;-0.005;-0.002;0.002;-0.005;0.024;0;0.024;0.024;0.051
133.5;-0.005;-0.007;-0.005;0.002;-0.005;0.042;0.022;0.049;0.017;-0.01
134;-0.007;-0.005;-0.002;0.002;-0.005;0.042;0.017;0.042;0.024;0.01
134.5;-0.007;-0.002;-0.005;0.002;-0.005;0.042;0.024;0.044;0.01;-0.01
135;-0.007;-0.002;-0.007;0.002;-0.005;0.044;0.032;0.054;0.015;-0.002
135.5;-0.007;-0.002;-0.002;0.005;-0.005;0.044;0.027;0.049;0.017;-0.002
136;-0.005;-0.002;-0.002;0.002;-0.002;0.051;0.029;0.054;0.029;0.017
136.5;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.01;0.037;0.029;0.02
137;-0.005;-0.005;0.002;0.002;-0.007;0.024;0.01;0.034;0.024;0.015
137.5;-0.005;-0.005;0;0.002;-0.005;0.034;0.02;0.037;0.024;0.02
138;-0.005;-0.005;0;0.002;-0.002;0.034;0.017;0.044;0.022;0.02
138.5;-0.007;-0.002;-0.007;0.002;-0.002;0.037;0.015;0.044;0.002;0.024
139;-0.007;-0.005;-0.007;0.002;-0.002;0.049;0.024;0.046;0.007;0.015
139.5;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.02;0.044;0.017;0.022
140;-0.005;-0.005;-0.002;0.005;-0.002;0.02;0.002;0.027;0.022;0.039
140.5;-0.007;-0.002;-0.002;0.002;-0.002;0.027;0.01;0.032;0.027;0.037
141;-0.005;-0.005;-0.002;0.002;-0.002;0.054;0.027;0.044;0.02;-0.002
141.5;-0.002;-0.002;-0.002;0.005;-0.002;0.029;0.007;0.034;0.037;0.032
142;-0.007;-0.002;-0.002;0.002;-0.005;0.039;0.024;0.046;0.002;-0.002
142.5;-0.002;-0.005;-0.002;0.002;-0.002;0.037;0.022;0.044;0.02;0.005
143;-0.002;0;-0.005;0.002;-0.002;0.029;0.01;0.037;0.02;0
143.5;-0.01;-0.002;-0.002;0.002;-0.007;0.044;0.027;0.049;0.032;0.012
144;-0.005;-0.002;-0.002;0.002;-0.002;0.02;-0.005;0.024;0.051;0.046
144.5;-0.002;-0.005;-0.002;0.002;-0.005;0.032;0.01;0.034;0.042;0.034
145;-0.005;-0.002;-0.005;0.005;-0.002;0.007;-0.007;0.015;0.046;0.068
145.5;-0.007;-0.002;-0.002;0.002;-0.002;0.024;0.01;0.032;0.032;0.042
146;-0.002;0;-0.005;0.005;-0.002;0.049;0.027;0.051;0.037;-0.017
146.5;-0.01;-0.002;-0.002;0.002;-0.002;0.049;0.02;0.037;0.005;0.007
147;-0.007;-0.005;-0.005;0.005;-0.002;0.015;-0.015;0.012;0.029;0.054
147.5;-0.002;-0.002;0;0.005;-0.002;0.022;-0.002;0.022;0.012;0.042
148;-0.002;-0.002;-0.002;0.002;-0.002;0.056;0.032;0.051;0.024;0.017
148.5;-0.005;-0.007;-0.002;0;-0.007;0.046;0.032;0.054;0.027;0.022
149;-0.005;-0.002;0;0.005;-0.002;0.007;0;0.034;0.059;0.042
149.5;-0.002;-0.005;-0.007;0.002;-0.007;0.037;0.01;0.032;0.046;0.02
