time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
27;-0.002;-0.002;-0.007;0.005;-0.005;0;-0.002;0.032;0.042;-0.022
27.5;-0.007;-0.005;0.005;0.005;-0.005;0.042;0.037;0.054;0.017;-0.02
28;0;-0.005;-0.005;0.002;-0.002;0.049;0.029;0.046;0;0.015
28.5;-0.005;0;-0.002;0.005;-0.002;0.024;-0.01;0.01;0.017;0.002
29;-0.005;-0.002;0.007;0.002;-0.002;0.066;0.039;0.056;0.01;0.022
29.5;-0.005;-0.002;-0.005;0.002;0;0.034;0.032;0.059;0.039;0.029
30;-0.007;-0.005;0;0.002;-0.002;0.01;-0.01;0.02;-0.005;-0.007
30.5;-0.007;-0.002;-0.002;0.002;-0.002;0.032;0.015;0.042;0.024;0.005
31;-0.002;0;-0.002;0.005;-0.005;0.01;-0.007;0.017;0.042;0.02
31.5;0;-0.005;0;0;-0.005;0.02;0.017;0.039;0.017;0.007
32;-0.002;0;-0.007;0.002;-0.002;0.027;0.015;0.039;0.005;0.002
32.5;-0.007;-0.005;0.005;0;-0.002;0.017;0.005;0.027;0.022;-0.005
33;0;-0.002;-0.01;0;-0.005;0.022;0.002;0.017;0.012;0.017
33.5;0.002;-0.007;-0.005;0.002;-0.002;0.037;0.027;0.046;-0.02;-0.054
34;-0.002;-0.002;-0.002;0.002;-0.002;0.022;-0.002;0.015;0.027;0.015
34.5;-0.007;-0.007;-0.005;0.002;-0.005;0.039;0.024;0.042;0.007;-0.005
35;-0.007;-0.002;0;0.005;-0.002;0.049;0.015;0.037;0.056;0.029
35.5;-0.002;-0.005;-0.005;0.002;-0.002;0.027;0.017;0.037;0.056;-0.007
36;-0.002;-0.005;0;0;-0.007;0.042;0.032;0.051;0;-0.032
36.5;-0.005;-0.002;0;0.002;-0.005;0.056;0.029;0.044;-0.024;0.005
37;0;-0.002;-0.01;0.002;-0.002;0.015;-0.007;0.015;-0.034;0.002
37.5;0;-0.002;-0.015;0.002;-0.005;0.054;0.029;0.056;0.017;0.007
38;-0.005;-0.002;-0.01;0.005;-0.005;0.054;0.046;0.068;0.032;0.027
38.5;-0.005;-0.005;-0.002;0.002;-0.005;0.029;0.007;0.027;0.054;0.051
39;0;-0.002;0;0;-0.005;0.071;0.054;0.081;-0.005;0.007
39.5;-0.005;-0.005;-0.002;0.002;-0.002;0.054;0.027;0.044;-0.002;-0.005
40;0;-0.005;-0.01;0.005;-0.002;0.042;0.01;0.034;0.022;-0.007
40.5;-0.002;-0.005;0;0.005;-0.005;0.032;0.007;0.024;0.032;0
41;0;-0.005;-0.012;0;-0.002;0.037;0.022;0.044;-0.002;-0.02
41.5;-0.002;-0.002;0.002;0.002;0;0.044;0.042;0.061;0.012;-0.007
42;-0.007;-0.005;-0.007;0.002;-0.002;0.056;0.029;0.046;0.01;-0.002
42.5;-0.002;-0.002;0;0.002;-0.002;0.032;0.01;0.027;0.051;0.073
43;-0.007;-0.002;-0.002;0.002;-0.002;0.039;0.002;0.029;-0.007;-0.007
43.5;-0.002;-0.002;-0.007;0.002;-0.002;0.051;0.012;0.042;0.005;0.002
44;-0.002;-0.002;-0.005;0.002;-0.002;0.002;-0.005;0.027;0.027;-0.005
44.5;0.002;0;-0.002;0.005;-0.005;0.022;0.012;0.024;0;-0.051
45;-0.002;-0.002;-0.005;0.002;-0.002;0.029;0.002;0.032;0.034;-0.005
45.5;-0.002;-0.002;0;0.002;-0.002;0.037;0.015;0.039;0.022;0.042
46;-0.005;0;0.002;0.005;-0.005;-0.01;-0.017;0.005;0.037;0.042
46.5;-0.005;0;-0.002;0.002;-0.005;0.007;0.002;0.032;-0.005;0.01
47;-0.005;-0.002;0;0.002;-0.005;0.027;0.012;0.037;-0.032;-0.051
47.5;-0.002;-0.002;-0.005;0.002;-0.002;0.012;0.012;0.034;-0.027;0
48;0.002;0;-0.012;0.002;-0.002;0.056;0.034;0.056;0.007;0.01
48.5;-0.005;-0.005;-0.005;0.005;-0.002;0.027;0.012;0.034;0.039;0.002
49;-0.005;0;0.005;0.002;-0.005;0.049;0.02;0.044;0.015;0.027
49.5;-0.002;-0.005;-0.002;0.002;-0.005;0.022;-0.002;0.017;0.039;0.024
50;0;-0.002;-0.002;0.005;-0.005;0.022;0.015;0.044;0.012;0.012
50.5;-0.002;0;-0.007;0.002;-0.002;0.029;-0.002;0.022;0.022;-0.02
51;-0.002;-0.002;-0.005;0.005;-0.002;0.015;0;0.012;0.017;-0.002
51.5;-0.002;0;-0.002;0.002;-0.002;0.042;0.012;0.034;-0.007;-0.034
52;0;-0.005;0;0.002;-0.002;0.049;0.017;0.044;0.002;0.024
52.5;-0.002;0;-0.007;0.002;-0.002;-0.007;-0.007;0.012;0.042;0.037
53;-0.005;0;0.002;0.005;-0.005;0.034;-0.002;0.024;0.032;0
53.5;-0.005;-0.002;-0.002;0.002;-0.005;0.044;0.022;0.046;0.007;0.024
54;-0.002;0;-0.007;0.007;0;0.037;0.012;0.034;-0.01;-0.007
54.5;-0.005;0;0.002;0.005;-0.005;0.039;0.015;0.037;0.02;0.015
55;0;-0.002;-0.01;0.002;-0.002;0.039;0.034;0.051;0.037;0.039
55.5;-0.002;-0.002;-0.005;0.002;-0.002;0.056;0.024;0.037;0.034;0.005
56;-0.002;0;0.002;0.002;-0.005;0.01;0.01;0.032;0.02;0.002
56.5;-0.005;0;-0.005;0.007;-0.002;0.029;0.005;0.024;0.017;0.042
57;-0.002;-0.002;0;0.005;-0.007;0.037;0.012;0.037;-0.005;0
57.5;-0.005;-0.002;0;0.007;-0.005;0.017;0.005;0.02;0.01;0.039
58;-0.005;0;0.002;0.005;-0.002;0.051;0.042;0.063;0.01;0.054
58.5;0;0;-0.007;0.007;-0.005;0.007;-0.01;0.017;0.022;0.02
59;-0.005;-0.002;0.005;0.005;0;0.056;0.012;0.042;0.007;-0.005
59.5;-0.002;-0.002;-0.002;0.005;-0.002;0.015;0.015;0.044;0.046;0.012
60;-0.002;-0.002;-0.005;0.002;-0.002;0.005;-0.012;0.015;-0.012;-0.039
60.5;-0.007;0;0.007;0.005;-0.005;0.027;0.007;0.027;0.027;-0.007
61;0;-0.002;0;0.002;0;0.039;0.024;0.046;0.037;-0.005
61.5;-0.002;-0.002;-0.002;0.005;-0.002;0.044;0.046;0.063;0.02;0
62;-0.002;0;0;0.005;-0.005;0.007;-0.002;0.022;0.012;0.022
62.5;-0.002;-0.002;0;0.007;-0.002;0.039;0.017;0.042;0.015;0.01
63;-0.005;-0.002;-0.005;0.005;-0.005;0.049;0.015;0.032;0.007;-0.012
63.5;0;-0.002;-0.002;0.002;-0.002;0.046;0.012;0.032;0.034;-0.012
64;-0.002;0;-0.005;0.005;0;0.022;0;0.017;0.054;0.051
64.5;-0.002;-0.002;0;0.005;-0.005;0.068;0.039;0.046;-0.012;-0.017
65;-0.002;-0.002;0;0.005;-0.005;0.01;-0.005;0.017;-0.015;-0.037
65.5;0.002;0;-0.007;0.007;-0.007;0.027;0.017;0.042;0.029;0
66;0.002;-0.002;-0.01;0.002;-0.002;0.059;0.034;0.059;0.024;0
66.5;-0.005;-0.002;0.002;0.005;-0.002;0.032;0.01;0.034;0.002;0.002
67;0.002;-0.002;-0.005;0.007;0;0.051;0.029;0.051;-0.017;-0.027
67.5;-0.005;0.002;0.007;0.005;-0.002;0.032;0.015;0.037;0.024;0.012
68;0;-0.002;-0.005;0.005;-0.005;0.029;0.017;0.037;0.037;0.034
68.5;0;-0.005;0;0.002;-0.005;0.012;0.01;0.027;0.017;0.012
69;-0.002;0;0.005;0.005;-0.002;0.039;-0.005;0.027;-0.012;-0.029
69.5;0;-0.002;-0.002;0.005;-0.005;0.037;0.02;0.044;-0.007;-0.002
70;-0.002;-0.005;-0.002;0.005;-0.005;0.042;0.012;0.034;0.02;0.01
70.5;0;-0.002;-0.002;0.005;0;0.032;0.017;0.027;-0.015;0.005
71;-0.005;-0.002;-0.005;0.002;-0.005;0.039;0.02;0.034;0.02;0.005
71.5;0;-0.002;0;0.002;-0.002;0.02;0.002;0.032;0.027;-0.005
72;0;0;-0.007;0.005;-0.002;0.012;-0.002;0.015;0.012;0.015
72.5;0;-0.005;-0.01;0.005;-0.002;0.022;0.015;0.034;0.027;0.02
73;-0.002;0;-0.005;0.005;0;0.037;0.005;0.02;0.037;0.044
73.5;0.002;-0.002;-0.007;0.005;-0.007;0.01;-0.007;0.007;-0.007;0.01
74;-0.002;0;-0.005;0.005;-0.002;0.01;0.007;0.032;0.015;-0.022
74.5;-0.002;-0.002;0.007;0.007;-0.005;0.02;-0.017;0.015;0.002;-0.005
75;0;-0.002;-0.01;0.005;0;0.044;0.029;0.051;-0.017;0.017
75.5;0;-0.002;0;0.002;-0.002;0.051;0.027;0.044;0.007;0.044
76;-0.002;0;-0.005;0.005;-0.002;0.029;-0.01;0.015;-0.01;-0.012
76.5;-0.002;-0.002;-0.002;0.005;-0.002;0.039;0.022;0.044;-0.042;-0.046
77;-0.002;-0.002;-0.005;0.002;-0.005;0.056;0.046;0.063;0.012;0.002
77.5;0;-0.002;-0.002;0.002;-0.005;0.039;0.02;0.042;-0.002;0.012
78;-0.005;-0.002;0;0.002;-0.002;0.051;0;0.032;0.015;0.007
78.5;-0.007;-0.002;-0.005;0.002;0;0.034;0.024;0.049;0.022;-0.012
79;-0.005;-0.002;0;0.007;0;0.027;0.005;0.022;0.032;0.027
79.5;-0.002;-0.002;0;0.005;-0.005;0.037;0.012;0.037;-0.027;-0.034
80;-0.002;-0.005;-0.007;0.002;-0.005;0.037;0.027;0.042;0.012;0.017
80.5;-0.002;-0.002;-0.002;0.005;0;0.034;0.027;0.044;0.012;-0.01
81;0;-0.005;-0.005;0.002;-0.005;0.042;0.007;0.027;0.007;-0.015
81.5;0;0;0;0.005;-0.005;0.049;0.037;0.066;0.01;0.032
82;-0.005;0;-0.002;0.002;0;0.044;0.02;0.037;0.032;0.049
82.5;-0.002;-0.002;-0.002;0.002;-0.005;0.037;0.022;0.046;0.012;0.039
83;0;-0.002;-0.005;0.002;-0.005;0.022;0.005;0.027;0.032;0.056
83.5;-0.005;0;0.002;0.005;-0.005;-0.002;-0.029;-0.002;0.012;0.007
84;-0.005;-0.002;-0.005;0;-0.002;0.017;0.02;0.044;0.027;-0.007
84.5;-0.002;-0.007;-0.002;0.002;-0.002;0.039;0.007;0.032;0.02;0.017
85;-0.005;-0.002;-0.01;0.002;-0.002;0.024;0.017;0.039;0;0.01
85.5;-0.002;-0.002;-0.002;0.005;-0.002;0.024;0;0.024;0.015;0.027
86;-0.005;0;0.002;0.005;-0.005;-0.015;-0.02;0.005;0.027;-0.007
86.5;-0.005;-0.002;-0.002;0.002;-0.005;0.044;0.015;0.032;0.027;-0.022
87;-0.002;-0.005;-0.007;0.002;-0.005;0.032;0.012;0.037;0.027;0.022
87.5;-0.002;-0.002;-0.007;-0.002;-0.002;0.039;0.017;0.044;-0.002;0.022
88;0;-0.002;0;0.002;-0.002;0.042;0.007;0.032;0.005;0.024
88.5;-0.002;-0.005;-0.01;0.002;0;-0.005;-0.022;0;0.024;0.029
89;-0.005;-0.007;-0.005;0.002;-0.002;0.046;0.01;0.037;0.002;0.005
89.5;-0.002;-0.005;-0.007;0.002;-0.005;0.044;0.012;0.039;-0.015;0.007
90;-0.002;0;0;0.002;-0.002;0.034;0.02;0.042;-0.017;0
90.5;-0.005;-0.002;0.002;0.002;-0.002;0.032;0.005;0.024;0.012;-0.015
91;-0.005;-0.005;0;0.002;-0.002;-0.002;-0.027;0;0.049;0.044
91.5;-0.007;-0.005;-0.002;0;-0.005;0.046;0.01;0.034;0.015;0.002
92;-0.005;-0.002;-0.002;0.002;0;0.024;0.012;0.034;0.039;0.056
92.5;-0.002;-0.002;-0.01;0.002;-0.005;0.046;0.015;0.042;0.01;0.037
93;-0.002;0;0.002;0.002;-0.002;0.056;0.049;0.068;0.032;0.037
93.5;-0.007;-0.002;-0.005;0.002;-0.002;0.042;0.015;0.037;0.046;0.002
94;-0.005;-0.005;-0.002;0.002;-0.002;0.01;0.002;0.029;0.017;-0.005
94.5;-0.005;-0.002;-0.002;0.005;0;0.02;0.012;0.034;0.034;0.051
95;-0.002;-0.005;-0.002;0.005;-0.002;0.034;0.012;0.034;0.015;0.061
95.5;-0.005;-0.005;0;0.002;-0.002;0.049;0.044;0.063;-0.002;0.017
96;-0.002;-0.002;-0.01;0.002;-0.002;0.046;0.037;0.051;-0.022;-0.012
96.5;-0.002;-0.002;-0.002;0.002;-0.005;0.02;-0.002;0.015;0.042;0.034
97;-0.002;-0.005;-0.002;0.002;0;0.034;0.005;0.022;0.007;-0.015
97.5;-0.005;-0.005;-0.007;0.002;-0.002;0.034;0.017;0.037;-0.015;-0.02
98;-0.002;-0.002;-0.005;0.002;-0.002;-0.01;-0.012;0.01;0.046;0.049
98.5;-0.002;-0.002;-0.002;0.002;-0.005;0.032;0.012;0.032;0.01;0.037
99;-0.002;-0.002;-0.005;0.002;-0.002;0.037;0.027;0.042;0.024;0.02
99.5;0;-0.002;0.002;0.002;-0.005;0.039;0.024;0.039;0.005;0.024
100;-0.005;-0.005;-0.005;0.002;-0.002;0.022;0;0.02;0.02;-0.002
100.5;-0.002;-0.005;-0.005;0.002;-0.005;0.002;-0.017;0.01;0.037;0.029
101;-0.002;-0.002;0;0;-0.002;0.066;0.022;0.042;0.024;0.022
101.5;-0.002;-0.002;-0.002;0.002;0;0.042;0.01;0.037;0.022;0.032
102;-0.005;-0.007;-0.002;0;-0.005;0.029;0.01;0.037;0.007;0.005
102.5;-0.005;-0.002;-0.002;0.005;-0.007;0.012;0.015;0.046;0.002;0.024
103;-0.002;-0.002;-0.002;0;-0.005;0.024;0.007;0.029;0.024;0.002
103.5;-0.002;-0.005;-0.005;0.002;-0.002;0.044;0.005;0.027;0.029;0.007
104;-0.005;-0.002;-0.005;0.005;-0.002;0.02;0.02;0.042;0.015;-0.002
104.5;-0.005;-0.002;0.002;0.005;-0.005;0.02;0.015;0.042;0.044;0.027
105;-0.002;-0.002;-0.005;0.002;-0.002;0.061;0.037;0.051;0.012;0.042
105.5;-0.002;-0.002;-0.005;0.005;-0.005;0.037;0.024;0.049;0.054;0.063
106;0.002;-0.002;-0.005;0.005;-0.002;0.037;0.007;0.022;0.002;-0.02
106.5;-0.002;0;-0.002;0.002;0;0.066;0.027;0.049;0.007;-0.039
107;-0.002;0;-0.002;0;-0.002;0.027;0.007;0.027;0.032;0.005
107.5;0;0;-0.005;0.005;-0.005;0.034;0.015;0.029;0.029;-0.007
108;-0.005;-0.002;0.002;0.005;-0.002;-0.01;-0.01;0.015;0.032;-0.005
108.5;-0.002;-0.002;-0.002;0.002;-0.002;0.044;0.017;0.032;0.034;-0.015
109;-0.002;-0.002;-0.005;0.005;-0.002;0.02;0.02;0.037;0.042;-0.005
109.5;-0.002;-0.002;0;0.002;0;0.044;0.042;0.059;0.037;0.002
110;-0.002;-0.002;0;0.002;-0.005;0.034;0.02;0.046;0.01;-0.022
110.5;-0.002;-0.002;0.005;0.005;0;0.059;0.017;0.046;0.024;-0.017
111;0;0;-0.002;0.005;-0.005;0.029;0.017;0.044;0;-0.012
111.5;-0.002;0;-0.007;0.005;-0.002;0.01;0.005;0.02;0.02;0.027
112;-0.002;-0.002;0.002;0.005;-0.002;0.024;0.002;0.022;0.024;0.007
112.5;-0.002;-0.002;0;0.005;-0.002;0.044;0.005;0.02;0;-0.022
113;-0.005;-0.002;-0.005;0.002;-0.005;0.039;0.015;0.037;0;0
113.5;0;0;-0.005;0.005;0;0.046;0.01;0.027;0.02;0.01
114;0;0;0.005;0.005;-0.007;0.044;0.007;0.022;-0.015;-0.017
114.5;-0.007;0;0.005;0.005;-0.005;-0.012;-0.024;-0.002;0.049;0.037
115;-0.005;-0.002;-0.002;0.005;-0.005;0.02;0.012;0.037;0.002;-0.01
115.5;0;-0.002;-0.01;0.005;-0.002;0.063;0.024;0.049;0.007;0.039
116;-0.005;-0.005;-0.005;0.002;-0.005;0.02;0.017;0.042;0.059;0.061
116.5;-0.002;0;0;0.005;0;0.034;0.012;0.034;0.046;0.073
117;-0.002;0;0.002;0.005;-0.002;0.049;0.032;0.056;0.024;0.015
117.5;-0.002;0;-0.002;0.007;-0.002;0.044;0.015;0.042;0.027;0.032
118;0;-0.002;-0.005;0.005;-0.007;0.051;0.032;0.049;0.007;0.034
118.5;-0.005;0;-0.002;0.005;-0.002;0.046;0.024;0.046;0.032;0.029
119;-0.005;0;0;0.002;-0.005;0.049;0.022;0.037;0.051;0.02
119.5;0;-0.002;-0.005;0.005;-0.007;0.032;0.002;0.02;0.002;-0.024
120;-0.005;-0.002;-0.002;0.005;-0.005;0.034;0.017;0.034;-0.012;-0.022
120.5;-0.002;-0.002;-0.002;0.005;-0.005;0.061;0.046;0.068;0.017;0
121;-0.005;-0.002;-0.002;0.005;-0.005;0.032;0.007;0.037;0.005;0.005
121.5;-0.005;-0.005;-0.005;0.002;-0.002;0.037;0.01;0.027;0.046;0.01
122;0;0.002;0.005;0.005;-0.007;0.022;-0.002;0.029;0.042;0.005
122.5;0.002;-0.002;-0.002;0.002;-0.005;0.027;0.007;0.034;0.02;0.027
123;0;-0.002;-0.005;0.007;-0.002;0.029;0.007;0.029;0.017;0.017
123.5;-0.005;0;0;0.007;-0.005;0.024;0.007;0.02;0.032;-0.012
124;0;0;0;0.005;-0.005;0.049;0.017;0.044;0.012;0
124.5;0.002;-0.002;-0.012;0.005;-0.002;0.034;0.015;0.042;0.024;-0.007
125;0;-0.002;0;0.005;-0.005;0.034;0.015;0.032;0.034;0.005
125.5;0;0.002;-0.007;0.005;0;0.005;-0.002;0.02;-0.007;-0.044
126;-0.002;-0.002;0.002;0.005;-0.005;0.044;0.015;0.037;0.02;-0.002
126.5;-0.002;0;0;0.005;-0.005;0.022;0;0.02;0.046;0.012
127;-0.005;-0.002;0;0.005;-0.002;0.032;0.007;0.027;0.029;0.029
127.5;-0.005;-0.002;-0.005;0.005;-0.002;0.037;0.012;0.034;0.002;-0.015
128;0;0;-0.002;0.007;-0.002;0;-0.015;0;0.012;-0.01
128.5;0;-0.002;-0.007;0.005;0;0.022;0.002;0.022;0.007;-0.029
129;0;0;-0.005;0.005;0;0.015;0.02;0.046;-0.002;0
129.5;-0.002;-0.002;0;0.005;-0.005;0.054;0.034;0.061;0.007;0.027
130;-0.005;-0.002;0.002;0.002;-0.005;0.051;0.046;0.066;0.007;0.039
130.5;0.002;-0.002;-0.012;0.005;-0.002;0.037;0.012;0.034;0.005;0.02
131;0;0;-0.01;0.005;-0.005;0.049;0.024;0.049;0.029;0.029
131.5;-0.007;-0.002;-0.005;0.007;-0.002;0.049;0.039;0.056;0.02;0.005
132;-0.002;-0.002;0.002;0.005;-0.002;0.034;0.024;0.046;0.046;0.054
132.5;0;-0.002;-0.005;0.005;-0.002;0.046;0.029;0.042;0.022;0.02
133;-0.005;0.002;0.002;0.002;-0.005;0.027;0.007;0.02;0.051;0.046
133.5;-0.007;-0.002;0.007;0.007;-0.002;0.022;0;0.022;0;-0.01
134;0;0;-0.002;0.005;-0.002;0.039;0.024;0.054;0.002;0.007
134.5;-0.002;-0.002;-0.002;0.002;-0.005;0.027;0.005;0.029;0.005;-0.049
135;-0.002;0;-0.005;0.007;-0.002;0.037;0.012;0.042;0.049;0.02
135.5;-0.007;0;0.005;0.002;-0.002;0.039;0.005;0.034;0.017;0.007
136;-0.005;-0.002;0.002;0.002;-0.005;0;-0.017;0.01;0.039;0.066
136.5;-0.005;-0.005;0.007;0;-0.007;0.044;0.02;0.039;0.01;0.01
137;-0.002;-0.002;-0.005;0.002;-0.002;0.029;0.017;0.039;-0.012;0.012
137.5;-0.002;-0.005;-0.005;0.002;0;0.039;0.029;0.051;-0.01;0.012
138;-0.002;-0.002;0;0.002;-0.005;0.039;0.02;0.042;0.007;-0.002
138.5;-0.002;-0.005;-0.005;0.005;-0.002;0.037;0.015;0.032;0.027;0.02
139;0;0;-0.005;0.002;-0.002;0.027;0.02;0.042;0.007;0.024
139.5;-0.005;-0.002;-0.005;0.002;-0.002;0.032;0.017;0.039;0.046;0.042
140;-0.005;-0.002;-0.002;0.002;-0.005;0.042;0.01;0.037;0.01;0
140.5;-0.005;-0.002;-0.005;0.002;-0.002;0.029;0.012;0.039;0.005;0.02
141;-0.002;-0.002;-0.01;0.002;-0.005;0.02;-0.002;0.017;0.027;0.022
141.5;-0.002;-0.007;-0.005;0;-0.002;0.024;0.007;0.027;0.02;0
142;-0.005;-0.002;0;0.002;-0.002;-0.015;-0.017;0.007;0;-0.027
142.5;-0.005;-0.002;-0.002;0.002;-0.002;0.022;0.005;0.032;0.02;-0.017
143;-0.002;-0.002;-0.005;0;-0.002;0.032;0.017;0.042;-0.005;-0.049
143.5;-0.005;-0.002;-0.002;0.002;-0.002;0.029;0.022;0.044;0.01;0
144;-0.002;-0.002;0;0.002;-0.005;0.027;0.017;0.034;0.02;0.012
144.5;-0.007;-0.005;0;0;-0.002;0.044;0.034;0.054;0.01;-0.024
145;-0.002;0;0.002;0.002;-0.002;0.017;0.01;0.032;0.039;0.059
145.5;-0.002;-0.002;0;0.002;-0.005;0.054;0.017;0.034;0.017;0.015
146;-0.005;-0.005;0;0.005;-0.005;0.046;0.022;0.037;0.022;0.015
146.5;0;-0.002;0;0.002;0;0.029;0.017;0.037;0.002;0.005
147;-0.007;-0.005;0.002;0;-0.002;0.051;0.029;0.049;-0.012;-0.037
147.5;-0.005;-0.002;-0.002;0.002;-0.002;0.02;0.002;0.029;0;-0.034
148;-0.01;-0.007;-0.005;0.002;-0.005;0.01;0.002;0.022;0.017;-0.029
148.5;-0.005;-0.005;-0.007;0.002;-0.005;0.005;0;0.029;0.032;0.02
149;-0.005;-0.005;-0.005;0.005;-0.002;0.02;0.015;0.037;0.039;0.032
149.5;-0.002;-0.002;-0.002;0.002;-0.002;0.046;0.039;0.059;0.027;0
150;-0.005;-0.005;-0.002;0.002;-0.007;0.049;0.032;0.051;-0.015;-0.015
150.5;-0.002;-0.002;0;0.002;-0.002;0.042;0.022;0.034;0.012;-0.007
151;-0.007;-0.007;-0.005;0;-0.005;0.024;0.002;0.029;0.037;-0.005
151.5;-0.005;0;-0.002;0.002;-0.002;0.024;0.002;0.024;0.051;0.042
152;-0.007;-0.005;0.002;0.002;-0.005;0;-0.02;0.002;0.034;0.032
152.5;-0.005;-0.002;0;0.002;-0.005;0.037;0.012;0.034;0.015;0.005
153;-0.002;-0.005;-0.005;0;-0.002;0.034;0.022;0.046;0.007;0.007
153.5;-0.002;-0.002;-0.005;0.002;-0.002;0.02;0.02;0.044;0.015;0.02
154;-0.002;-0.005;-0.005;0.005;-0.007;0.044;0.01;0.029;0.005;-0.002
154.5;-0.002;-0.002;-0.005;0.002;-0.002;0.034;0.015;0.039;0;0.017
