time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
0;-0.005;-0.005;-0.01;0.007;-0.002;0.042;0.027;0.049;0.017;0.066
0.5;-0.005;-0.005;0.005;0.007;-0.002;0.051;0.007;0.039;-0.024;0.044
1;-0.005;-0.005;-0.01;0.005;-0.005;0.024;-0.01;0.01;0.012;-0.039
1.5;-0.005;-0.002;-0.01;0.007;-0.002;0.037;0.017;0.042;0.049;-0.002
2;-0.005;-0.005;0;0.007;-0.002;0.039;0.012;0.037;0.022;0.02
2.5;-0.002;-0.002;-0.007;0.002;-0.002;0.034;0.012;0.034;0.005;0.027
3;-0.005;-0.002;0.002;0.005;0.002;0.027;0;0.027;0.007;0.01
3.5;-0.002;0;-0.005;0.005;-0.002;-0.01;-0.037;-0.01;0.007;-0.015
4;-0.005;-0.002;-0.005;0.005;-0.002;0.002;-0.029;-0.002;0.024;-0.015
4.5;-0.005;-0.005;-0.005;0.005;-0.005;0.049;0.01;0.044;0.032;0.034
5;-0.005;0;0.002;0.007;-0.005;0.054;0.027;0.049;-0.005;-0.005
5.5;-0.005;-0.005;-0.01;0.005;-0.005;0.051;0.029;0.063;0.022;0.017
6;-0.005;-0.002;0.002;0.005;-0.005;0.034;0.02;0.044;0.015;0.034
6.5;-0.002;-0.002;-0.005;0.005;-0.005;0.039;0.017;0.044;0.015;-0.005
7;-0.005;-0.002;-0.007;0.005;-0.005;0.042;0.024;0.046;0.032;0.029
7.5;-0.007;-0.002;0;0.005;-0.005;0.039;0.007;0.034;0.015;0.071
8;-0.002;-0.005;-0.005;0.005;0;0.061;0.034;0.061;0.017;0.01
8.5;-0.007;-0.002;0;0.005;-0.005;0.034;0.02;0.046;0.022;0.015
9;0;-0.002;-0.007;0.005;-0.002;0.027;-0.007;0.02;0.059;-0.002
9.5;-0.002;-0.005;-0.01;0.005;-0.002;0.007;-0.012;0.007;0.02;0.007
10;-0.005;-0.002;-0.002;0.005;0;0.039;0.017;0.044;0.012;0.037
10.5;0;0;-0.007;0.007;-0.007;0.012;-0.034;-0.002;0.037;-0.005
11;-0.002;-0.002;-0.005;0.005;-0.002;0.027;0;0.029;0.046;0.027
11.5;0.002;-0.002;-0.01;0.007;-0.005;0.032;0.015;0.032;0.044;0.076
12;-0.007;-0.005;-0.005;0.007;-0.005;0.012;0.005;0.034;0.098;0.059
12.5;-0.002;-0.002;0.005;0.007;-0.002;0.051;0.029;0.054;0.032;0
13;-0.002;-0.002;-0.002;0.007;0;0.071;0.034;0.059;-0.015;0.017
13.5;-0.002;-0.002;-0.01;0.007;-0.002;0.049;0.02;0.044;-0.007;-0.017
14;-0.005;0;-0.005;0.007;-0.002;0.046;0.022;0.049;0.02;-0.022
14.5;-0.005;-0.005;0;0.002;-0.005;0.063;0.032;0.046;-0.017;-0.049
15;0;-0.002;-0.002;0.005;-0.005;0.059;0.051;0.083;-0.032;-0.027
15.5;-0.01;-0.002;0;0.005;-0.005;0.039;0.002;0.032;0.029;0.017
16;-0.007;-0.005;-0.002;0.005;-0.002;0.024;0.002;0.034;0.007;0.017
16.5;-0.005;-0.002;-0.002;0.005;-0.007;0.037;0.02;0.044;0.005;0.015
17;-0.005;-0.002;-0.007;0.005;-0.002;0.022;0.007;0.037;0.029;0.027
17.5;-0.002;-0.002;0;0.007;-0.002;0.007;-0.015;0.015;0.037;0.012
18;-0.005;0;-0.007;0.005;-0.005;-0.005;-0.024;0.012;0.056;0.012
18.5;-0.007;-0.005;0;0.005;-0.005;0.042;0.012;0.034;0.042;0.024
19;-0.005;-0.002;0;0.007;-0.002;0.044;0.015;0.042;0.054;0.073
19.5;-0.002;-0.002;-0.002;0.005;0;0.063;0.022;0.044;0.007;0.002
20;-0.005;0;0.002;0.005;0;0.032;0.015;0.042;0.002;-0.024
20.5;-0.007;-0.002;-0.005;0.005;-0.005;0.034;0.002;0.022;0.027;-0.01
21;-0.002;-0.002;-0.005;0.005;-0.002;0.032;0.022;0.044;0.046;0.02
21.5;-0.005;-0.002;0;0.002;-0.005;0.044;0.027;0.056;0.027;0.049
22;-0.002;-0.002;-0.002;0.005;-0.002;0.046;0.027;0.044;0.007;-0.027
22.5;-0.002;-0.005;-0.002;0.005;-0.002;0.049;0.017;0.032;0.007;-0.015
23;-0.007;0;0;0.007;-0.002;0.039;0.029;0.054;0.002;-0.046
23.5;0;-0.005;0;0.007;-0.002;0.032;0.005;0.034;0.005;0.029
24;0;0;0;0.005;-0.002;0.027;-0.005;0.02;0.002;0.017
24.5;-0.002;0;-0.002;0.007;-0.002;0.034;-0.007;0.024;0.059;0.063
25;-0.005;-0.002;-0.002;0.007;-0.002;0.056;0.029;0.051;-0.042;-0.005
25.5;-0.002;-0.002;-0.007;0.007;-0.002;0.046;0.034;0.059;0;0.015
26;-0.005;0;0.002;0.01;-0.002;0.049;0.037;0.066;-0.017;-0.02
26.5;-0.005;-0.005;-0.007;0.005;-0.005;0.054;0.029;0.071;-0.024;-0.046
27;-0.002;-0.002;-0.002;0.007;0;0.024;-0.015;0.012;0.005;-0.032
27.5;-0.007;0;0.005;0.007;-0.007;0.039;0.015;0.049;0.02;0.037
28;-0.005;-0.002;-0.005;0.007;-0.002;0.044;0.015;0.034;0.049;0.054
28.5;-0.002;-0.002;0;0.007;0;0.032;0.015;0.034;0.007;0.024
29;-0.002;-0.002;-0.002;0.007;0;0.042;0.024;0.049;-0.01;0.024
29.5;-0.002;-0.002;0;0.007;0;0.032;-0.01;0.01;0.02;0.032
30;-0.005;0;0;0.007;-0.005;0.029;0.007;0.034;0.054;0.085
30.5;-0.005;-0.002;-0.002;0.007;-0.002;0.051;0.012;0.042;0.017;-0.002
31;-0.002;-0.002;-0.007;0.005;-0.005;0.002;-0.012;0.007;0.029;-0.02
31.5;-0.005;-0.002;0.01;0.007;-0.005;0.034;0.01;0.032;0.007;-0.002
32;0;-0.002;-0.005;0.01;-0.005;0.029;0.007;0.029;0.034;0.015
32.5;-0.005;-0.002;-0.002;0.005;0;0.049;0.015;0.042;0.017;-0.046
33;0;-0.002;-0.007;0.007;-0.007;0.032;0.015;0.042;0.029;-0.02
33.5;-0.002;-0.002;-0.005;0.005;-0.005;0.027;0.012;0.042;0.059;0.061
34;-0.007;-0.002;-0.002;0.01;-0.005;0.037;0.005;0.034;0.024;0.002
34.5;-0.005;-0.002;0;0.007;0;0.02;0.005;0.042;0.02;-0.007
35;-0.002;-0.002;-0.002;0.007;-0.002;0.044;0.012;0.034;0.049;0.037
35.5;-0.005;0;0.002;0.007;-0.002;0.042;0.01;0.034;0.022;0.015
36;-0.005;0;0.005;0.007;-0.002;0.049;0.017;0.049;0.005;0.01
36.5;0.002;0;-0.007;0.01;-0.005;0.024;-0.01;0.015;0.007;-0.015
37;-0.002;-0.007;-0.005;0.005;0;0.046;0.002;0.029;0.022;-0.005
37.5;-0.007;-0.002;-0.005;0.007;-0.002;0.012;0;0.017;0.032;-0.012
38;-0.005;-0.002;-0.005;0.005;-0.005;0.063;0.042;0.059;0.032;0.022
38.5;-0.002;0;0.002;0.005;0;0.032;0.01;0.044;0.005;-0.02
39;-0.002;-0.002;-0.007;0.007;-0.007;0.034;0.012;0.034;0.015;-0.002
39.5;-0.005;-0.002;-0.007;0.007;-0.002;0.044;0.022;0.042;0.017;-0.017
40;0;-0.005;-0.005;0.007;-0.002;0.032;0.017;0.044;0.054;0.01
40.5;-0.002;0;-0.007;0.007;-0.002;0.032;0.01;0.032;0.037;-0.022
41;0;-0.002;-0.002;0.002;-0.005;0.042;0.015;0.037;0.056;0.039
41.5;-0.005;-0.002;-0.007;0.005;-0.005;0.015;-0.002;0.022;0.012;-0.007
42;-0.005;0;0;0.007;-0.005;0;-0.005;0.022;0.034;0.015
42.5;-0.005;-0.005;-0.002;0.007;-0.005;0.042;0.012;0.027;0.044;0.027
43;0;-0.002;-0.01;0.005;-0.007;0.024;0.005;0.029;0.037;0.027
43.5;-0.007;-0.002;0.01;0.007;0;0.051;0.024;0.061;-0.007;0.012
44;-0.005;0;-0.002;0.007;-0.007;0.029;0.012;0.037;0.032;0.002
44.5;-0.002;-0.002;0.007;0.005;0;0.039;0.007;0.037;0.059;0.071
45;-0.002;0;-0.005;0.005;-0.002;0.046;0.012;0.029;0.083;0.083
45.5;-0.005;-0.005;-0.01;0.002;-0.002;0.037;0.02;0.042;0.027;0.049
46;-0.005;-0.002;-0.002;0.007;-0.005;0.01;0.005;0.022;0.032;0.007
46.5;-0.005;0.002;0.002;0.007;-0.002;0.027;-0.01;0.012;0.037;0.007
47;-0.005;-0.005;-0.005;0.005;-0.002;0.007;0.002;0.037;0.032;0.017
47.5;0;-0.005;0;0.007;0;0.071;0.034;0.054;0.017;0.015
48;-0.005;-0.005;-0.002;0.005;-0.002;0.037;0.017;0.046;0.017;0.017
48.5;0;0.002;-0.002;0.007;-0.002;0.049;0.007;0.017;0.037;0.017
49;-0.002;0;0.002;0.007;0;0.061;0.046;0.088;-0.005;0.02
49.5;-0.002;-0.002;-0.007;0.007;-0.005;0.044;0.039;0.056;0.012;0.027
50;-0.005;-0.002;0.002;0.005;-0.007;-0.005;-0.022;0.01;0.017;0.029
50.5;-0.005;-0.002;0.007;0.007;0;0.01;0.002;0.034;0.024;-0.005
51;-0.005;-0.005;0;0.007;-0.002;0.027;0;0.02;0.042;0.017
51.5;-0.005;-0.002;0;0.005;-0.005;-0.012;-0.015;0.015;0.024;0.02
52;-0.005;-0.002;0.002;0.007;-0.002;0.012;-0.002;0.029;0.02;-0.027
52.5;0;-0.002;-0.002;0.005;-0.002;0.042;0.012;0.037;0.02;0.01
53;-0.005;0;-0.005;0.007;-0.005;0.066;0.046;0.073;0.037;0.061
53.5;-0.007;-0.005;0;0.002;-0.002;0.044;0.015;0.039;0.046;0.088
54;-0.005;-0.005;-0.002;0.005;-0.007;0.054;0.034;0.063;-0.002;-0.01
54.5;-0.007;-0.005;-0.002;0.007;-0.002;0.071;0.039;0.056;-0.007;-0.015
55;0;0;-0.01;0.007;-0.002;0.046;0.007;0.027;-0.022;-0.042
55.5;-0.005;-0.005;-0.005;0.005;-0.007;0.034;0.012;0.039;0.02;-0.017
56;-0.005;-0.002;0;0.005;-0.002;0.029;0.037;0.051;0.083;0.046
56.5;-0.005;0.002;0.005;0.005;-0.002;0.029;-0.005;0.027;0.02;-0.01
57;-0.005;-0.002;-0.005;0.005;-0.002;0.027;0;0.02;0.034;0.01
57.5;-0.005;-0.002;-0.002;0.007;-0.005;0.022;-0.012;0.01;0.039;0.037
58;-0.002;-0.002;0.005;0.005;-0.005;0.022;0;0.01;0.022;0.024
58.5;-0.002;0;-0.002;0.005;0;0.024;-0.002;0.027;0.015;-0.027
59;-0.002;-0.007;-0.002;0.005;0;0.034;0.01;0.027;0.081;0.061
59.5;-0.005;-0.002;0;0.005;-0.005;0.063;0.051;0.076;0.032;0.046
60;-0.005;-0.005;-0.005;0.002;-0.005;0.049;0.017;0.049;0.02;0.076
60.5;-0.007;-0.005;-0.005;0.005;-0.002;0.066;0.034;0.068;-0.029;-0.002
61;-0.005;-0.005;-0.007;0.005;-0.005;0.002;-0.012;0.002;0.01;-0.012
61.5;-0.007;-0.002;0;0.005;-0.002;0.037;0.022;0.042;-0.015;-0.024
62;-0.002;0;-0.002;0.007;0;0.037;0.022;0.051;0.01;0.012
62.5;-0.002;-0.002;-0.012;0.005;-0.005;0.034;0.022;0.044;0.034;-0.01
63;-0.007;-0.005;-0.005;0.005;-0.005;0.034;0.02;0.042;0.046;0
63.5;-0.002;-0.005;-0.005;0.002;-0.005;0.051;0.032;0.049;0.024;-0.01
64;-0.01;0;0;0.007;-0.005;0.037;0.012;0.034;0.005;0.012
64.5;-0.007;0;-0.002;0.005;-0.005;0.039;0.029;0.044;0.012;0.034
65;-0.005;-0.002;-0.002;0.007;0;0.012;-0.002;0.037;0.017;-0.002
65.5;-0.002;-0.002;-0.005;0.005;-0.002;0.022;-0.012;0.02;0.027;-0.005
66;-0.005;-0.002;-0.002;0.002;-0.002;0.034;0.01;0.027;0.005;0.027
66.5;-0.005;0;-0.005;0.007;-0.002;0.046;0.012;0.037;-0.012;0.02
67;-0.007;-0.002;-0.012;0.005;-0.002;0.032;0.005;0.024;0.027;-0.005
67.5;-0.005;-0.005;-0.005;0.002;0;0.027;0;0.02;0.049;0.02
68;-0.005;-0.005;0.002;0.005;-0.002;0.054;0.024;0.054;-0.015;0.022
68.5;-0.005;-0.005;-0.007;0.005;-0.005;0.02;0.017;0.037;0.059;0.024
69;-0.005;-0.002;-0.002;0.005;-0.007;0.029;0.012;0.034;0.037;0.032
69.5;-0.002;-0.01;-0.005;0.005;0;0.054;0.015;0.042;0.056;0.054
70;-0.01;-0.002;-0.002;0.005;-0.002;0.034;0.012;0.037;0.051;0.039
70.5;-0.005;-0.005;-0.005;0.005;-0.005;0.037;0.007;0.029;0.017;0.071
71;-0.005;-0.005;0;0.005;-0.002;0.024;0.015;0.044;-0.012;0.005
71.5;-0.005;-0.007;-0.007;0.005;-0.002;0.066;0.039;0.066;0.012;-0.015
72;-0.005;-0.005;-0.002;0.002;-0.007;0.037;0.02;0.044;0.012;0.02
72.5;-0.005;-0.005;-0.01;0.002;-0.005;0.022;0.005;0.029;0.029;0.017
73;-0.002;-0.002;0;0.007;-0.005;0.032;0.005;0.029;0.054;0.002
73.5;-0.007;-0.005;-0.002;0.005;-0.002;0.024;0.02;0.042;0.068;0.042
74;-0.007;-0.002;-0.002;0.002;-0.002;0.039;0.024;0.056;0.027;0.012
74.5;-0.005;-0.002;-0.005;0.007;-0.002;0.024;-0.005;0.029;0.027;0.042
75;-0.005;-0.002;0.007;0.007;-0.002;0.027;-0.002;0.02;0.024;0.012
75.5;-0.002;-0.002;-0.01;0.005;-0.002;0.029;0.01;0.037;0.012;0
76;-0.005;-0.002;-0.002;0.005;-0.005;0.024;0.007;0.032;0.032;0.024
76.5;-0.005;-0.005;0.002;0.005;0;0.012;-0.005;0.029;0.017;0.024
77;-0.005;-0.002;0.002;0.005;-0.005;0.042;0.007;0.037;0.01;-0.024
77.5;-0.007;-0.002;-0.007;0.005;-0.002;0.049;0.02;0.042;0.046;0.044
78;-0.007;-0.005;-0.002;0.005;-0.002;0.024;0.01;0.042;0.068;0.054
78.5;-0.005;-0.002;-0.005;0.002;-0.002;0.056;0.022;0.059;0;-0.042
79;-0.005;-0.002;0;0.005;-0.002;0.022;-0.005;0.007;0.01;0.012
79.5;-0.005;-0.005;-0.002;0.007;-0.002;0.022;-0.012;0.02;0.005;-0.032
80;-0.002;-0.005;-0.01;0.005;-0.002;-0.015;-0.039;-0.005;0.034;0.007
80.5;-0.005;-0.005;0;0.007;-0.005;0.037;0.012;0.037;0.022;0.017
81;-0.005;-0.002;-0.002;0.01;-0.005;0.029;0.017;0.042;0.029;0.061
81.5;-0.005;-0.002;-0.002;0.007;-0.002;0.042;0.037;0.063;-0.002;0.034
82;-0.005;-0.002;0;0.007;-0.002;0.066;0.044;0.071;0.012;0.017
82.5;-0.007;-0.005;0.002;0.005;-0.005;0.044;0.017;0.044;0;0.015
83;-0.002;-0.002;-0.007;0.005;-0.005;0.032;0.015;0.044;0.037;0.02
83.5;-0.005;-0.002;0.002;0.002;-0.002;0.037;0.022;0.049;0.002;-0.063
84;0;-0.002;-0.005;0.007;-0.005;0.063;0.022;0.039;0.024;0.007
84.5;-0.005;-0.002;-0.005;0.005;-0.005;0.024;0.01;0.034;0.022;0.002
85;-0.002;-0.002;0.002;0.007;-0.005;0.037;0.02;0.037;0.042;0.044
85.5;-0.002;-0.002;0.002;0.007;0;0.024;0.01;0.034;0.005;-0.027
86;-0.002;-0.005;-0.01;0.005;-0.005;0.044;0.015;0.039;0.039;0.049
86.5;-0.002;-0.002;-0.002;0.007;-0.002;0.061;0.044;0.063;-0.027;0.01
87;0;-0.002;0;0.005;-0.005;0.029;0.015;0.037;-0.015;0.015
87.5;-0.005;-0.002;0;0.007;0;0.029;0.015;0.027;0.032;0.029
88;-0.002;0;-0.007;0.007;-0.005;0.029;0.007;0.034;0.02;0.037
88.5;-0.005;-0.002;-0.002;0.007;-0.002;0.042;0.007;0.029;0.002;0.039
89;-0.005;-0.005;0.002;0.005;0;0.015;-0.012;0.002;0.022;0.034
89.5;-0.002;-0.002;-0.007;0.005;-0.002;0.01;-0.005;0.015;0.046;0.073
90;-0.007;-0.005;0.005;0.007;-0.002;0.024;0.012;0.042;0.029;-0.012
90.5;-0.005;-0.002;0.002;0.005;-0.005;0.042;0.015;0.042;0.039;0.015
91;0;-0.002;-0.007;0.01;-0.005;0.029;0.007;0.034;0.037;0.024
91.5;-0.002;-0.002;0;0.005;-0.002;0.054;0.037;0.063;0.056;0.032
92;-0.005;-0.005;-0.002;0.005;-0.002;0.044;0.015;0.037;0.024;0.02
92.5;-0.002;0;0.002;0.005;-0.005;0.037;0.002;0.017;0.017;0.032
93;-0.007;-0.002;0.005;0.007;-0.005;0.02;-0.015;0.012;0;-0.022
93.5;-0.01;-0.002;-0.002;0.005;-0.005;0.029;0.002;0.015;0.007;-0.002
94;-0.005;-0.002;0;0.005;-0.005;0.027;0;0.015;0.017;0.068
94.5;-0.002;0;-0.007;0.007;-0.005;0.012;-0.002;0.015;0.034;0
95;-0.007;-0.002;0.002;0.007;-0.002;0.039;0.017;0.049;-0.005;0.002
95.5;-0.007;-0.005;0;0.007;-0.002;0.042;0.02;0.044;0.005;-0.005
96;-0.005;-0.002;-0.005;0.007;-0.002;0.005;-0.02;0.002;0.022;-0.005
96.5;-0.007;-0.002;0;0.005;-0.007;0.024;0.005;0.032;0.005;0.002
97;-0.007;-0.002;0;0.005;-0.002;0.049;0.046;0.059;0.005;-0.037
97.5;-0.002;-0.002;-0.01;0.007;-0.007;0.037;0.012;0.037;0.01;0.01
98;-0.005;-0.002;0;0.007;-0.002;0.051;0.042;0.061;0.002;0.012
98.5;-0.007;0;0.002;0.005;-0.002;0.015;0.002;0.037;0.032;0.027
99;-0.007;-0.002;0;0.005;0;0.044;0.012;0.032;0.017;0
99.5;-0.005;-0.005;-0.005;0.005;-0.002;0.046;0.017;0.054;0.012;0.007
100;-0.005;-0.002;0;0.005;-0.005;0.054;0.012;0.02;0.02;0.01
100.5;-0.01;-0.002;-0.005;0.005;0;0.029;0.017;0.034;0.044;0.034
101;-0.005;0;0;0.01;-0.002;0.032;0.01;0.054;0;0.015
101.5;-0.005;0.002;0.002;0.007;-0.005;0.037;0.012;0.037;0.017;0.027
102;0;0;-0.01;0.005;-0.005;0.027;-0.01;0.015;0.01;-0.02
102.5;-0.005;0;-0.002;0.005;-0.007;0.039;0.02;0.037;0.056;0.037
103;-0.007;-0.005;-0.005;0.007;-0.005;0.039;0.022;0.044;0.022;0.017
103.5;-0.002;0;-0.005;0.007;-0.002;0.002;0;0.024;0.068;0.059
104;-0.005;-0.002;0;0.005;0;0.027;0.005;0.032;0.029;0.02
104.5;-0.002;-0.002;-0.01;0.007;-0.005;0.063;0.051;0.068;0.012;0.017
105;0;-0.002;0;0.007;-0.002;0.083;0.054;0.078;0.002;0.051
105.5;-0.002;-0.002;-0.005;0.007;-0.005;0.059;0.007;0.034;0.029;0.073
106;-0.002;0;-0.005;0.005;-0.002;0.022;-0.007;0.02;0.027;0.022
106.5;-0.002;0;-0.015;0.005;-0.007;0.027;0.005;0.027;0.037;0.002
107;0;-0.002;0;0.01;-0.002;0.034;0.002;0.027;0.015;-0.024
107.5;-0.005;0;-0.002;0.005;-0.002;0.042;0.007;0.037;0.015;-0.024
108;-0.005;-0.002;0.007;0.007;-0.005;0.039;0.015;0.032;0.007;-0.022
108.5;-0.002;0;-0.007;0.005;-0.005;0.054;0.02;0.044;0.015;-0.005
109;-0.005;-0.005;-0.002;0.002;-0.005;0.054;0.032;0.051;-0.032;-0.054
109.5;-0.007;-0.002;-0.002;0.005;-0.002;0.042;0.027;0.046;0.005;-0.005
110;-0.002;0.002;-0.002;0.007;-0.005;0.049;0.032;0.056;0.039;-0.005
110.5;-0.005;-0.005;-0.002;0.007;-0.002;0.034;0.015;0.037;0.039;-0.02
111;0;-0.005;-0.01;0.005;-0.005;-0.017;-0.017;0.015;0.02;0.017
111.5;-0.005;-0.005;-0.002;0.007;-0.005;0.042;0.005;0.042;0.032;0.02
112;-0.005;0;-0.005;0.007;-0.005;0.054;0.01;0.046;0;-0.024
112.5;0;-0.002;-0.012;0.005;-0.002;0.044;0.02;0.042;0.012;0.02
113;-0.005;-0.005;-0.005;0.005;-0.005;0.046;0.02;0.046;0.005;0.005
113.5;-0.002;0;-0.007;0.007;-0.002;0.042;0.007;0.037;0.024;0.049
114;-0.005;-0.002;-0.007;0.005;-0.002;0.044;0.022;0.046;0.029;0.012
114.5;-0.005;-0.002;-0.002;0.005;-0.005;0.051;0.024;0.046;0.02;0.005
115;-0.005;-0.002;-0.002;0.007;-0.005;0.063;0.032;0.066;-0.024;0.007
115.5;-0.007;-0.005;-0.002;0.002;-0.002;0.046;0.01;0.027;0.029;0.015
116;-0.01;-0.002;0.007;0.007;-0.005;0.042;0.022;0.046;0.015;0.037
116.5;-0.005;-0.005;-0.002;0.005;-0.005;0.042;0.01;0.032;0.017;0.022
117;-0.005;-0.002;-0.005;0.002;-0.002;0.032;-0.01;0.015;0.012;0.002
117.5;-0.005;0;-0.005;0.007;-0.007;0.012;-0.017;0.005;0.039;0
118;-0.005;-0.005;-0.005;0.002;-0.002;-0.002;-0.015;0.012;0.022;-0.002
118.5;-0.007;-0.002;-0.005;0.005;-0.005;0.02;-0.02;0.015;0.066;0.054
119;-0.002;0;-0.007;0.005;-0.007;0.027;0.007;0.032;0.029;0.034
119.5;-0.005;-0.005;-0.01;0.005;-0.005;0.01;-0.022;0.01;0.046;0.073
120;-0.005;-0.005;-0.005;0.007;-0.005;0.022;0.002;0.027;0.02;0.034
120.5;-0.007;-0.005;0.002;0.005;-0.002;0.017;0.002;0.022;0.056;0.09
121;-0.002;-0.005;-0.002;0.002;-0.007;0.032;0.002;0.029;0.024;0.02
121.5;-0.007;-0.005;-0.002;0.002;-0.002;0.034;0.027;0.044;0.061;0.049
122;-0.005;-0.007;-0.007;0.007;0;0.022;-0.005;0.027;0.024;0.02
122.5;-0.005;-0.002;-0.007;0.002;-0.005;0.034;0.015;0.037;0.042;0.005
123;-0.002;-0.002;-0.007;0.005;-0.002;0.039;0.015;0.039;0.024;0.024
123.5;-0.002;-0.002;0;0.005;-0.002;0.034;0.007;0.037;0.039;-0.01
124;-0.007;-0.005;0;0.002;-0.005;0.049;0.02;0.046;0.015;0
124.5;-0.007;-0.005;-0.005;0.005;-0.002;0.017;-0.022;0.017;-0.007;-0.024
125;-0.007;0;-0.002;0.007;-0.007;0.029;0;0.027;0.024;-0.029
125.5;-0.007;-0.002;-0.005;0.005;-0.005;0.029;0.007;0.032;0.034;0.022
126;-0.005;-0.005;0.002;0.005;-0.005;0.012;-0.01;0.017;0.002;0.007
126.5;-0.007;-0.005;0;0.005;-0.002;0.027;-0.015;0.015;0.024;-0.037
127;-0.005;0;0.002;0.007;-0.002;0.063;0.049;0.081;0.022;-0.022
127.5;-0.007;-0.002;-0.002;0.002;-0.002;0.032;-0.002;0.024;-0.007;-0.022
128;-0.005;-0.002;-0.01;0.007;-0.002;0.042;0.017;0.042;0.034;0.017
128.5;-0.007;-0.005;-0.007;0.005;-0.005;0.02;0;0.017;0.032;0.022
129;-0.007;-0.002;-0.002;0.005;-0.002;0.024;0.017;0.044;0.027;0.007
129.5;-0.005;-0.002;-0.002;0.002;-0.002;0.02;-0.007;0.015;0.029;0.015
130;-0.002;-0.005;-0.005;0.005;0;0.012;0.007;0.039;0.046;0.01
130.5;-0.002;-0.002;-0.005;0.005;-0.007;0.029;0.005;0.032;0.007;0.024
131;-0.005;-0.002;0.002;0.005;-0.002;0.01;-0.034;-0.005;0.012;0.005
131.5;-0.01;-0.002;-0.002;0.002;-0.007;0.017;0.005;0.027;0.027;-0.007
132;-0.005;-0.002;-0.01;0.007;-0.002;0.042;0.02;0.044;0.002;0.02
132.5;-0.005;-0.005;-0.005;0.005;-0.005;0.024;0.005;0.032;0.051;0.002
133;-0.002;-0.005;-0.005;0.005;-0.005;0.022;0.01;0.049;0.049;0.015
133.5;-0.007;0;-0.002;0.007;-0.002;0.027;0;0.024;0.027;0.007
134;-0.002;-0.005;-0.002;0.005;-0.005;0.071;0.042;0.076;0.002;-0.002
134.5;-0.007;-0.005;-0.007;0.002;-0.002;0.051;0.01;0.042;0.037;0.061
135;-0.007;-0.005;-0.002;0.007;0;0.032;0.02;0.042;0.007;0.024
135.5;-0.005;-0.002;-0.005;0.007;-0.005;0.059;0.039;0.063;-0.005;-0.042
136;-0.005;-0.002;0;0.007;0;0.044;-0.002;0.015;0.024;0.037
136.5;-0.005;-0.005;-0.007;0.007;-0.002;0.039;0.02;0.039;0.027;0.051
137;-0.007;-0.002;0.002;0.005;-0.002;0.037;0.012;0.037;-0.015;-0.005
137.5;-0.005;-0.002;-0.005;0.005;-0.005;0.032;0.015;0.049;0.027;0
138;0;0;-0.01;0.007;-0.005;0.039;0.015;0.039;0.012;0.01
138.5;-0.005;-0.005;-0.005;0.002;-0.002;0.061;0.02;0.049;-0.002;-0.012
139;-0.007;-0.005;0.002;0.007;-0.005;0.027;0.015;0.039;0.017;-0.027
139.5;-0.007;-0.002;0;0.005;-0.005;0.051;0.012;0.039;0.044;0.01
140;-0.005;-0.005;-0.005;0.005;-0.005;0.054;0.007;0.027;0.034;0.027
140.5;0;-0.002;-0.002;0.007;-0.002;0.046;0.029;0.046;0.017;0.046
141;-0.007;-0.002;-0.002;0.005;0;0.022;0.007;0.037;0.012;0.056
141.5;-0.007;-0.002;0.002;0.005;-0.005;0.044;0.02;0.044;-0.01;0.02
142;-0.002;-0.005;-0.01;0.005;-0.005;0.017;-0.012;0.017;0.032;0.034
142.5;-0.007;-0.005;-0.002;0.005;-0.005;0.002;-0.007;0.017;0.029;0.017
143;-0.005;-0.002;-0.005;0.005;-0.002;0.007;-0.012;0.024;0.027;0.017
143.5;-0.005;0;0.002;0.007;-0.005;0.042;0.015;0.037;0.032;0.027
144;-0.005;-0.005;0.002;0.007;-0.002;0.012;-0.002;0.027;0.027;0.068
144.5;-0.005;-0.002;-0.005;0.005;-0.005;0.042;0.015;0.042;0.012;0.002
145;-0.005;-0.002;0;0.007;-0.005;0;-0.039;-0.01;0.005;-0.007
145.5;-0.002;0.002;-0.01;0.007;-0.005;0.027;-0.002;0.024;0.034;-0.012
146;-0.002;-0.002;-0.005;0.007;-0.002;0.059;0.034;0.051;0.005;-0.002
146.5;-0.005;-0.002;0.002;0.007;-0.005;0.051;0.034;0.056;-0.01;-0.007
147;-0.005;-0.002;-0.007;0.007;-0.007;0.046;0.017;0.042;-0.02;-0.039
147.5;-0.005;-0.002;0;0.005;0;0.068;0.032;0.056;-0.027;-0.022
148;-0.005;0;0.007;0.005;-0.005;0.042;0.012;0.042;0.007;0.002
148.5;0;-0.002;0;0.007;-0.005;0.061;0.032;0.056;0.005;-0.029
149;-0.002;-0.002;-0.002;0.005;-0.005;0.044;0.022;0.042;0.015;-0.01
149.5;-0.002;0;0;0.007;-0.002;0.022;0.005;0.034;0.012;-0.01
150;-0.005;0;0.005;0.007;-0.002;0.046;0.017;0.046;0.02;0.02
150.5;-0.005;-0.005;-0.005;0.005;-0.002;0.029;0.012;0.039;0.061;0.039
151;0;-0.002;-0.01;0.005;-0.005;0.034;0.012;0.039;0.027;0.024
151.5;-0.002;-0.002;-0.002;0.007;-0.002;0.051;0.032;0.049;-0.015;-0.01
152;-0.005;0;0;0.007;-0.002;0.063;0.039;0.068;0.012;0.015
