time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10;ch 11;ch 12;ch 13;ch 14
160;-0.005;-0.005;-0.005;0.002;-0.002;-0.002;0;0.005;0.027;0.017;0.007;0.037;0.01;0.02
161;-0.005;-0.002;-0.005;0.005;-0.002;-0.002;0;0.005;0.027;0.017;0.012;0.039;0.01;0.02
162;-0.007;-0.002;-0.005;0.005;-0.005;0;0;0.005;0.027;0.02;0.012;0.037;0.007;0.022
163;-0.005;-0.002;-0.005;0.002;-0.002;0;0.002;0.007;0.024;0.015;0.01;0.039;0.007;0.02
164;-0.005;-0.002;-0.005;0.005;-0.005;-0.002;0;0.005;0.027;0.017;0.012;0.039;0.01;0.02
165;-0.005;-0.002;-0.002;0.005;-0.005;-0.005;0;0.005;0.027;0.02;0.012;0.039;0.007;0.02
166;-0.002;0;-0.005;0.005;-0.002;0;0.002;0.005;0.027;0.017;0.012;0.037;0.012;0.022
167;-0.005;-0.002;-0.002;0.005;-0.002;-0.005;0;0.005;0.029;0.017;0.012;0.037;0.007;0.022
168;-0.002;-0.002;-0.002;0.002;-0.005;-0.002;0;0.005;0.027;0.012;0.01;0.037;0.007;0.02
169;-0.005;0;-0.002;0.005;-0.005;0;0;0.002;0.029;0.015;0.01;0.034;0.007;0.02
170;-0.005;0;-0.002;0.005;-0.002;-0.002;-0.002;0.005;0.027;0.015;0.01;0.037;0.012;0.027
171;-0.005;-0.002;-0.002;0.005;-0.002;-0.002;0;0.005;0.029;0.015;0.012;0.034;0.01;0.022
172;-0.005;-0.002;-0.002;0.005;-0.002;0;0;0.007;0.027;0.017;0.01;0.037;0.01;0.02
173;-0.002;0;-0.002;0.002;-0.002;-0.005;0.002;0.007;0.027;0.015;0.01;0.037;0.007;0.02
174;-0.005;-0.002;-0.005;0.005;-0.002;-0.002;0;0.007;0.032;0.017;0.012;0.039;0.01;0.02
175;-0.005;-0.002;-0.007;0.005;-0.002;-0.002;0.002;0.007;0.029;0.017;0.01;0.037;0.005;0.017
176;-0.005;-0.002;-0.007;0.002;-0.002;0;0;0.005;0.029;0.017;0.01;0.034;0.007;0.017
177;-0.002;0;0;0.002;-0.005;-0.002;0;0.007;0.029;0.017;0.012;0.037;0.012;0.02
178;-0.002;-0.002;-0.002;0.002;-0.005;0;0;0.005;0.027;0.017;0.012;0.034;0.007;0.02
179;-0.005;0;-0.002;0.005;-0.005;-0.002;0.002;0.005;0.032;0.017;0.015;0.039;0.012;0.02
180;-0.005;-0.002;0;0.005;-0.005;-0.002;0;0.01;0.029;0.017;0.012;0.039;0.01;0.02
181;-0.002;-0.002;-0.002;0.005;-0.002;-0.002;0;0.007;0.029;0.017;0.012;0.037;0.007;0.02
182;-0.002;0;-0.002;0.005;-0.005;0;0.002;0.005;0.029;0.017;0.012;0.037;0.01;0.02
183;-0.007;-0.002;0;0.007;-0.005;-0.002;0.002;0.005;0.027;0.017;0.012;0.037;0.01;0.02
184;-0.005;0;0;0.005;-0.005;-0.005;-0.002;0.005;0.024;0.012;0.007;0.034;0.01;0.022
185;-0.005;-0.002;-0.005;0.005;-0.005;-0.002;0;0.005;0.029;0.017;0.012;0.034;0.007;0.017
186;-0.005;-0.002;-0.002;0.005;-0.005;0;0;0.005;0.032;0.02;0.012;0.037;0.007;0.017
187;-0.005;0;-0.002;0.002;-0.002;-0.002;0;0.005;0.029;0.017;0.012;0.039;0.01;0.02
188;-0.005;0;-0.005;0.007;-0.002;-0.002;0;0.005;0.027;0.017;0.012;0.037;0.01;0.02
189;-0.005;-0.002;-0.002;0.005;-0.005;0;0.002;0.005;0.029;0.017;0.012;0.034;0.005;0.017
190;-0.005;-0.002;-0.002;0.005;-0.007;0;0;0.007;0.027;0.015;0.01;0.037;0.012;0.02
191;-0.005;0;-0.005;0.002;-0.005;0;0;0.005;0.027;0.017;0.01;0.034;0.007;0.02
192;-0.002;-0.002;-0.005;0.005;-0.005;0;0;0.005;0.029;0.02;0.01;0.034;0.012;0.017
193;-0.002;-0.002;-0.005;0.005;-0.002;0;0;0.005;0.029;0.017;0.012;0.034;0.01;0.02
194;-0.007;0;-0.005;0.002;-0.005;-0.002;0;0.007;0.029;0.015;0.012;0.034;0.005;0.017
195;-0.005;0;-0.002;0.005;-0.005;0;0.002;0.007;0.029;0.017;0.012;0.037;0.007;0.017
196;-0.005;-0.002;-0.002;0.005;-0.005;0;0.002;0.007;0.029;0.017;0.012;0.034;0.007;0.02
197;-0.005;-0.002;-0.002;0;-0.005;0.002;0;0.002;0.029;0.02;0.012;0.037;0.012;0.02
198;-0.005;0;-0.005;0.005;-0.005;-0.002;0.002;0.007;0.029;0.017;0.01;0.037;0.007;0.02
199;-0.005;-0.002;-0.002;0.005;-0.005;0;0;0.005;0.029;0.017;0.01;0.034;0.01;0.02
200;-0.005;-0.002;-0.002;0.005;-0.002;0;0;0.005;0.029;0.017;0.012;0.037;0.01;0.022
201;-0.005;-0.002;-0.002;0.005;-0.005;0;0;0.005;0.027;0.017;0.01;0.037;0.012;0.022
202;-0.007;-0.002;-0.007;0.002;-0.005;-0.002;0;0.007;0.027;0.017;0.007;0.034;0.007;0.017
203;-0.005;-0.002;-0.005;0.005;-0.005;-0.002;0;0.007;0.029;0.017;0.012;0.037;0.007;0.02
204;-0.007;-0.002;-0.005;0.005;-0.002;0;0;0.005;0.029;0.017;0.01;0.037;0.007;0.015
205;-0.005;-0.002;-0.002;0.005;-0.005;-0.005;0;0.005;0.029;0.017;0.01;0.037;0.01;0.02
206;-0.002;-0.002;0;0;-0.005;-0.002;0;0.005;0.029;0.02;0.01;0.034;0.007;0.02
207;-0.005;0;-0.002;0.005;-0.002;-0.002;0;0.005;0.029;0.015;0.01;0.034;0.007;0.017
208;-0.005;-0.005;-0.005;0.002;-0.002;-0.002;0;0.005;0.029;0.015;0.01;0.037;0.007;0.022
209;-0.005;-0.005;-0.002;0.002;-0.002;-0.002;0;0.005;0.032;0.017;0.012;0.034;0.012;0.02
210;-0.005;-0.002;-0.002;0.002;-0.002;-0.002;0;0.005;0.027;0.017;0.01;0.034;0.01;0.02
211;-0.005;-0.002;-0.002;0.002;-0.005;-0.005;-0.002;0.002;0.029;0.015;0.012;0.037;0.01;0.02
212;-0.007;-0.005;-0.007;0.002;-0.002;-0.002;0;0.005;0.027;0.015;0.01;0.032;0.01;0.02
213;-0.007;-0.005;-0.005;0.005;-0.002;-0.002;0;0.007;0.027;0.015;0.012;0.034;0.01;0.02
214;-0.002;-0.005;-0.005;0;-0.002;-0.002;0;0.005;0.027;0.015;0.007;0.034;0.007;0.017
215;-0.007;-0.002;-0.005;0.005;-0.005;-0.002;0;0.007;0.029;0.02;0.012;0.037;0.007;0.017
216;-0.005;-0.002;-0.002;0.005;-0.002;0;0;0.005;0.029;0.017;0.012;0.037;0.007;0.017
217;-0.005;-0.002;-0.007;0.005;-0.002;-0.005;-0.002;0.002;0.029;0.02;0.012;0.037;0.01;0.017
218;-0.007;-0.002;-0.005;0.002;-0.005;0;0;0.005;0.029;0.015;0.01;0.037;0.01;0.017
219;-0.005;0;-0.005;0.002;-0.002;-0.005;0;0.005;0.029;0.017;0.012;0.034;0.01;0.02
220;-0.005;-0.002;-0.002;0.005;-0.005;-0.002;0;0.007;0.029;0.02;0.01;0.037;0.012;0.022
221;-0.002;0;-0.005;0.005;-0.005;0;0;0.005;0.027;0.02;0.01;0.034;0.007;0.02
222;-0.007;0;-0.002;0.005;-0.005;0;0.002;0.007;0.027;0.017;0.01;0.037;0.007;0.017
223;-0.005;0;0;0.002;-0.005;-0.002;0;0.005;0.029;0.017;0.012;0.037;0.01;0.017
224;-0.005;-0.002;-0.002;0.005;-0.005;0;0;0.007;0.032;0.017;0.012;0.034;0.01;0.017
225;-0.005;-0.002;-0.002;0.005;-0.005;-0.002;0;0.005;0.029;0.017;0.01;0.034;0.01;0.015
226;-0.002;-0.002;-0.002;0.002;-0.007;-0.002;0;0.002;0.029;0.017;0.01;0.037;0.01;0.017
227;-0.005;-0.002;-0.002;0.005;-0.002;-0.002;0;0.005;0.029;0.017;0.012;0.034;0.007;0.017
228;-0.005;-0.002;-0.002;0.005;-0.002;-0.002;0;0.007;0.029;0.017;0.01;0.037;0.01;0.017
229;-0.002;-0.002;-0.002;0.005;-0.002;-0.002;0;0.005;0.029;0.015;0.01;0.034;0.007;0.02
230;-0.007;-0.002;0;0.005;-0.005;-0.002;0;0.005;0.027;0.015;0.01;0.034;0.007;0.022
