time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
12;-0.005;0;0;0.005;-0.002;0.022;-0.015;0.022;0.039;0.015
12.5;-0.005;-0.002;-0.007;0.005;-0.002;0.056;0.046;0.068;0.059;0.034
13;0;-0.002;-0.007;0.007;0;0.059;0.017;0.051;0.032;0.051
13.5;0;0;-0.007;0.005;-0.002;0.044;0.02;0.039;0.071;0.037
14;-0.002;-0.002;-0.012;0.005;-0.005;0.042;0.015;0.032;0.083;0.093
14.5;-0.002;-0.005;-0.007;0.002;-0.002;0.032;0.022;0.046;0.042;0.01
15;-0.002;-0.007;-0.01;0.002;-0.002;0.032;-0.01;0.032;-0.01;-0.022
15.5;0.002;0;0;0.005;0;0.046;0.02;0.034;0.032;-0.017
16;-0.002;-0.005;-0.005;0.005;-0.002;0.044;0.017;0.046;-0.017;-0.015
16.5;-0.002;-0.002;-0.005;0.002;-0.002;0.049;0.039;0.063;0.01;0.024
17;0;-0.005;-0.007;0.002;-0.002;0.068;0.037;0.071;-0.002;-0.024
17.5;-0.005;-0.002;0;0.007;-0.002;0.059;0.054;0.073;0.046;0.024
18;-0.01;-0.002;0;0.002;-0.002;0.039;0.02;0.054;0.029;0.059
18.5;-0.005;-0.005;-0.005;0.002;0;0.034;0.012;0.039;-0.032;-0.029
19;-0.005;-0.005;-0.005;0.002;-0.005;0.032;0.007;0.029;0.027;0.024
19.5;-0.005;-0.005;-0.007;0;-0.005;0.049;0.022;0.046;0.054;0.054
20;-0.007;-0.005;-0.002;0.005;-0.005;0.037;0.005;0.027;0.051;0.056
20.5;-0.005;-0.005;-0.002;0.007;-0.002;0.049;0.024;0.049;0.039;0.01
21;0;0;-0.007;0.005;-0.002;0.044;0.02;0.034;0.017;0.037
21.5;-0.01;-0.007;0.002;0.005;-0.005;0.027;0.015;0.046;-0.029;0.02
22;-0.005;-0.005;-0.002;0.005;-0.002;0.024;0.005;0.029;0.044;0.012
22.5;-0.005;-0.002;-0.005;0.005;-0.005;-0.002;-0.015;0.022;0.051;0.054
23;-0.002;-0.002;-0.005;0.002;-0.002;0.022;-0.007;0.017;0.034;0.051
23.5;-0.005;-0.005;-0.002;0.002;-0.002;0.039;0.022;0.049;0.066;0.022
24;0;-0.002;-0.01;0.005;-0.002;0.078;0.049;0.061;0.049;0.042
24.5;-0.005;-0.007;-0.01;0.005;0;0.037;0.012;0.032;0.037;0.015
25;-0.002;-0.005;-0.01;0.002;-0.002;0.027;-0.002;0.022;-0.027;0.007
25.5;-0.005;-0.005;0.002;0.007;0;0.034;0.012;0.042;-0.007;0.034
26;-0.007;-0.005;0.005;0;0;0.037;0.029;0.059;-0.002;0.046
26.5;-0.002;0;0;0.01;0;0.046;0.027;0.046;0.042;0.051
27;-0.002;-0.007;-0.012;0.002;-0.002;0.042;0.02;0.032;-0.02;0
27.5;-0.005;-0.002;-0.01;0.005;-0.002;0.059;0.029;0.056;0.027;-0.002
28;-0.002;-0.005;-0.002;0.002;-0.002;0.044;0.015;0.044;-0.002;-0.017
28.5;-0.005;-0.005;-0.005;0.002;-0.002;0.017;-0.002;0.01;0.078;0.068
29;-0.002;-0.002;-0.007;0.002;-0.002;0.01;-0.002;0.02;0.029;0.005
29.5;-0.005;-0.005;-0.002;0;-0.002;0.002;-0.005;0.012;0.015;0.005
30;-0.007;-0.002;-0.005;0.005;-0.005;0.037;0.007;0.022;0.066;0.068
30.5;-0.002;-0.005;-0.007;0.002;-0.005;0.063;0.046;0.049;0.027;0.061
31;-0.01;-0.002;-0.002;0.002;-0.005;0.029;0.01;0.027;0.024;0.005
31.5;-0.005;-0.007;-0.002;0.002;-0.002;0.005;-0.02;0;0.046;0.02
32;-0.002;-0.002;-0.007;0.002;-0.005;0.017;-0.012;0.01;-0.015;0.015
32.5;-0.002;-0.002;-0.005;0.002;0;0.02;0;0.029;0.049;0.061
33;-0.005;0;-0.005;0.005;-0.002;-0.005;-0.02;0.002;0.044;0.034
33.5;-0.005;-0.005;-0.007;0.005;-0.002;0.044;0.017;0.039;0.051;0.022
34;-0.005;-0.005;-0.01;0;-0.002;0.046;0.02;0.032;0.027;0.024
34.5;-0.005;-0.002;-0.002;0.005;-0.005;0.046;0.029;0.051;0.022;0.015
35;-0.007;-0.007;-0.005;0;-0.002;0.059;0.027;0.046;0.02;0.024
35.5;-0.01;-0.007;-0.012;0;-0.002;0.034;0.012;0.039;-0.034;-0.022
36;-0.01;-0.007;-0.002;0.002;-0.007;0.02;0.015;0.034;0.002;-0.02
36.5;-0.002;-0.002;-0.01;0.002;-0.002;0.029;0.024;0.044;0.037;0
37;-0.005;-0.005;-0.007;0.002;0;0.081;0.063;0.083;0;0.017
37.5;-0.002;-0.005;-0.007;0.005;-0.005;0.056;0.034;0.039;0.005;-0.032
38;-0.005;-0.005;-0.007;0;-0.005;0.037;0.02;0.024;0.017;0.022
38.5;-0.005;-0.01;-0.007;0;-0.002;0.037;0.012;0.027;0.024;0.063
39;-0.002;-0.002;-0.007;0.007;-0.002;0.024;0.017;0.027;0.005;0.049
39.5;-0.01;-0.007;-0.01;0.002;-0.007;0.046;0.024;0.044;-0.029;-0.027
40;-0.007;-0.005;-0.005;0.002;-0.002;0.022;-0.002;0.017;0.012;-0.005
40.5;-0.007;-0.005;-0.002;0.005;-0.002;0.046;0.032;0.054;0.02;-0.002
41;-0.002;-0.002;-0.01;0.002;0;0.032;0.02;0.037;0.007;-0.022
41.5;-0.007;-0.005;-0.007;0.007;-0.002;0.024;0;0.024;0.012;-0.022
42;-0.005;-0.01;-0.007;0;-0.005;0.02;0.005;0.034;0.022;0
42.5;-0.005;-0.005;-0.005;0;-0.002;0.029;0;0.027;0.029;0.002
43;-0.002;-0.002;-0.007;0.005;-0.002;0.01;-0.012;0.005;-0.012;0
43.5;-0.01;-0.005;-0.007;0.002;-0.002;0.02;-0.007;0.015;0.027;0.037
44;-0.005;-0.002;-0.005;0.002;0;0.046;0.015;0.046;0.056;0.017
44.5;-0.005;-0.005;-0.007;0.005;-0.002;0.007;-0.015;0.002;0.029;0.022
45;-0.005;-0.002;-0.005;0.005;-0.002;0.029;0.002;0.024;0.042;0.061
45.5;-0.005;-0.005;-0.007;0;-0.002;0.024;0;0.02;0.042;0.027
46;-0.002;-0.002;-0.005;0.005;0;-0.007;-0.015;0.024;0.056;0.005
46.5;0.002;-0.005;-0.007;0.002;-0.002;0.051;0.039;0.073;0.061;0.076
47;-0.005;-0.002;-0.007;0.002;-0.002;0.054;0.029;0.051;0.049;0.02
47.5;-0.005;-0.002;-0.007;0.005;-0.002;0.051;0.017;0.042;0.046;0.046
48;-0.002;-0.005;-0.01;0.002;-0.002;0.039;0.044;0.046;0.007;0.032
48.5;-0.01;-0.007;-0.012;0;-0.005;0.049;0.027;0.046;-0.01;-0.046
49;-0.005;-0.005;-0.007;0.002;-0.002;0.051;0.027;0.046;0.015;0.032
49.5;-0.007;-0.005;-0.007;0;-0.002;0.034;0.02;0.034;0.046;0.042
50;-0.002;-0.005;-0.007;0.002;-0.002;0.022;0.005;0.029;0.002;0.032
50.5;-0.005;-0.005;0;0.002;-0.002;0.039;0.022;0.046;0.007;-0.002
51;-0.005;-0.005;-0.005;0.005;-0.005;0.007;0.007;0.022;0.02;0.012
51.5;-0.005;-0.005;0;0.002;0;0.02;0.005;0.039;0.015;0.02
52;-0.005;-0.005;-0.01;0.002;-0.005;0.032;0.007;0.02;0.044;0.027
52.5;-0.002;-0.005;-0.007;0.005;-0.002;0.042;0.037;0.046;0.076;0.056
53;-0.005;-0.005;-0.01;0;-0.002;0.022;0;0.015;0.034;0.034
53.5;-0.002;-0.002;-0.002;0.007;0;0.044;0.022;0.037;0.044;0.071
54;-0.002;0.002;-0.01;0.005;-0.005;0.022;-0.002;0.017;0.049;0.046
54.5;-0.002;-0.002;-0.007;0.002;-0.002;0.032;0.017;0.039;0.01;0.046
55;-0.007;-0.002;-0.005;0.005;-0.002;0.056;0.029;0.039;0.002;0.024
55.5;0;0;-0.01;0.01;-0.005;0.022;-0.005;0.015;0.002;0.015
56;-0.002;-0.002;-0.007;0.002;-0.002;0.022;-0.01;0.032;0.002;0.027
56.5;-0.005;-0.005;-0.007;0.005;0;0.032;0.007;0.027;0.022;0.042
57;-0.002;-0.002;-0.007;0.005;-0.002;0.044;0.024;0.039;0.017;0.029
57.5;-0.002;-0.005;-0.007;0.002;0;0.044;0.039;0.051;0.007;-0.017
58;0;-0.002;-0.007;0.002;-0.002;0.007;-0.007;0.02;0.02;0.01
58.5;-0.002;-0.002;-0.005;0.005;0;0.029;0.022;0.037;-0.005;-0.007
59;-0.002;-0.005;-0.002;0.002;-0.002;0.022;0;0.017;0.049;0.059
59.5;-0.002;0;-0.002;0.01;-0.002;0.046;0.01;0.042;0.012;0
60;0;-0.005;-0.01;0.002;-0.002;-0.01;-0.039;-0.005;0;0.037
60.5;-0.005;-0.005;-0.002;0.005;-0.002;0.015;-0.007;0.027;0.042;0.017
61;-0.002;-0.002;-0.005;0.002;-0.002;0.061;0.042;0.056;0.024;0.054
61.5;0;-0.002;-0.005;0.01;-0.002;0.015;-0.01;0.029;0.063;0.054
62;-0.002;-0.005;-0.005;0.002;-0.002;0.056;0.029;0.061;0.051;0.056
62.5;-0.002;-0.002;-0.007;0;-0.005;0.046;0.024;0.042;0.002;0.034
63;0;0;-0.005;0.007;-0.005;0.027;-0.002;0.02;0.015;0.044
63.5;-0.007;-0.005;-0.007;0.002;-0.002;0.007;-0.005;0.015;-0.034;-0.027
64;-0.005;-0.005;-0.002;0.005;-0.005;0.024;0.005;0.022;0.02;0.007
64.5;-0.002;0;-0.01;0.005;-0.005;0.049;0.015;0.039;-0.002;0.012
65;-0.002;-0.002;-0.002;0.005;-0.002;-0.007;-0.012;0.01;0.012;0.037
65.5;-0.005;-0.002;-0.005;0.002;0;0.015;0.012;0.034;0.071;0.046
66;-0.002;0;-0.01;0.005;-0.005;0.02;0.012;0.024;0;0.032
66.5;-0.005;-0.002;0;0.007;-0.005;0.02;0.005;0.024;0.049;0.056
67;0;-0.007;-0.005;-0.002;0;0.056;0.049;0.061;0.027;0.054
67.5;-0.002;0;-0.007;0.007;-0.002;0.046;0.027;0.042;0.024;-0.01
68;-0.005;-0.002;0;0.005;-0.002;0.027;0.029;0.039;0.076;0.046
68.5;-0.002;-0.002;-0.005;0.002;-0.005;0.063;0.039;0.051;0.02;0.042
69;-0.005;0;-0.007;0.007;-0.002;0.024;0.02;0.039;0.051;0.059
69.5;-0.005;-0.005;-0.002;0.002;0;0.042;0.027;0.044;0.017;0.01
70;-0.002;-0.002;-0.005;0.005;-0.002;0.032;0.015;0.032;0.01;0.02
70.5;-0.002;-0.005;-0.005;0.005;-0.002;0.037;0.02;0.039;0.049;0.056
71;-0.005;-0.002;-0.002;0.002;-0.002;0.051;0.032;0.059;0.024;0.032
71.5;-0.002;0;-0.005;0.007;-0.005;0.037;0.017;0.039;-0.005;0.007
72;-0.005;-0.002;-0.007;0.007;-0.002;0.024;0.007;0.027;0.029;0.044
72.5;-0.007;0;0.002;0.007;-0.002;0.022;0.012;0.046;0.02;-0.01
73;-0.002;-0.002;0;0.005;-0.002;0.02;0.01;0.037;0.005;0.002
73.5;-0.002;-0.002;-0.005;0.005;-0.002;0.044;0.01;0.029;0.022;0.037
74;-0.005;-0.002;-0.007;0.002;-0.005;0.039;0.01;0.034;0;0.002
74.5;-0.005;-0.005;-0.005;0.002;-0.005;0.029;0.012;0.034;0.027;0.01
75;-0.005;0;-0.007;0.005;-0.002;0.02;0.039;0.054;0.1;0.09
75.5;-0.002;-0.002;-0.005;0.005;-0.005;0.063;0.037;0.056;0.051;0.059
76;-0.002;-0.002;-0.005;0.007;-0.002;0.024;0.007;0.034;0.039;0.024
76.5;-0.005;-0.002;0;0.005;0;0.039;0.01;0.037;-0.015;-0.01
77;-0.005;-0.002;-0.005;0.005;-0.002;0.002;-0.015;0.015;0.029;0.063
77.5;-0.007;-0.005;-0.01;0.002;-0.005;0.024;0.007;0.029;0.039;0.056
78;-0.007;-0.007;-0.002;0.002;-0.005;0.034;0.017;0.046;0.01;0.044
78.5;0;-0.002;0;0.007;-0.002;0.017;-0.002;0.037;0.049;0.049
79;-0.002;-0.002;-0.01;0.005;0;0.039;0.015;0.039;0.002;0.01
79.5;-0.002;-0.002;-0.002;0.005;-0.002;0.027;0.002;0.015;0.034;-0.002
80;-0.005;0.002;-0.005;0.005;-0.002;0.063;0.042;0.081;0.063;0.061
80.5;0;-0.005;-0.002;-0.002;-0.002;0.061;0.034;0.073;0.002;0.002
81;-0.002;0;-0.002;0.005;-0.002;0.054;0.022;0.042;0.017;-0.015
81.5;-0.005;-0.002;-0.002;0.002;-0.005;0.061;0.039;0.068;0.037;0.005
82;-0.002;-0.002;-0.005;0.007;0;-0.015;-0.032;0.007;0.015;0.046
82.5;-0.005;-0.005;-0.005;0.002;-0.005;0.017;-0.005;0.017;0;0.01
83;-0.005;-0.005;0;0.005;-0.002;0.012;0.01;0.022;0.01;0.027
83.5;-0.005;-0.005;-0.007;0.002;-0.002;-0.017;-0.024;0;0.034;0.046
84;0;-0.005;-0.005;0.005;-0.002;0.056;0.034;0.066;0.022;0.034
84.5;-0.007;-0.005;-0.007;0;-0.002;0.024;0.005;0.034;0.012;0.039
85;-0.002;-0.002;-0.01;0.007;-0.002;0.02;-0.002;0.02;0.083;0.051
85.5;-0.002;-0.005;-0.002;0.005;-0.002;0.056;0.027;0.046;0.059;0.042
86;-0.005;-0.002;-0.01;0;-0.002;0.032;0.005;0.024;0.029;0.032
86.5;-0.002;-0.002;-0.005;0.005;-0.005;0.022;-0.007;0.02;0.051;0.012
87;-0.005;-0.007;-0.01;0.002;-0.005;0.059;0.029;0.049;-0.012;0.01
87.5;-0.005;-0.005;0;0.005;-0.005;0.005;-0.032;0.005;0.022;0.027
88;-0.002;-0.005;-0.002;0.005;-0.002;0.046;0.015;0.044;0.034;0
88.5;-0.005;-0.005;-0.007;0.002;-0.002;0.032;0.029;0.044;0.049;0.046
89;-0.005;-0.002;0;0.005;-0.005;0.049;0.034;0.059;-0.024;0
89.5;-0.007;-0.005;-0.002;0.002;-0.002;0.027;0.002;0.034;0.029;-0.034
90;-0.005;-0.002;-0.007;0.005;-0.002;0.024;0.01;0.039;0.024;0.017
90.5;-0.005;-0.002;-0.01;0.005;-0.005;0.022;0.005;0.022;0.01;-0.044
91;-0.002;-0.002;-0.01;0.002;-0.002;0.044;0.02;0.042;0.076;0.056
91.5;-0.005;-0.005;-0.005;0.002;-0.002;0.007;-0.02;0.005;0.022;0.024
92;-0.002;-0.005;-0.007;0.002;-0.005;0.012;-0.012;0;0.039;0.015
92.5;0;-0.002;-0.002;0.005;-0.002;0.073;0.044;0.061;0.063;0.02
93;-0.007;-0.005;-0.002;0.005;-0.002;0.056;0.034;0.054;0.037;0.071
93.5;-0.002;-0.002;-0.002;0.002;-0.002;0.01;0;0.024;0.029;0.042
94;-0.007;-0.002;0;0.005;-0.002;0.039;0.01;0.044;0.054;0.037
94.5;-0.007;-0.005;0.005;0.002;-0.002;0.063;0.049;0.073;0.034;0.056
95;-0.005;-0.005;-0.005;0.002;-0.002;0.017;-0.01;0.005;0.01;0.037
95.5;-0.005;-0.002;-0.007;0.002;0;0.027;0.002;0.024;-0.007;-0.037
96;-0.007;-0.005;-0.002;0.007;0;0.066;0.027;0.054;0.046;0.054
96.5;-0.005;-0.002;-0.007;0;-0.002;0.029;0.037;0.046;0.007;0.01
97;-0.002;-0.005;-0.005;0.002;-0.002;0.015;-0.022;0.01;0.029;0.027
97.5;-0.007;-0.005;0;0.002;-0.002;0.044;0.029;0.051;0.046;0.024
98;0;-0.002;-0.002;0.007;0.002;0.054;0.037;0.066;0.037;0.073
98.5;-0.002;-0.002;-0.012;0.002;-0.005;0.071;0.056;0.068;0.017;0.015
99;-0.005;-0.005;-0.005;0.002;0;0.029;0.012;0.037;0.01;0.061
99.5;-0.005;-0.005;-0.007;0.002;-0.002;0.01;-0.007;0.017;0.032;0.051
100;-0.005;-0.005;-0.007;0.002;0;0.027;0.027;0.054;-0.002;-0.017
100.5;-0.01;-0.007;-0.012;0;-0.002;0.024;-0.002;0.034;-0.017;-0.029
101;-0.005;-0.002;-0.002;0.007;0;0.063;0.039;0.068;0.034;0.049
101.5;-0.01;-0.01;-0.002;0;0;0.056;0;0.034;0;0.007
102;-0.002;-0.002;-0.007;0.007;0;0.039;0.037;0.042;0.037;0.015
102.5;-0.007;-0.007;-0.007;-0.002;-0.002;0.068;0.027;0.054;0.02;0.039
103;-0.007;-0.005;-0.002;0.002;-0.005;0.044;0.022;0.044;-0.005;0.029
103.5;-0.002;-0.002;-0.01;0.002;-0.005;0.015;0;0.017;0.005;0.034
104;-0.005;-0.005;-0.007;0.005;-0.002;0.034;0.02;0.037;0.017;0.027
104.5;-0.005;-0.002;-0.01;0;-0.007;0.044;0.02;0.042;0.037;0.012
105;-0.005;-0.005;-0.005;0.005;-0.005;0.005;-0.01;0.01;0.027;0.015
105.5;-0.005;-0.005;-0.007;0.002;-0.002;0.034;-0.005;0.022;0.02;0.037
106;-0.002;-0.002;-0.005;0.005;-0.002;0.027;0.02;0.037;0.007;0.037
106.5;-0.005;-0.005;0;0.007;0;0.059;0.017;0.056;0.022;0.032
107;-0.002;0;-0.005;0.007;0;0.02;0.015;0.037;-0.01;0.02
107.5;-0.01;-0.01;-0.007;0;-0.005;0.054;0.044;0.063;-0.022;-0.002
108;-0.005;-0.005;-0.015;0;-0.002;0.044;0.022;0.032;0;0.002
108.5;-0.005;-0.002;-0.005;0.002;-0.002;0.063;0.044;0.054;0.032;-0.005
109;-0.005;-0.002;-0.005;0.005;-0.005;0.037;0.007;0.029;-0.002;0.007
109.5;-0.002;-0.002;-0.007;0.002;0;0;-0.01;0.01;0.015;0.049
110;-0.005;-0.002;-0.007;0.002;-0.002;0.027;-0.002;0.034;0.029;0.01
110.5;-0.002;-0.005;-0.01;0.005;-0.005;0.022;0.002;0.022;0.044;0.01
111;-0.005;-0.005;-0.01;0.002;-0.002;0.017;0.015;0.037;0.039;0.042
111.5;-0.007;-0.002;-0.005;0.007;0;0.02;0.002;0.017;0.061;0.073
112;-0.005;-0.005;-0.002;0.002;-0.005;0.027;0.015;0.037;0.022;0.054
112.5;-0.005;0;-0.005;0.007;-0.007;-0.015;-0.017;-0.002;0.039;0.022
113;-0.002;-0.007;-0.007;0.002;-0.002;0.017;-0.015;0.01;0.015;0.01
113.5;-0.002;0;-0.007;0.007;-0.002;0;-0.01;0.002;-0.005;0.002
114;-0.002;0;-0.005;0.007;-0.005;0.054;0.042;0.063;0.037;0.007
114.5;-0.002;-0.005;-0.01;0;-0.002;0.044;0.027;0.037;0.02;0.059
115;-0.005;-0.002;0;0.005;-0.002;0.032;0.022;0.037;0.049;0.054
115.5;-0.005;-0.002;-0.005;0.007;-0.002;0.037;0.037;0.042;-0.015;-0.022
116;-0.002;0;-0.002;0.005;-0.005;0.049;0.024;0.042;0.044;0.02
116.5;-0.005;-0.002;0;0.005;-0.002;0.039;0.01;0.029;0.002;0.037
117;-0.007;-0.005;-0.005;0.005;-0.002;0.066;0.02;0.046;0.02;0.012
117.5;-0.002;-0.005;-0.002;0.005;-0.002;0.051;0.01;0.039;-0.012;-0.002
118;0;0;-0.005;0.005;-0.002;0.061;0.037;0.056;0.022;0.049
118.5;-0.005;-0.002;-0.007;0.005;-0.005;0.037;0.007;0.039;0.044;0.039
119;-0.005;-0.002;-0.007;0.002;-0.002;0.059;0.032;0.046;0.017;-0.01
119.5;-0.002;-0.002;0.002;0.01;-0.002;0.022;0.02;0.039;-0.024;-0.022
120;-0.002;-0.002;-0.005;0.005;-0.002;0.049;0.024;0.039;0.024;0.015
120.5;-0.005;-0.002;-0.002;0.005;-0.002;0.078;0.046;0.066;0.032;0.054
121;-0.007;-0.005;-0.007;0.002;-0.005;0.034;0.017;0.034;0.005;0.017
121.5;-0.005;-0.002;-0.005;0.005;-0.002;0.012;-0.012;0.022;0.015;0.032
122;-0.005;0;-0.005;0.007;-0.002;0.007;-0.02;0.017;0.012;0.037
122.5;0;-0.002;-0.005;0.005;-0.002;0.027;-0.017;0.017;0.01;0
123;-0.002;0;-0.005;0.005;-0.002;0.054;0.024;0.068;0.068;0.034
123.5;-0.002;-0.002;-0.002;0.005;-0.002;0.007;-0.007;0.01;-0.029;-0.02
124;-0.005;-0.002;-0.005;0.005;-0.005;0.024;0.02;0.042;-0.022;-0.005
124.5;-0.005;-0.005;-0.005;0.005;-0.002;0.015;-0.002;0.017;0.015;0.022
125;-0.005;0;-0.005;0.005;-0.005;0.042;0.022;0.042;0.01;0.034
125.5;-0.01;-0.01;-0.012;0;-0.002;0.034;0.017;0.034;-0.015;-0.042
126;-0.005;0;-0.002;0.005;-0.005;0.029;0.01;0.022;0.042;0.012
126.5;0;-0.002;-0.01;0.002;-0.005;0.029;0.002;0.022;0.01;0.044
127;-0.005;-0.005;0.002;0.005;-0.005;0.039;0.012;0.037;0.029;0.007
127.5;-0.005;-0.002;-0.005;0.005;-0.005;0.051;0.017;0.046;0.024;0.046
128;-0.002;0;0;0.007;0;0.063;0.037;0.068;0.032;0.063
128.5;-0.002;0;-0.005;0.005;-0.002;0.046;0.022;0.051;0.051;0.078
129;-0.005;0;-0.002;0.005;0;0.051;0.005;0.037;0.034;0.042
129.5;-0.002;-0.002;0;0.005;-0.002;0.056;0.024;0.059;-0.032;-0.01
130;-0.002;-0.005;-0.002;0.005;-0.002;0.032;0.002;0.032;0.027;0.015
130.5;-0.002;-0.002;-0.005;0.005;-0.002;0.007;-0.005;0.022;0.015;0.017
131;-0.005;0;0.002;0.007;-0.002;0.032;0.015;0.046;-0.002;-0.005
131.5;0;-0.002;-0.005;0.01;0;0.037;0.002;0.044;0.01;0.005
132;-0.002;0;0.002;0.005;-0.002;0.02;0.015;0.034;0.032;0.02
132.5;-0.005;-0.002;-0.007;0.002;-0.005;0.024;0;0.022;0.002;-0.027
133;-0.005;-0.002;-0.005;0.005;0;0.063;0.015;0.049;0.068;0.063
133.5;-0.002;-0.002;-0.007;0.007;0.002;0.059;0.049;0.063;0.01;0.002
134;-0.005;-0.002;-0.005;0.005;-0.005;0.029;0.01;0.029;0.059;0.056
134.5;0;0;-0.007;0.002;0;0.044;0.022;0.046;0.046;0.083
135;-0.002;-0.005;-0.005;0.002;0;0.017;0.02;0.032;0.017;0.029
135.5;0;-0.002;-0.007;0.005;-0.005;0.024;0.005;0.02;0.005;0.024
136;-0.005;-0.002;0;0.002;-0.005;0.071;0.012;0.039;-0.015;0.022
136.5;-0.005;-0.002;-0.005;0.005;-0.002;0.044;0.022;0.034;0.007;0.015
137;-0.002;0;-0.005;0.005;-0.002;0.044;0.017;0.042;0.049;0.054
137.5;-0.002;-0.002;-0.002;0.005;0;0.054;0.022;0.046;-0.005;-0.002
138;-0.007;-0.005;0.002;0.005;-0.005;0.007;0.002;0.037;-0.042;-0.029
138.5;-0.005;0;-0.005;0.005;-0.002;0.005;0;0.015;0.01;0.032
139;-0.005;-0.005;-0.01;-0.002;-0.007;0.032;0;0.032;0.068;0.044
139.5;-0.005;-0.002;-0.002;0.007;-0.005;0.029;0;0.015;0.049;0.022
140;0;-0.002;-0.002;0.005;-0.002;0.012;0.007;0.034;0.027;0.027
140.5;-0.005;-0.005;-0.007;0.002;0;0.051;0.027;0.056;0.042;0.051
141;-0.007;-0.005;-0.005;0.002;-0.002;0.012;-0.002;0.029;-0.039;0.015
141.5;-0.005;-0.002;-0.005;0.005;-0.002;0.012;-0.002;0.032;0;-0.039
142;-0.005;-0.002;-0.005;0;-0.002;0.042;0.015;0.042;0.002;-0.017
142.5;-0.005;-0.002;-0.005;0.005;-0.002;0.037;0.007;0.046;0.024;0.007
143;-0.002;-0.002;-0.01;0.005;-0.005;0.059;0.024;0.044;0.017;0.029
143.5;-0.01;-0.005;-0.007;-0.002;-0.005;0.042;0.01;0.046;-0.02;-0.005
144;-0.002;-0.002;-0.005;0.005;-0.002;0.034;0.002;0.037;0.029;-0.005
144.5;-0.01;-0.007;-0.01;0;-0.005;0.044;0.027;0.051;-0.027;-0.039
145;-0.002;-0.005;-0.01;0.005;-0.005;0.032;0.027;0.032;0.024;0.046
145.5;-0.005;0;-0.005;0.005;-0.002;0.059;0.015;0.037;0.012;0.027
146;-0.005;-0.005;-0.007;0.002;-0.005;0.034;0.012;0.039;0.002;0.002
146.5;-0.005;-0.005;-0.005;0.002;-0.002;0.029;0.02;0.034;0.015;0.024
147;-0.002;-0.002;-0.01;0.005;-0.002;0.046;0.002;0.027;0;-0.02
147.5;-0.005;-0.002;-0.007;0.002;0;0.054;0.029;0.051;0.01;0.039
148;0;0.002;-0.002;0.005;-0.002;0.01;-0.01;0.007;0.007;0.044
148.5;-0.002;-0.002;-0.005;0.005;0;0.056;0.017;0.044;0.044;0.007
149;-0.002;-0.002;-0.01;0.002;-0.002;0.044;0.027;0.051;0.012;0.024
149.5;-0.007;-0.005;0;0.002;-0.005;0.037;0.02;0.051;0.005;0.037
150;-0.007;-0.005;-0.007;0.002;-0.002;-0.005;-0.012;0.017;0.042;0.029
150.5;-0.005;-0.005;0.002;0.007;-0.002;0.029;0.002;0.046;0.054;0.063
151;-0.005;-0.005;-0.002;0;-0.002;0.061;0.049;0.073;0.015;0.049
151.5;-0.005;-0.002;-0.002;0.005;-0.002;0.029;0.01;0.042;0.059;0.063
