time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
0;-0.007;-0.005;-0.002;0;-0.002;0.032;0.012;0.034;0.02;0.007
0.5;-0.005;-0.002;-0.007;0.002;-0.007;0.046;0.022;0.049;0.007;-0.002
1;-0.005;-0.005;-0.005;0.002;-0.005;0.024;0.01;0.029;0.015;0.007
1.5;-0.007;-0.005;-0.005;0.005;-0.005;0.034;0.012;0.037;0.027;0.007
2;-0.005;-0.002;-0.005;0.002;-0.002;0.039;0.017;0.039;0.022;0.002
2.5;-0.007;-0.005;-0.007;0;-0.007;0.034;0.01;0.032;0.022;0.005
3;-0.005;-0.005;-0.005;0.005;-0.005;0.034;0.012;0.037;0.027;0.02
3.5;-0.002;-0.005;-0.005;0.005;-0.005;0.039;0.02;0.042;0.02;0.01
4;-0.002;-0.005;-0.002;0.002;-0.007;0.039;0.015;0.037;0.02;0.015
4.5;-0.005;-0.005;-0.002;0.005;-0.005;0.039;0.017;0.039;0.02;0.01
5;-0.007;-0.005;-0.005;0;-0.005;0.037;0.012;0.034;0.034;0.022
5.5;-0.007;-0.002;-0.005;0.002;-0.005;0.039;0.017;0.037;0.024;0.015
6;-0.005;-0.01;-0.005;0;-0.007;0.032;0.012;0.037;0.024;0.012
6.5;-0.005;-0.005;-0.005;0.002;-0.005;0.039;0.015;0.037;0.02;0.012
7;-0.007;-0.007;-0.007;0.002;-0.007;0.037;0.015;0.037;0.02;0.01
7.5;-0.007;-0.005;-0.007;0.005;-0.002;0.032;0.015;0.039;0.02;0.015
8;-0.005;-0.002;-0.005;0.002;-0.007;0.037;0.015;0.039;0.017;0.012
8.5;-0.005;-0.002;0;0.007;-0.005;0.039;0.007;0.029;0.024;0.024
9;-0.005;-0.005;-0.005;0.002;-0.005;0.022;0.01;0.034;0.027;0.022
9.5;-0.002;-0.005;0;0.002;-0.005;0.039;0.015;0.039;0.02;0.012
10;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.017;0.039;0.02;0.012
10.5;-0.002;-0.005;0;0.002;-0.002;0.037;0.012;0.034;0.022;0.032
11;-0.005;-0.007;-0.002;0.002;-0.007;0.029;0.01;0.032;0.02;0.01
11.5;-0.005;-0.002;-0.002;0.002;-0.005;0.037;0.02;0.042;0.022;0.012
12;-0.005;-0.005;0;0.005;-0.005;0.032;0.017;0.037;0.042;0.032
12.5;0;-0.007;-0.005;0.002;-0.002;0.034;0.012;0.032;0.032;0.034
13;-0.007;-0.002;-0.002;0.005;-0.002;0.042;0.022;0.049;0.017;0.024
13.5;-0.005;-0.002;0;0.007;-0.002;0.046;0.024;0.042;0.005;-0.007
14;-0.005;-0.005;-0.007;0.005;0;0.029;-0.002;0.02;0.044;0.032
14.5;-0.005;-0.005;-0.002;0.002;-0.007;0.032;0.012;0.037;0.029;0.012
15;-0.002;-0.002;0;0.002;-0.005;0.051;0.029;0.046;0.01;0.007
15.5;-0.007;-0.005;-0.002;0.002;-0.007;0.042;0.022;0.056;0.02;0.024
16;-0.005;-0.002;-0.002;0.005;-0.005;0.037;0.02;0.039;0.029;0.046
16.5;-0.005;-0.007;-0.002;0.002;-0.005;0.027;0.002;0.02;0.032;0.029
17;-0.002;-0.007;-0.005;0.005;-0.002;0.037;0.017;0.044;0.005;-0.005
17.5;-0.005;-0.005;-0.002;0.002;-0.005;0.049;0.022;0.049;0.015;-0.02
18;-0.005;-0.005;-0.005;0.005;-0.005;0.051;0.029;0.049;0.01;0.007
18.5;-0.002;-0.005;0.002;0.005;-0.005;0.027;0.007;0.027;0.024;0.017
19;-0.007;-0.005;-0.007;0.002;-0.002;0.034;0.012;0.037;0.02;0.002
19.5;-0.005;-0.002;-0.007;0.005;-0.007;0.037;0.02;0.039;0.022;0.017
20;-0.005;-0.005;0;0.002;-0.005;0.034;0.012;0.037;0.017;0.015
20.5;-0.005;-0.005;-0.002;0.002;-0.005;0.032;0.012;0.037;0.017;0.007
21;-0.005;-0.007;-0.007;0;-0.005;0.037;0.017;0.037;0.02;0.01
21.5;-0.007;-0.002;0;0.005;-0.005;0.042;0.02;0.042;0.012;0.005
22;-0.005;-0.002;0;0.005;-0.005;0.051;0.024;0.044;0.015;0.017
22.5;-0.005;-0.002;-0.005;0.005;-0.005;0.029;0;0.027;0.032;0.022
23;-0.005;-0.005;-0.005;0;-0.007;0.034;0.017;0.037;0.02;0.005
23.5;-0.007;-0.005;-0.005;0.005;-0.005;0.037;0.017;0.039;0.02;0.017
24;-0.005;-0.005;-0.002;0.002;-0.007;0.032;0.007;0.032;0.022;0.024
24.5;-0.005;-0.002;-0.002;0.002;-0.005;0.039;0.015;0.037;0.024;0.01
25;-0.007;-0.005;-0.005;0;-0.005;0.037;0.015;0.037;0.015;0.01
25.5;-0.005;-0.002;0;0.005;-0.007;0.034;0.015;0.037;0.02;0.007
26;-0.005;-0.007;-0.007;0;-0.007;0.037;0.015;0.037;0.02;0.007
26.5;-0.005;-0.005;-0.005;0.002;-0.007;0.034;0.017;0.037;0.02;0.01
27;-0.005;-0.005;-0.005;0;0;0.037;0.017;0.039;0.02;0.012
27.5;-0.007;-0.005;0;0.002;-0.005;0.034;0.015;0.037;0.02;0.02
28;-0.005;-0.005;-0.005;0.002;-0.002;0.037;0.022;0.042;0.02;0.002
28.5;-0.005;-0.005;-0.007;0;-0.005;0.037;0.015;0.039;0.015;0.017
29;-0.005;-0.002;-0.002;0.005;-0.005;0.034;0.012;0.037;0.022;0.015
29.5;-0.002;-0.005;-0.005;0.002;-0.005;0.032;0.012;0.034;0.032;0.007
30;-0.005;-0.005;-0.002;0;-0.005;0.037;0.017;0.039;0.024;0.012
30.5;-0.007;-0.002;-0.002;0.002;-0.005;0.034;0.015;0.034;0.02;0.015
31;-0.005;-0.002;-0.007;0.002;-0.005;0.037;0.017;0.037;0.02;0.007
31.5;-0.007;-0.005;-0.002;0.005;-0.005;0.017;0.005;0.029;0.024;0.012
32;-0.005;-0.005;-0.002;0.002;-0.002;0.029;0.01;0.032;0.02;0.012
32.5;-0.005;-0.002;0;0.002;-0.005;0.024;0.005;0.024;0.017;0.005
33;-0.005;-0.002;-0.007;0.002;-0.002;0.002;-0.015;0.01;0.046;0.015
33.5;-0.005;-0.007;-0.005;0;-0.005;0.007;0;0.02;0.029;0.015
34;-0.007;-0.005;-0.005;0.002;-0.005;0.029;0.012;0.034;0.015;0.017
34.5;-0.005;-0.005;0.002;0.005;-0.002;0.012;-0.005;0.022;0.027;0.015
35;-0.005;-0.005;-0.005;0;-0.005;0.039;0.02;0.046;0.015;-0.01
35.5;-0.005;-0.005;0;0.005;-0.005;0.032;0.017;0.042;0.042;0.029
36;-0.005;-0.005;0.002;0.007;-0.005;0.02;-0.01;0.02;0.042;0.02
36.5;-0.005;-0.007;-0.007;0;-0.007;0.029;0.015;0.034;0.015;0.007
37;-0.005;-0.005;-0.002;0.002;-0.005;0.032;0.015;0.032;0.017;0.002
37.5;-0.005;-0.005;-0.002;0.005;-0.005;0.039;0.017;0.039;0.024;0.017
38;-0.007;-0.007;-0.005;0;-0.005;0.034;0.012;0.039;0.02;0.007
38.5;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.017;0.039;0.022;0.007
39;-0.007;-0.007;-0.01;0;-0.005;0.034;0.015;0.037;0.024;0.007
39.5;-0.005;-0.005;-0.005;-0.002;-0.007;0.039;0.015;0.039;0.022;0.012
40;-0.007;-0.005;-0.005;0.002;-0.007;0.039;0.02;0.039;0.02;0.017
40.5;-0.005;-0.005;-0.005;0.002;-0.007;0.037;0.012;0.037;0.02;0.007
41;-0.005;-0.007;-0.01;0;-0.005;0.034;0.015;0.039;0.02;0.012
41.5;-0.007;-0.007;-0.005;0;-0.005;0.037;0.015;0.034;0.022;0.012
42;-0.005;-0.002;-0.002;0.002;-0.005;0.039;0.017;0.042;0.015;0.005
42.5;-0.007;-0.007;-0.01;0;-0.005;0.037;0.012;0.037;0.024;0.012
43;-0.005;-0.005;-0.005;0.002;-0.005;0.032;0.012;0.034;0.022;0.007
43.5;-0.005;-0.007;-0.002;0.002;-0.005;0.037;0.012;0.037;0.022;0
44;-0.005;-0.007;-0.005;0.002;-0.007;0.037;0.017;0.039;0.02;0.005
44.5;-0.007;-0.007;-0.005;0.002;-0.002;0.034;0.015;0.034;0.017;0.017
45;-0.007;-0.005;-0.005;0.002;-0.007;0.032;0.012;0.037;0.022;0.01
45.5;-0.007;-0.007;-0.007;0.002;-0.005;0.039;0.017;0.039;0.02;0.012
46;-0.007;-0.005;-0.005;0.005;-0.002;0.037;0.017;0.037;0.017;0.012
46.5;-0.005;-0.005;-0.002;0;-0.007;0.044;0.022;0.046;0;0
47;-0.005;-0.005;-0.005;0;-0.005;0.037;0.02;0.039;0.017;0.015
47.5;-0.007;-0.007;0;0.002;-0.005;0.037;0.015;0.037;0.02;0.012
48;-0.005;-0.005;-0.007;0;-0.007;0.037;0.015;0.034;0.022;0.007
48.5;-0.005;-0.005;-0.005;0;-0.005;0.039;0.02;0.039;0.02;0.01
49;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.02;0.042;0.024;0.002
49.5;-0.007;-0.007;-0.007;0;-0.005;0.037;0.015;0.037;0.02;0.012
50;-0.007;-0.005;-0.01;0.002;-0.007;0.032;0.015;0.042;0.022;0.002
50.5;-0.005;-0.005;-0.005;0;-0.005;0.039;0.017;0.039;0.02;0.012
51;-0.007;-0.005;-0.005;0.002;-0.007;0.034;0.012;0.032;0.01;-0.005
51.5;-0.005;-0.005;-0.007;0;-0.005;0.039;0.017;0.042;0.02;0.01
52;-0.005;-0.005;-0.005;0;-0.005;0.037;0.017;0.042;0.017;0.007
52.5;-0.005;-0.005;-0.002;0;-0.002;0.037;0.007;0.032;0.027;0.02
53;-0.007;-0.007;-0.005;0.002;-0.007;0.037;0.015;0.039;0.017;0.007
53.5;-0.005;-0.005;-0.002;0.002;-0.002;0.044;0.017;0.037;0.012;0.005
54;-0.007;-0.005;-0.007;0.002;-0.005;0.034;0.015;0.037;0.022;0.005
54.5;-0.007;-0.005;-0.002;0;-0.002;0.044;0.022;0.042;0.01;0
55;-0.005;-0.005;-0.002;0.005;-0.005;0.037;0.017;0.039;0.02;0.012
55.5;-0.007;-0.005;-0.002;0;-0.007;0.034;0.017;0.037;0.02;0.01
56;-0.007;-0.005;-0.007;0;-0.007;0.039;0.015;0.039;0.02;0.01
56.5;-0.005;-0.005;-0.005;0;-0.007;0.034;0.015;0.037;0.022;0.007
57;-0.007;-0.005;-0.002;0.005;-0.005;0.042;0.017;0.039;0.022;0.01
57.5;-0.005;-0.007;-0.007;-0.002;-0.005;0.039;0.017;0.042;0.02;0.01
58;-0.002;-0.002;0;0.007;-0.005;0.037;0.017;0.042;0.02;0.012
58.5;-0.005;-0.007;-0.007;0;-0.007;0.037;0.017;0.037;0.022;0.007
59;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.012;0.039;0.02;0.015
59.5;-0.005;-0.002;-0.002;0.002;-0.007;0.039;0.012;0.037;0.015;0.002
60;-0.005;-0.005;-0.002;0.002;-0.005;0.039;0.017;0.039;0.015;0.01
60.5;-0.007;-0.005;-0.005;0.002;-0.005;0.039;0.017;0.034;0.012;0
61;-0.005;-0.002;-0.005;0.002;-0.005;0.037;0.017;0.037;0.017;0.017
61.5;-0.005;-0.005;-0.002;0;-0.005;0.037;0.017;0.037;0.017;0.02
62;-0.002;-0.005;-0.002;0.002;-0.007;0.034;0.012;0.034;0.022;0.017
62.5;-0.005;-0.005;0;0.002;-0.002;0.039;0.017;0.037;0.015;0.015
63;-0.005;-0.005;-0.007;0;-0.005;0.042;0.017;0.042;0.015;0.002
63.5;-0.005;-0.005;-0.005;-0.002;-0.007;0.037;0.022;0.044;0.027;0.007
64;-0.007;-0.002;-0.002;0.005;-0.005;0.039;0.012;0.039;0.017;0.005
64.5;-0.005;-0.005;-0.005;0;-0.005;0.037;0.015;0.039;0.02;0.012
65;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.012;0.037;0.022;0.01
65.5;-0.005;-0.007;-0.005;0;-0.005;0.039;0.02;0.039;0.017;0.01
66;-0.005;-0.002;0;0.005;-0.005;0.037;0.017;0.039;0.017;0.017
66.5;-0.007;-0.005;0;0.002;-0.005;0.034;0.015;0.034;0.022;0.015
67;-0.005;-0.005;-0.005;0;-0.005;0.037;0.017;0.037;0.024;0.02
67.5;-0.005;-0.002;-0.002;0.002;-0.005;0.042;0.017;0.042;0.017;0.012
68;-0.005;-0.005;-0.005;0.005;-0.005;0.042;0.017;0.039;0.015;0.017
68.5;-0.007;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.037;0.02;0.01
69;-0.007;-0.005;-0.005;0;-0.005;0.034;0.015;0.039;0.022;0.007
69.5;-0.005;-0.005;-0.002;0.002;-0.007;0.027;0.007;0.032;0.022;0.002
70;-0.005;-0.005;0;0.005;-0.005;0.037;0.015;0.039;0.024;0.01
70.5;-0.005;-0.007;-0.01;0.002;-0.005;0.037;0.017;0.037;0.017;0.01
71;-0.005;-0.005;-0.007;0.002;-0.002;0.037;0.017;0.039;0.024;0.012
71.5;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.034;0.02;0.012
72;-0.005;-0.005;0;0.005;-0.002;0.037;0.015;0.037;0.017;0.02
72.5;-0.005;-0.005;-0.007;0;-0.005;0.034;0.012;0.034;0.024;0.007
73;-0.005;-0.005;0.002;0.005;-0.005;0.037;0.015;0.039;0.017;0.017
73.5;-0.005;-0.005;-0.002;0.005;-0.005;0.037;0.015;0.039;0.024;0.015
74;-0.005;-0.005;-0.002;0.002;-0.007;0.034;0.012;0.034;0.017;0.01
74.5;-0.002;-0.005;-0.005;0.005;-0.002;0.034;0.012;0.034;0.02;0.01
75;-0.005;-0.005;-0.002;0.005;-0.005;0.034;0.012;0.039;0.022;0.015
75.5;-0.005;-0.002;-0.005;0.002;-0.002;0.032;0.012;0.037;0.02;0.007
76;-0.002;-0.005;-0.002;0.002;-0.007;0.034;0.015;0.037;0.024;0.012
76.5;-0.007;-0.007;-0.005;0.002;-0.005;0.039;0.02;0.039;0.017;0.007
77;-0.007;-0.002;0;0.005;-0.002;0.039;0.015;0.037;0.02;0.012
77.5;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.037;0.02;0.01
78;-0.005;-0.005;-0.005;0;-0.005;0.032;0.01;0.032;0.024;0.007
78.5;-0.002;-0.005;-0.002;0.007;-0.005;0.034;0.012;0.034;0.02;0.005
79;-0.005;-0.002;0;0.002;-0.005;0.034;0.015;0.034;0.022;0.01
79.5;-0.005;-0.005;-0.005;0.005;-0.002;0.037;0.017;0.037;0.017;0.002
80;-0.002;-0.005;-0.005;0.002;-0.005;0.039;0.015;0.039;0.017;0.002
80.5;-0.002;-0.005;-0.002;0.002;-0.002;0.042;0.015;0.032;0.027;0.012
81;-0.002;-0.005;-0.005;0.007;-0.005;0.039;0.022;0.042;-0.005;0.002
81.5;-0.005;-0.007;-0.005;0;-0.007;0.037;0.012;0.037;0.029;0
82;-0.005;-0.005;-0.002;0.005;-0.005;0.042;0.017;0.042;0.017;0.012
82.5;-0.005;-0.005;-0.007;0;-0.005;0.034;0.012;0.034;0.02;0.015
83;-0.005;-0.002;0;0.002;-0.007;0.034;0.01;0.034;0.022;0.007
83.5;-0.005;-0.005;-0.002;0.002;-0.002;0.037;0.02;0.039;0.02;0.012
84;-0.007;-0.005;0;0.002;-0.007;0.034;0.015;0.037;0.022;0.012
84.5;-0.005;-0.007;-0.002;0.002;-0.005;0.044;0.02;0.039;0.022;0.012
85;-0.007;-0.005;-0.005;0;-0.002;0.039;0.02;0.037;0.012;0.012
85.5;-0.005;-0.005;-0.002;0.005;-0.005;0.034;0.015;0.037;0.022;0.005
86;-0.002;-0.007;-0.007;0.002;-0.005;0.042;0.02;0.044;0.024;0.015
86.5;-0.005;-0.002;-0.002;0.005;-0.007;0.037;0.015;0.039;0.02;0
87;-0.007;-0.005;-0.005;0.002;-0.007;0.037;0.015;0.037;0.022;0.007
87.5;-0.005;-0.007;-0.005;0;-0.007;0.034;0.015;0.034;0.02;0.015
88;-0.005;-0.002;-0.002;0.002;-0.007;0.034;0.017;0.037;0.02;0.01
88.5;-0.002;-0.005;0;0.005;-0.002;0.037;0.015;0.037;0.022;0.007
89;-0.005;-0.007;-0.005;0;-0.005;0.037;0.017;0.039;0.02;0.007
89.5;-0.005;-0.005;-0.002;0.002;-0.002;0.037;0.017;0.037;0.02;0.015
90;-0.005;-0.007;-0.005;0.005;-0.007;0.037;0.015;0.039;0.022;0.007
90.5;-0.007;-0.005;-0.005;0.002;-0.007;0.039;0.015;0.042;0.007;0.02
91;-0.002;-0.002;-0.005;0.005;-0.007;0.029;0.007;0.029;0.017;0.022
91.5;-0.005;-0.007;-0.002;0;-0.002;0.037;0.012;0.039;0.022;0.005
92;-0.005;-0.005;-0.005;0.002;-0.007;0.037;0.015;0.037;0.015;0.01
92.5;-0.005;-0.007;-0.005;0.005;-0.005;0.037;0.015;0.034;0.02;0.012
93;-0.005;-0.002;-0.007;0.002;-0.005;0.037;0.017;0.039;0.022;0.005
93.5;-0.005;-0.007;-0.005;0.002;-0.005;0.042;0.02;0.046;0.017;0.007
94;-0.005;-0.005;-0.002;0;-0.002;0.049;0.022;0.044;0.012;0
94.5;-0.005;-0.005;-0.005;0;-0.002;0.032;0.007;0.032;0.022;0.022
95;-0.005;-0.005;-0.007;0;-0.007;0.046;0.027;0.044;0.015;0.007
95.5;-0.005;-0.005;-0.002;0;-0.005;0.037;0.015;0.039;0.022;0.017
96;-0.005;-0.005;-0.005;0;-0.005;0.037;0.017;0.042;0.02;0.01
96.5;-0.007;-0.007;-0.007;0.005;-0.007;0.039;0.015;0.039;0.02;0.015
97;-0.005;-0.005;-0.005;0;-0.007;0.039;0.017;0.037;0.017;0.01
97.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.015;0.037;0.024;0.01
98;-0.005;-0.005;-0.007;0;-0.005;0.01;-0.002;0.02;0.029;0.032
98.5;-0.005;-0.002;-0.005;0.007;-0.002;0.039;0.017;0.039;0.017;0.005
99;-0.005;-0.005;-0.007;0.002;-0.005;0.049;0.022;0.044;0.027;0.005
99.5;-0.005;-0.005;-0.005;0.005;-0.002;0.039;0.017;0.039;0.01;0.01
100;-0.005;-0.007;-0.01;0;-0.007;0.046;0.017;0.044;0.007;-0.01
100.5;-0.007;-0.007;-0.002;0;-0.002;0.042;0.017;0.039;0.022;0.017
101;-0.01;-0.005;-0.007;0;-0.007;0.024;0.007;0.027;0.029;0.02
101.5;-0.01;-0.007;-0.002;0.002;-0.002;0.037;0.02;0.039;0.022;0.015
102;-0.005;-0.005;-0.007;0;-0.005;0.039;0.017;0.037;0.02;0.01
102.5;-0.005;-0.007;-0.007;0;-0.002;0.039;0.015;0.039;0.017;0.01
103;-0.007;-0.007;-0.01;0.002;-0.005;0.039;0.02;0.039;0.024;0.005
103.5;-0.007;-0.005;-0.005;0.002;-0.002;0.039;0.015;0.039;0.032;0
104;-0.005;-0.007;-0.01;0;-0.005;0.032;0.017;0.037;0.029;0.005
104.5;-0.005;-0.007;-0.007;0;-0.005;0.042;0.02;0.042;0.022;0.015
105;-0.005;-0.005;-0.005;0.002;-0.007;0.037;0.015;0.037;0.02;0.007
105.5;-0.002;-0.005;0;0.002;-0.007;0.046;0.022;0.044;0.017;0.015
106;-0.005;-0.007;-0.005;0;-0.005;0.046;0.029;0.051;0.02;0.024
106.5;-0.007;-0.002;-0.002;0.002;-0.005;0.037;0.015;0.039;0.022;0.022
107;-0.005;-0.007;-0.005;0;-0.005;0.037;0.015;0.039;0.02;0.012
107.5;-0.007;-0.005;-0.002;0.002;-0.007;0.039;0.02;0.037;0.017;0.015
108;-0.007;-0.007;-0.002;0;-0.005;0.037;0.015;0.034;0.02;0.005
108.5;-0.007;-0.005;-0.002;0;-0.005;0.042;0.027;0.046;0.029;0.022
109;-0.005;-0.007;-0.005;0;-0.005;0.034;0.017;0.037;0.015;0.022
109.5;-0.007;-0.007;-0.005;0;-0.007;0.034;0.012;0.034;0.022;0.007
110;-0.007;-0.005;-0.002;0.002;-0.007;0.032;0.012;0.027;-0.007;-0.01
110.5;-0.005;-0.005;-0.002;0.005;-0.005;0.029;0.01;0.032;0.034;0.024
111;-0.005;-0.005;-0.005;0;-0.005;0.024;0.015;0.037;0.037;0.015
111.5;-0.007;-0.007;-0.002;0;-0.005;0.017;0.005;0.029;0.02;0.01
112;-0.005;-0.007;-0.007;0;-0.007;0.034;0.01;0.037;0.034;0.012
112.5;-0.007;-0.005;-0.005;0;-0.005;0.042;0.02;0.042;0.022;0.024
113;-0.005;-0.007;-0.002;0;-0.007;0.037;0.01;0.034;0.017;0.022
113.5;-0.007;-0.005;-0.002;0.002;-0.005;0.032;0.017;0.037;0.022;0.02
114;-0.005;-0.002;-0.005;0;-0.005;0.037;0.015;0.034;0.02;0.005
114.5;-0.007;-0.005;-0.005;0.005;-0.007;0.037;0.017;0.042;0.022;0.017
115;-0.005;-0.002;-0.007;0.002;-0.007;0.027;0.01;0.034;0.027;0.015
115.5;-0.005;-0.005;0;0.002;-0.005;0.039;0.01;0.037;0.01;0.002
116;-0.002;-0.005;-0.002;0.002;-0.005;0.037;0.01;0.032;0.01;0.007
116.5;-0.005;-0.007;-0.005;0.002;-0.002;0.032;0.012;0.039;0.034;0.01
117;-0.005;-0.005;-0.005;0;-0.007;0.042;0.015;0.039;0.02;0.024
117.5;-0.007;-0.007;-0.002;0;-0.005;0.029;0.012;0.034;0.01;0.022
118;-0.007;-0.005;-0.01;0.002;-0.005;0.042;0.022;0.042;0.029;0.007
118.5;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.027;0.015;0.007
119;-0.005;-0.005;-0.005;0;-0.005;0.039;0.017;0.042;0.022;-0.005
119.5;-0.005;-0.005;-0.005;0.002;-0.005;0.051;0.027;0.042;0.012;-0.007
120;-0.005;-0.007;-0.002;0.002;-0.005;0.034;0.01;0.032;0.007;0.022
120.5;-0.007;-0.005;-0.005;0.002;-0.005;0.037;0.02;0.039;0.002;0.007
121;-0.005;-0.005;-0.002;0.002;-0.005;0.032;0.01;0.037;0.027;0.012
121.5;-0.005;-0.005;-0.01;0;-0.007;0.044;0.015;0.042;0.012;-0.01
122;-0.005;-0.005;-0.005;0;-0.005;0.029;0.005;0.029;0.034;0.02
122.5;-0.002;-0.005;-0.002;0.002;-0.005;0.032;0.007;0.027;0.027;0.029
123;-0.007;-0.005;-0.005;0;-0.002;0.034;0.012;0.037;0.022;0.005
123.5;-0.002;-0.007;-0.005;0.002;-0.007;0.039;0.017;0.039;0.02;0.01
124;-0.005;-0.005;-0.002;0.002;-0.007;0.032;0.012;0.037;0.02;0
124.5;-0.007;-0.002;0;0.002;-0.005;0.039;0.017;0.039;0.029;-0.002
125;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.012;0.039;0.022;0.02
125.5;-0.007;0;-0.002;0.007;-0.005;0.037;0.02;0.037;0.01;0.002
126;-0.002;-0.002;-0.002;0.002;-0.002;0.039;0.02;0.042;0.027;0.015
126.5;-0.005;-0.002;-0.005;0.005;-0.005;0.042;0.02;0.042;0.02;0.022
127;-0.005;-0.005;-0.005;0.005;-0.002;0.029;0.015;0.039;0.022;0.02
127.5;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.015;0.034;0.029;0.02
128;-0.007;-0.005;0.002;0.002;-0.005;0.032;0.007;0.029;0.024;0.012
128.5;-0.005;-0.002;-0.002;0.002;-0.007;0.037;0.015;0.037;0.02;0.017
129;-0.005;-0.002;0;0.002;-0.005;0.037;0.017;0.044;0.015;0.022
129.5;-0.002;-0.005;-0.002;0.002;-0.007;0.042;0.015;0.039;0.017;0.01
130;-0.005;-0.005;0;0.005;-0.005;0.034;0.015;0.037;0.02;0.012
130.5;-0.005;-0.005;0;0.002;-0.005;0.037;0.015;0.032;0.02;0.005
131;-0.005;-0.005;-0.007;0.002;-0.005;0.037;0.015;0.037;0.017;0.012
131.5;-0.005;-0.002;-0.002;0.005;-0.002;0.037;0.012;0.039;0.022;0.005
132;-0.005;-0.002;-0.002;0.002;-0.005;0.042;0.02;0.039;0.017;0.01
132.5;-0.007;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.037;0.017;0.007
133;-0.007;-0.005;-0.005;0.002;-0.005;0.039;0.017;0.039;0.022;0.005
133.5;-0.005;-0.005;-0.005;0;-0.005;0.032;0.017;0.037;0.02;0.012
134;-0.002;-0.005;0.002;0.005;-0.007;0.037;0.017;0.039;0.024;0.01
134.5;-0.005;-0.005;-0.007;0;-0.005;0.039;0.017;0.039;0.02;0.01
135;-0.005;-0.005;-0.002;0.005;-0.005;0.037;0.017;0.039;0.02;0.012
135.5;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.012;0.032;0.022;0.015
136;-0.005;-0.005;-0.005;0.002;-0.002;0.037;0.017;0.039;0.02;0.01
136.5;-0.005;-0.005;0;0.002;-0.007;0.037;0.015;0.037;0.02;0.017
137;-0.005;-0.005;-0.007;0.005;-0.005;0.039;0.02;0.039;0.022;0.007
137.5;-0.005;-0.005;-0.002;0.005;-0.005;0.034;0.015;0.037;0.017;0.012
138;-0.005;-0.002;0;0.005;-0.005;0.027;0.007;0.029;0.027;0.017
138.5;-0.002;-0.005;-0.005;0;-0.005;0.034;0.015;0.037;0.024;0.007
139;-0.005;-0.002;-0.002;0.005;-0.002;0.034;0.015;0.034;0.027;0.01
139.5;-0.002;-0.005;-0.002;0;-0.005;0.039;0.017;0.039;0.022;0.012
140;-0.005;-0.005;-0.002;0.005;-0.007;0.039;0.02;0.039;0.017;0.015
140.5;-0.005;-0.002;-0.007;0.002;-0.007;0.037;0.012;0.032;0.027;0.01
141;-0.005;-0.005;-0.005;0.002;-0.007;0.037;0.017;0.039;0.024;0.012
141.5;-0.002;-0.002;-0.005;0;-0.005;0.037;0.015;0.037;0.017;0.012
142;-0.007;-0.002;-0.002;0.002;-0.007;0.037;0.015;0.037;0.02;0.005
142.5;-0.005;-0.002;-0.005;0.002;-0.007;0.037;0.015;0.034;0.02;0.007
143;-0.007;-0.002;0;0.002;-0.005;0.039;0.017;0.039;0.017;0.015
143.5;-0.005;-0.005;-0.007;0.002;-0.007;0.037;0.015;0.039;0.022;0.012
144;-0.005;-0.002;-0.002;0.002;-0.005;0.039;0.017;0.039;0.02;0.01
144.5;-0.002;-0.005;-0.007;0.002;-0.005;0.039;0.012;0.039;0.017;0.007
145;-0.007;-0.002;-0.005;0.005;-0.005;0.034;0.015;0.037;0.022;0.01
145.5;-0.005;-0.005;-0.002;0;-0.007;0.037;0.015;0.039;0.022;0.007
146;-0.005;-0.005;-0.005;0.002;-0.007;0.027;0.01;0.032;0.024;0.01
146.5;-0.005;-0.005;0;0.002;-0.005;0.037;0.012;0.034;0.022;0.007
147;-0.005;-0.005;-0.01;0.002;-0.005;0.039;0.015;0.037;0.015;0.012
147.5;-0.007;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.039;0.017;0.012
148;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.015;0.037;0.024;0.01
148.5;-0.005;-0.002;-0.002;0.002;-0.007;0.037;0.017;0.034;0.017;0.012
149;-0.007;-0.005;-0.005;0.002;-0.007;0.037;0.015;0.039;0.02;0.01
149.5;-0.007;-0.005;0;0.002;-0.005;0.037;0.015;0.037;0.02;0.01
150;-0.005;-0.005;-0.002;0.002;-0.005;0.039;0.015;0.037;0.02;0.01
150.5;-0.005;-0.007;-0.007;0;-0.005;0.037;0.015;0.037;0.022;0.015
151;-0.005;-0.005;-0.002;0.005;-0.005;0.037;0.02;0.039;0.02;0.015
