time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
25.5;-0.002;-0.005;-0.005;0.002;-0.007;0.049;0.032;0.049;0.046;-0.007
26;-0.007;-0.002;0;0.002;-0.005;0.051;0.029;0.054;-0.022;-0.01
26.5;-0.005;-0.005;-0.005;0.002;-0.005;0.066;0.022;0.044;-0.034;0
27;-0.007;-0.002;-0.005;0;-0.005;0.029;0;0.037;0.01;0.005
27.5;-0.002;-0.002;-0.01;0;-0.002;0.039;0.01;0.042;0.034;0.02
28;-0.005;-0.005;-0.002;0.005;-0.007;0.054;0.032;0.044;-0.024;0.007
28.5;-0.005;-0.005;-0.01;0.005;-0.002;0.024;-0.005;0.015;-0.005;0.024
29;-0.005;0;-0.005;0.005;-0.002;0.027;-0.002;0.034;0.012;0.015
29.5;-0.005;-0.005;-0.005;0.002;-0.002;0.049;0.017;0.032;0.017;0.007
30;-0.007;-0.005;-0.002;0.002;-0.007;0.066;0.02;0.034;0.029;0.017
30.5;-0.005;-0.005;-0.005;0.002;-0.005;-0.007;-0.022;0.002;0.017;0.042
31;-0.002;-0.002;-0.007;0.005;-0.005;0.037;0.012;0.049;0;0.007
31.5;-0.002;-0.005;-0.01;0.005;-0.002;0.024;0.002;0.017;-0.005;0.017
32;-0.005;-0.002;-0.005;0.002;-0.002;0.007;0;0.012;0.017;0.054
32.5;-0.002;-0.002;-0.015;0.002;-0.005;0.032;0.01;0.029;-0.007;0.015
33;-0.005;-0.002;-0.005;0.002;-0.005;0.039;0.02;0.037;0.005;-0.007
33.5;-0.005;0;-0.005;0.002;-0.005;0.039;0.02;0.046;0.005;-0.012
34;-0.005;-0.005;-0.002;0.002;-0.002;0.042;0.02;0.034;0.015;0.007
34.5;-0.007;-0.005;-0.007;0.002;-0.007;0.039;0.007;0.034;0.034;0.042
35;-0.005;-0.002;-0.002;0.002;-0.005;0.032;0.002;0.022;0.01;0.049
35.5;-0.005;-0.002;-0.007;0.002;-0.002;0.032;0.012;0.037;-0.037;0.015
36;-0.005;-0.007;-0.002;0.002;-0.002;0.032;0.002;0.027;0.005;0.022
36.5;-0.007;-0.002;-0.002;0.002;-0.002;0.059;0.032;0.059;-0.012;0.015
37;-0.007;-0.002;0.002;0.002;-0.005;0.02;-0.012;0.007;0.01;0.027
37.5;-0.002;-0.002;-0.002;0.002;-0.005;0.029;0.007;0.027;0.037;0.01
38;-0.007;-0.005;-0.005;0;-0.002;0.022;0.005;0.02;0.032;0.034
38.5;-0.007;-0.002;-0.007;0.002;-0.007;0.037;0.01;0.024;0;0.007
39;-0.005;-0.005;-0.005;0.002;-0.005;0.039;0.012;0.032;-0.005;0.015
39.5;-0.005;-0.005;-0.007;0.002;-0.005;0.042;0.02;0.029;0.034;0.039
40;-0.007;-0.005;-0.002;0.005;-0.002;0.039;0.024;0.037;0;0.027
40.5;-0.005;-0.005;-0.005;0.005;-0.005;0.034;0.01;0.027;0.007;-0.01
41;-0.005;-0.005;0;0.002;-0.005;0.037;0.012;0.029;0.01;0.007
41.5;-0.005;-0.005;-0.002;0.002;-0.005;0.017;0.01;0.029;0.027;0.049
42;-0.002;0;-0.005;0.002;-0.005;0.005;-0.007;0.01;0.022;0.068
42.5;-0.002;-0.005;-0.005;0.002;-0.005;0.029;0.02;0.034;0.029;0.027
43;-0.005;-0.002;-0.005;0.005;-0.005;0.042;0.012;0.037;0.027;0.034
43.5;-0.005;-0.002;0;0.002;-0.002;0.042;0.01;0.032;0.01;-0.007
44;-0.007;0;-0.007;0.002;-0.005;0.034;0.02;0.037;-0.002;0.01
44.5;-0.005;-0.005;-0.002;0.002;-0.007;0.044;0.02;0.039;0.017;0.012
45;-0.005;-0.002;-0.005;0.005;-0.002;0.034;0.017;0.037;0.02;-0.01
45.5;-0.005;-0.005;-0.005;0.002;-0.002;0.046;0.032;0.049;0.015;0.01
46;-0.005;-0.002;-0.002;0.002;-0.01;0.032;-0.002;0.012;-0.024;-0.01
46.5;-0.005;-0.002;-0.007;0.005;-0.002;0.032;0.002;0.015;0.007;0.002
47;-0.005;-0.002;0.002;0.005;-0.005;0.051;0.027;0.044;0.02;-0.005
47.5;-0.005;-0.005;-0.005;0.002;-0.007;0.039;0.01;0.037;0.017;0.017
48;-0.002;0;-0.002;0.005;-0.002;0.02;-0.007;0;0.056;0.085
48.5;-0.002;-0.005;-0.005;0;-0.005;0.046;0.02;0.039;0.024;0.01
49;-0.005;-0.005;-0.002;0.002;-0.005;0.034;0.007;0.022;-0.007;0.012
49.5;-0.002;-0.002;-0.007;0.002;-0.002;0.005;-0.022;0.005;0.01;0.032
50;-0.005;-0.005;-0.005;0.002;-0.002;0.059;0.02;0.049;-0.015;-0.012
50.5;-0.005;-0.002;-0.007;0.005;-0.002;0.01;-0.012;0.007;0.044;0.039
51;-0.002;-0.005;-0.005;0.002;-0.002;0.032;0.012;0.029;0.015;0.024
51.5;-0.002;-0.005;-0.005;0.005;-0.005;0.032;0.007;0.017;-0.002;-0.007
52;-0.005;-0.002;-0.005;0.002;-0.005;0.029;0.005;0.032;0.024;0.032
52.5;-0.005;-0.002;-0.002;0.005;-0.005;0.049;0.037;0.056;0.024;0.015
53;-0.002;-0.002;-0.007;0.005;-0.007;0.037;0.015;0.037;0.012;0.022
53.5;-0.005;-0.002;-0.002;0.005;-0.002;0.032;0.022;0.027;0.044;0.01
54;-0.005;-0.005;-0.005;0.002;-0.007;0.054;0.024;0.042;0.007;0.034
54.5;-0.007;-0.002;-0.002;0.005;-0.005;0.029;0.002;0.02;0.022;0.034
55;-0.005;-0.002;-0.002;0.005;-0.002;0.034;0.007;0.044;0.046;0.017
55.5;-0.005;-0.005;0.002;0.007;-0.005;0.039;0.01;0.034;0.017;0.01
56;-0.005;0;-0.005;0.002;-0.002;0.059;0.032;0.068;-0.005;-0.01
56.5;-0.005;-0.002;-0.005;0.002;-0.007;0.044;0.015;0.034;0.017;0.005
57;-0.002;-0.002;-0.007;0.002;-0.002;0.039;0.02;0.039;0.002;0.007
57.5;-0.007;-0.002;-0.005;0.005;-0.002;0.049;0.027;0.046;0.015;0.015
58;-0.005;-0.002;-0.005;0.005;-0.005;0.032;0.022;0.037;0.002;0.032
58.5;-0.007;0;-0.005;0.002;-0.005;0.032;0.007;0.027;0.007;0.017
59;-0.007;-0.002;-0.002;0.005;-0.005;0.054;0.017;0.034;0;0.027
59.5;-0.002;-0.005;0;0.005;-0.002;0.032;0.005;0.029;0.012;0.007
60;-0.005;-0.002;-0.005;0.005;-0.002;0.034;0.005;0.024;-0.002;-0.027
60.5;-0.005;0;-0.002;0.002;0;0.059;0.039;0.066;-0.022;0.005
61;-0.005;-0.005;-0.002;0.002;-0.005;0.024;-0.002;0.027;0.039;0.049
61.5;-0.005;-0.002;-0.005;0.005;-0.002;0.02;0.01;0.042;0.007;0.024
62;-0.005;-0.005;-0.007;0.002;-0.005;0.022;0.017;0.037;0.007;0.02
62.5;-0.005;-0.005;0.002;0.005;-0.007;0.005;-0.01;0;0.061;0.085
63;-0.005;-0.002;-0.007;0.002;-0.005;0.042;0.02;0.032;-0.02;0
63.5;-0.002;-0.005;-0.007;0.002;-0.005;0.027;0;0.029;0.022;0.039
64;-0.007;-0.005;-0.007;0;-0.002;0.046;0.029;0.042;-0.01;0.015
64.5;-0.005;-0.002;-0.01;0.005;-0.005;0.037;0.007;0.027;0.054;0.027
65;-0.01;-0.007;-0.01;0.002;0;0.034;0.012;0.044;0.005;0.002
65.5;-0.01;-0.005;-0.007;0.002;-0.005;0.044;0.017;0.037;0.005;0.007
66;-0.007;-0.002;-0.01;0;-0.002;0.034;0.017;0.044;0;0.007
66.5;-0.005;-0.005;-0.005;0.002;-0.005;0.034;-0.005;0.02;-0.005;0.032
67;-0.005;-0.005;-0.01;0.002;-0.002;0.01;-0.007;0;0.027;0.056
67.5;-0.005;-0.005;-0.002;0.002;-0.002;0.027;0.027;0.054;0.024;0.01
68;-0.005;-0.005;-0.012;0.002;-0.005;0.054;0.024;0.049;-0.012;0.012
68.5;-0.007;-0.005;-0.005;0;-0.002;0.034;0.015;0.032;0.022;0.037
69;-0.005;-0.002;-0.007;0.002;-0.005;0.046;0.022;0.046;0.012;0.024
69.5;-0.01;-0.005;-0.002;0.002;-0.007;0.044;0.02;0.049;0.027;0.01
70;-0.007;-0.005;-0.005;0;-0.002;0.037;0.017;0.042;0.022;0.007
70.5;-0.005;-0.005;-0.002;0.002;-0.005;0.046;0.015;0.027;0.044;0.034
71;-0.005;-0.007;-0.01;0.002;-0.005;0.054;0.017;0.046;-0.022;-0.017
71.5;-0.005;-0.005;-0.01;0;-0.002;0.039;0.007;0.024;0.017;0.01
72;-0.005;-0.002;-0.005;0.005;-0.002;0.044;0.039;0.049;0.032;-0.027
72.5;-0.005;-0.005;-0.01;0;-0.005;0.046;0.032;0.054;0.039;0.01
73;-0.005;-0.005;-0.005;0.002;-0.005;0.044;0.017;0.032;-0.002;-0.037
73.5;-0.005;-0.005;-0.007;0;-0.002;0.046;0.02;0.037;0.02;-0.005
74;-0.007;-0.005;-0.01;0.002;-0.005;0.007;-0.005;0.027;0.022;0.027
74.5;-0.005;-0.005;-0.007;0.005;-0.002;0.042;0.027;0.046;0.012;0.017
75;-0.007;-0.002;-0.005;0;-0.007;0.024;0;0.024;0.027;0.002
75.5;-0.007;-0.007;-0.002;0;-0.007;0.02;-0.012;0.007;0.032;0.049
76;-0.005;-0.005;-0.005;0.002;-0.005;0.002;-0.017;-0.002;0.024;0.039
76.5;-0.002;-0.005;-0.007;0;-0.005;0.027;0.005;0.027;0;0.012
77;-0.007;-0.002;-0.005;0.002;-0.005;0.046;0.01;0.017;0.01;0.034
77.5;-0.007;-0.005;-0.002;0;-0.005;0.051;0.032;0.056;0.007;0.002
78;-0.002;-0.002;-0.005;0.002;-0.005;0.015;-0.007;0.024;-0.002;0.027
78.5;-0.005;-0.007;-0.007;0;-0.007;0.024;-0.002;0.017;0;0.022
79;-0.012;-0.007;-0.007;0;-0.007;0.027;0.007;0.039;-0.002;0
79.5;-0.005;-0.005;-0.005;0.002;-0.005;0.042;0.017;0.024;0.01;0.017
80;-0.007;-0.002;-0.005;0.002;-0.005;0.056;0.022;0.042;0.002;0.01
80.5;-0.005;-0.005;-0.007;0.002;-0.005;0.017;-0.007;0.015;0.017;0.039
81;-0.005;-0.005;-0.005;0;-0.005;0.034;0.007;0.034;-0.024;0.007
81.5;-0.01;-0.005;-0.012;0.002;-0.005;0.046;0.015;0.042;0.039;0.066
82;-0.007;-0.005;-0.005;0.002;-0.002;0.044;0.017;0.037;0.01;0.029
82.5;-0.005;-0.005;-0.007;0.002;-0.002;0.046;0.022;0.032;-0.017;0.002
83;-0.007;-0.002;-0.002;0;-0.005;0.027;-0.015;0.012;0.027;-0.007
83.5;-0.005;-0.002;-0.005;0.002;-0.005;0.034;0.002;0.02;-0.005;-0.017
84;-0.01;-0.007;-0.005;0.002;-0.005;0.049;0.027;0.054;-0.002;-0.012
84.5;-0.007;-0.002;0.002;0.002;-0.002;0.037;0.012;0.034;0.027;0.024
85;-0.002;-0.005;-0.002;0.002;-0.005;0.051;0.02;0.044;-0.002;-0.027
85.5;-0.007;-0.002;-0.005;0.002;-0.005;0.032;0.015;0.037;0.017;0.017
86;-0.007;-0.005;-0.007;0;-0.005;0.034;0.007;0.022;0.022;0.012
86.5;-0.007;-0.002;-0.002;0.002;-0.002;0.024;0.002;0.029;0.015;0.039
87;-0.01;-0.005;-0.002;0;-0.002;0.049;0.032;0.054;0.012;0.01
87.5;-0.005;-0.002;-0.007;0.005;-0.002;0.044;0.024;0.051;-0.01;-0.022
88;-0.007;-0.002;0;0.002;-0.005;0.037;0.002;0.032;0.012;0.01
88.5;-0.007;-0.002;-0.005;0.002;-0.005;0.046;0.02;0.037;0.02;0.007
89;-0.01;-0.005;-0.002;0.005;-0.007;0.039;0.015;0.039;0.042;0.024
89.5;-0.005;-0.005;-0.002;0;-0.005;0.034;0.015;0.037;0.005;-0.005
90;-0.007;-0.005;-0.002;0;-0.002;0.044;0.002;0.027;0.022;0.042
90.5;-0.005;-0.002;-0.007;0.002;-0.005;0.068;0.024;0.046;0.015;0.01
91;-0.005;-0.005;-0.002;0.002;-0.005;0.037;0.002;0.02;0.012;0.02
91.5;-0.007;-0.005;-0.005;0;-0.005;0.027;0.007;0.039;0.012;0.005
92;-0.007;-0.005;-0.002;0;-0.007;0.034;0.002;0.039;0.032;0.024
92.5;-0.002;-0.005;-0.002;0;-0.005;0.039;0.005;0.024;0.02;0.034
93;-0.005;-0.005;-0.002;0.002;-0.005;0.032;0.01;0.029;0.034;0.039
93.5;-0.005;-0.002;-0.005;0.005;-0.005;0.039;0.01;0.034;0.01;0.024
94;-0.005;-0.005;-0.005;0.002;-0.005;0.037;0.005;0.029;0.005;0.024
94.5;-0.01;-0.007;-0.007;0.002;-0.005;0.029;-0.005;0.029;0.012;0.017
95;-0.005;0;-0.005;0.002;-0.002;0.051;0.022;0.046;-0.01;-0.017
95.5;-0.002;-0.002;-0.01;0.002;-0.005;0.034;0.01;0.039;0.007;0.022
96;-0.005;-0.005;0;0.002;-0.005;0.039;0.024;0.049;-0.005;-0.01
96.5;-0.005;-0.002;-0.005;0.005;-0.005;0.015;0;0.015;0.034;0.015
97;-0.007;-0.002;-0.005;0.002;-0.005;0.039;0.017;0.037;0;0.005
97.5;-0.005;-0.005;0;0.007;-0.005;0.027;-0.012;0.02;0.015;0.027
98;-0.005;-0.002;-0.005;0.002;-0.007;0.051;0.024;0.046;0.002;-0.01
98.5;-0.01;-0.002;-0.002;0.002;-0.007;0.076;0.024;0.051;0.02;0.007
99;-0.005;-0.002;-0.002;0.005;-0.007;0.044;0.017;0.039;-0.029;-0.002
99.5;-0.002;-0.002;-0.002;0.002;-0.005;0.015;-0.01;0.017;0.01;0.007
100;-0.002;-0.002;-0.007;0.002;-0.005;0.042;0.022;0.042;-0.005;-0.015
100.5;-0.005;-0.005;-0.005;0.002;-0.002;0.056;0.032;0.059;-0.01;0.002
101;-0.005;-0.002;0.002;0.002;-0.002;0.029;0.005;0.027;-0.01;0
101.5;0;-0.002;-0.002;0.005;-0.002;0.034;0.012;0.034;0.005;0.029
102;-0.005;-0.005;-0.002;0.002;-0.002;0.046;0.015;0.034;0.01;-0.01
102.5;-0.005;-0.002;-0.002;0.002;-0.005;0.017;-0.015;0;0.039;0.034
103;-0.007;0;-0.005;0.002;-0.005;0.039;0.02;0.044;-0.007;0
103.5;-0.005;-0.002;-0.002;0.005;-0.002;0.022;-0.007;0.015;0.002;-0.002
104;-0.005;-0.005;-0.005;0;-0.005;0.034;0.005;0.022;0.024;-0.007
104.5;-0.005;-0.002;-0.007;0.002;-0.005;0.037;0.012;0.029;0.002;0.015
105;-0.007;-0.002;0.002;0.005;-0.005;0.034;0.007;0.032;0.02;0.042
105.5;-0.007;-0.005;-0.002;0.002;-0.002;0.022;-0.002;0.022;0;0.022
106;-0.005;-0.005;0;0;-0.007;0.02;-0.002;0.02;0.01;0.027
106.5;-0.005;-0.005;-0.002;0.002;-0.005;0.046;0.02;0.046;-0.007;0.024
107;-0.005;-0.005;0;0.005;-0.005;0.051;0.017;0.044;-0.002;0.029
107.5;-0.005;-0.002;-0.005;0.002;-0.005;0.022;-0.002;0.02;0.01;0.024
108;-0.005;-0.005;-0.005;0.002;-0.007;0.027;0.005;0.032;0.012;0.027
108.5;-0.005;-0.002;-0.002;0.002;-0.007;0.044;0.02;0.032;0.024;0.022
109;-0.005;-0.002;0.002;0.002;-0.005;0.044;0.02;0.042;0.017;0.017
109.5;-0.002;-0.005;-0.01;0.002;-0.005;0.039;0.002;0.027;0.049;0.015
110;-0.005;-0.002;-0.002;0.002;-0.005;0.049;0.022;0.042;0;-0.01
110.5;-0.005;-0.002;-0.002;0.002;-0.007;0.034;0.01;0.032;0.005;0.032
111;-0.002;-0.005;-0.002;0.002;-0.002;0.054;0.024;0.037;0;0
111.5;-0.007;-0.005;-0.005;0;-0.005;0.032;0.002;0.022;0.005;0.005
112;-0.005;-0.002;-0.005;0.005;-0.005;0.027;0.02;0.039;0.039;0.017
112.5;-0.005;-0.002;-0.012;0.002;-0.005;0.039;0.002;0.022;0.046;0.042
113;-0.005;-0.005;-0.002;0.005;-0.002;0.015;-0.012;-0.002;0.061;0.071
113.5;-0.002;-0.002;-0.005;0.002;-0.005;0.039;0.012;0.042;-0.059;-0.015
114;-0.005;-0.002;-0.007;0.002;-0.005;0.02;-0.007;0.007;0.017;0.037
114.5;-0.005;-0.002;-0.002;0.005;-0.007;0.044;0.017;0.032;0.034;0.051
115;-0.005;-0.002;-0.005;0.002;-0.005;0.039;0;0.029;0.022;0.002
115.5;-0.005;-0.005;-0.002;0.002;-0.002;0.039;0.017;0.046;0.01;-0.012
116;-0.005;-0.002;-0.007;0.005;-0.002;0.037;0.005;0.024;0.034;0.005
116.5;0;-0.002;-0.012;0.002;-0.007;0.046;0.015;0.034;0.039;0.027
117;-0.007;-0.002;0;0.002;-0.005;0.039;0.017;0.037;0.017;0.01
117.5;-0.005;-0.005;-0.002;0.002;-0.005;0.068;0.034;0.056;-0.015;-0.005
118;-0.005;-0.002;-0.007;0.002;-0.002;0.049;0.027;0.059;0.005;0.007
118.5;-0.005;-0.002;-0.007;0.002;-0.007;0.042;0.015;0.044;0.034;0.015
119;-0.005;-0.005;-0.007;0.002;-0.007;0.034;0.012;0.027;0.017;0.022
119.5;-0.005;-0.007;0;0.002;-0.005;0.032;0.01;0.032;0.012;0.012
120;-0.005;-0.005;-0.002;0.002;-0.005;0.044;0.015;0.039;0.022;0
120.5;-0.005;-0.007;-0.005;0.002;-0.005;0.032;0.007;0.032;0.032;0.02
121;-0.007;-0.002;-0.002;0.002;-0.005;0.056;0.027;0.051;-0.027;-0.015
121.5;-0.005;-0.005;-0.005;0.002;-0.005;0.044;0.022;0.059;-0.015;0.012
122;-0.007;-0.005;-0.002;0.002;-0.005;0.037;0.012;0.039;0.01;0.034
122.5;-0.005;0;-0.007;0.002;-0.005;0.024;-0.005;0.02;0.054;0.059
123;-0.005;-0.007;-0.005;0;-0.005;0.039;0.015;0.034;0.012;0.032
123.5;-0.002;-0.005;-0.007;0.002;-0.005;0.029;0.015;0.037;-0.024;-0.012
124;-0.007;-0.002;-0.002;0.002;-0.002;0.037;0;0.02;0.066;0.049
124.5;-0.005;-0.002;-0.005;0.002;-0.002;0.046;0.005;0.022;0.02;0.042
125;-0.002;-0.002;0;0.002;-0.005;0.027;-0.002;0.024;0.015;0.042
125.5;-0.005;-0.002;-0.01;0.002;-0.005;0.037;0.01;0.024;0.005;0.015
126;-0.007;-0.005;-0.005;0.002;-0.005;0.029;0.01;0.034;0.027;0.042
126.5;-0.01;-0.005;-0.005;0.005;-0.005;0.056;0.02;0.042;0.005;0.034
127;-0.007;-0.007;-0.005;0.002;-0.007;0.022;-0.007;0.01;-0.007;0.012
127.5;-0.007;-0.005;-0.007;0.005;-0.005;0.024;0.002;0.029;0.032;0.022
128;-0.007;-0.005;-0.007;0.002;-0.007;0.046;0.027;0.049;0.01;-0.01
128.5;-0.005;-0.005;-0.007;0.002;-0.007;0.063;0.037;0.056;0.002;0.007
129;-0.005;-0.005;-0.005;0.002;-0.005;0.034;0.01;0.032;0.002;0.002
129.5;-0.01;-0.007;-0.007;0;-0.005;0.049;0.024;0.059;0.012;0.02
130;-0.005;-0.005;-0.007;0;-0.007;0.051;0.022;0.046;-0.024;-0.024
130.5;-0.007;-0.005;-0.007;0.005;-0.002;0.015;-0.015;0.015;0.01;0.02
131;-0.007;-0.005;-0.007;0.002;-0.005;0.051;0.022;0.054;0.005;0.01
131.5;-0.007;-0.005;-0.002;0.002;-0.005;0.034;0.01;0.034;0.005;0.012
132;-0.007;-0.005;-0.005;0.002;-0.002;0.034;0.027;0.044;0.022;0.01
132.5;-0.01;-0.005;-0.007;0.002;-0.005;0.024;0.005;0.029;0.015;0.007
133;-0.007;-0.002;-0.005;0;-0.005;0.012;-0.005;0.02;0.044;0.042
133.5;-0.007;-0.005;-0.005;0.002;-0.005;0.034;0.002;0.027;-0.007;0
134;-0.007;-0.002;-0.005;0.002;-0.007;0.034;0.012;0.032;0.012;0.002
134.5;-0.007;-0.005;0;0.002;-0.005;0.032;0.002;0.022;0.024;0.02
135;-0.007;-0.002;-0.01;0;-0.002;0.049;0.02;0.042;0.027;0.012
135.5;-0.007;-0.007;-0.005;0;-0.002;0.01;-0.002;0.024;0.007;0.015
136;-0.007;-0.002;-0.002;0.002;-0.007;0.044;0.017;0.039;0.02;0.007
136.5;-0.007;-0.005;-0.007;0.002;-0.005;0.037;0.015;0.039;0.024;0.02
137;-0.007;-0.002;-0.005;0;-0.002;0.034;0.01;0.024;0.015;0.02
137.5;-0.005;-0.002;-0.005;0;0;0.056;0.027;0.044;0.005;-0.017
138;-0.005;-0.005;-0.005;0;-0.005;0.037;0.012;0.032;0.017;0.012
138.5;-0.007;-0.005;0.002;0.002;-0.005;0.037;0.01;0.027;0.012;0.022
139;-0.005;-0.005;-0.002;0;-0.005;0.034;0.01;0.029;0.022;0.017
139.5;-0.01;-0.007;-0.007;0;-0.005;0.037;0.01;0.027;0.012;0.022
140;-0.007;-0.007;-0.007;0;-0.007;0.024;0.002;0.022;0.012;0.022
140.5;-0.007;-0.005;-0.005;0.002;-0.002;0.027;0.015;0.051;-0.01;-0.005
141;-0.007;-0.005;-0.007;0.002;-0.005;0.059;0.032;0.063;0.002;-0.01
141.5;-0.005;-0.002;0;0;-0.007;0.039;0.012;0.029;0.017;0.042
142;-0.005;-0.005;-0.007;0.002;-0.005;0.024;0.012;0.042;-0.01;-0.01
142.5;-0.007;-0.002;-0.005;0;-0.007;0.042;0.017;0.039;0.017;0.032
143;-0.005;-0.005;-0.007;0.005;-0.005;0.056;0.017;0.032;-0.015;0.02
143.5;-0.007;-0.005;-0.005;0.005;-0.002;0.046;0.022;0.049;-0.024;0.017
144;-0.005;-0.005;-0.005;0.002;-0.007;0.039;0;0.022;0.046;0.042
144.5;-0.007;-0.005;-0.005;0.002;-0.005;0.042;0.01;0.027;-0.002;0
145;-0.005;0;-0.012;0;-0.005;0.039;0.012;0.034;0.02;0.012
145.5;-0.005;-0.005;-0.005;0.002;-0.005;0.015;-0.007;0.005;0.044;0.032
146;-0.005;-0.005;-0.01;0.005;-0.007;0.039;0.015;0.039;-0.024;-0.01
146.5;-0.005;-0.005;-0.007;0.002;-0.005;0.027;-0.01;0.022;0.005;0.02
147;-0.007;-0.005;-0.002;0.005;-0.002;0.066;0.051;0.068;0.002;-0.027
147.5;-0.002;-0.002;-0.005;0.002;-0.005;0.029;0.01;0.029;0.02;0.02
148;-0.005;-0.002;-0.002;0.002;-0.002;0.034;0.012;0.034;0.042;0.044
148.5;-0.007;-0.005;-0.007;0.002;-0.002;0.039;0;0.024;0.007;0.007
