time [us];ch 1;ch 2;ch 3;ch 4;ch 5;ch 6;ch 7;ch 8;ch 9;ch 10
70;-0.005;-0.002;-0.007;0;-0.002;0.039;0.015;0.032;-0.024;-0.007
71;-0.002;-0.002;-0.005;0.002;-0.002;0.059;0.017;0.044;0.042;0.059
72;0.002;0;-0.005;0.002;-0.002;0.054;0.042;0.078;-0.01;0.044
73;-0.005;-0.002;-0.005;0.002;-0.005;0.042;0.042;0.061;0.01;-0.022
74;-0.005;-0.005;-0.007;0;-0.005;0.042;0.024;0.042;0.01;0.022
75;-0.007;-0.005;-0.002;0.002;-0.005;0.027;0.012;0.027;0.015;-0.007
76;-0.002;-0.005;-0.007;0.002;-0.002;0.061;0.054;0.073;0.017;0.017
77;-0.007;-0.002;-0.005;0;-0.005;0.02;-0.005;0.022;0.02;0.039
78;-0.002;-0.005;-0.002;0.002;-0.002;0.022;0.012;0.039;-0.002;0.037
79;-0.005;-0.002;-0.005;0;-0.002;0.056;0.039;0.059;0.034;0.029
80;-0.005;-0.002;0;0.002;-0.005;0.017;-0.015;0.015;0.046;0.042
81;-0.005;-0.002;-0.002;0.002;-0.002;0.012;0.005;0.024;0.034;0.059
82;-0.005;-0.005;-0.002;0.002;-0.005;0.027;0.01;0.027;0.012;0.012
83;-0.007;-0.002;-0.005;0.002;-0.007;-0.015;-0.032;-0.017;0.044;0.034
84;-0.005;-0.005;-0.002;0;-0.002;0.042;0.017;0.049;0.032;0.068
85;-0.002;-0.002;-0.005;0.005;0;0.005;0.002;0.027;0.022;0.024
86;-0.002;-0.002;-0.005;0.002;-0.005;0.02;0.002;0.024;0.029;0.029
87;-0.005;0;0;0.002;-0.005;0.005;-0.012;0.012;0.029;0.022
88;-0.005;-0.005;-0.002;0;-0.002;0.024;0;0.027;0.012;0.027
89;-0.005;-0.002;-0.005;0.002;-0.007;0.042;0.022;0.051;0.01;0.017
90;-0.005;-0.002;-0.005;0.002;-0.002;0.044;0.027;0.054;0.049;0.002
91;-0.005;-0.002;-0.002;0.005;-0.002;0.024;0.002;0.022;0.007;0.002
92;-0.005;0;0;0.005;-0.005;0.02;-0.007;0.01;0.034;0.022
93;-0.005;-0.002;-0.002;0.005;-0.002;0.024;0.01;0.02;0.037;0.027
94;-0.002;-0.005;-0.005;0.002;-0.005;0.046;0.027;0.051;0.059;0.042
95;-0.005;-0.005;-0.005;0.002;-0.005;0.042;0.022;0.042;0.054;0.015
96;-0.007;-0.002;-0.002;0;-0.002;0.022;-0.007;0.02;-0.024;0.007
97;-0.005;-0.002;0;0.002;-0.005;0.024;0.01;0.029;0.012;0.017
98;-0.005;-0.002;-0.005;0.002;-0.005;0.022;-0.005;0.022;0.005;0
99;-0.005;-0.002;0.002;0.002;-0.002;0.034;0.007;0.037;0.007;0.022
100;-0.005;0;0;0.005;-0.002;0.024;-0.002;0.017;0.042;0.039
101;-0.002;0;0;0.005;-0.002;0.034;0.005;0.039;0.005;-0.005
102;-0.005;-0.002;0.002;0.002;0;0.039;0.015;0.032;-0.015;-0.02
103;-0.005;-0.005;-0.002;0.005;-0.005;0.032;0.02;0.042;0.037;0.012
104;-0.002;0;0;0.005;-0.005;0.029;0.005;0.029;0.044;0.046
105;-0.005;0;-0.007;0.005;-0.002;0.032;0.007;0.034;0.007;0.022
106;-0.007;-0.002;-0.005;0.005;-0.002;0.044;0.024;0.056;0.015;-0.01
107;-0.005;-0.002;0;0.002;0;0.039;0.015;0.044;0.039;0.002
108;-0.005;-0.002;0;0.005;-0.002;0.042;0.02;0.051;0.037;0.032
109;0;-0.002;-0.002;0.002;-0.005;0.007;-0.005;0.02;0.032;0.042
110;-0.005;0.002;-0.005;0.002;-0.005;0.02;-0.005;0.017;-0.002;0.002
111;-0.005;0;0;0.002;0;0.063;0.044;0.066;0.039;0.029
112;-0.005;0;-0.002;0.005;-0.005;0.046;0.027;0.054;0.044;0.01
113;-0.007;0;-0.002;0.002;-0.002;0.032;0.007;0.024;0.034;-0.005
114;-0.005;-0.002;0.002;0.002;-0.002;0.01;0.002;0.024;0;0.005
115;-0.005;-0.007;-0.005;0.005;-0.002;0.015;-0.007;0.012;0.01;0.022
116;-0.005;-0.002;-0.002;0.002;-0.002;0.051;0.027;0.056;0.032;0.037
117;-0.002;-0.002;-0.007;0.002;-0.005;0.029;0.002;0.022;0.022;0.007
118;-0.007;-0.002;-0.005;0.005;-0.005;-0.002;-0.017;0.01;0.034;0.073
119;-0.005;-0.005;-0.005;0.002;0;0.039;0.02;0.044;0.02;0.029
120;-0.007;-0.002;-0.007;0.002;-0.002;0.02;0.007;0.034;0.076;0.056
121;-0.002;0.002;-0.002;0.005;0;0.037;0.01;0.034;-0.002;0.063
122;-0.002;0;-0.002;0.002;0;0.032;0.015;0.039;0.01;0.039
123;-0.005;-0.002;-0.005;0;-0.005;0.027;0.024;0.039;-0.01;0.044
124;-0.005;-0.002;-0.002;0.002;-0.002;0.027;0.005;0.02;-0.02;0.005
125;-0.002;-0.002;-0.002;0.002;-0.005;0.034;0.017;0.034;0.061;0.039
126;-0.002;-0.002;-0.01;0.002;-0.002;0;-0.024;0.005;0.002;0.015
127;-0.002;-0.005;-0.007;0.002;0;0.049;0.029;0.049;0.002;0.029
128;-0.007;-0.005;-0.005;0.002;-0.002;0.027;0.005;0.02;0.049;0.059
129;-0.002;0;-0.007;0.002;-0.005;0.051;0.024;0.051;0.02;-0.017
130;-0.002;0;-0.007;0.002;-0.002;0.042;0.02;0.039;0.005;-0.01
131;-0.005;-0.002;-0.007;0;-0.005;0.042;0.012;0.037;0.032;0.042
132;-0.005;-0.005;-0.007;0.002;-0.002;0.022;0.015;0.039;0.044;0.051
133;-0.005;-0.002;-0.005;0.002;-0.005;-0.007;-0.015;0.005;0.02;0.059
134;-0.007;-0.002;-0.005;0.002;-0.002;0.063;0.039;0.054;0.034;0.012
135;-0.007;-0.005;-0.002;0.002;-0.002;0.007;-0.017;0.017;0.024;0.024
136;-0.007;-0.002;-0.005;0.002;-0.002;0.007;0;0.017;0.054;0.068
137;-0.005;-0.002;0;0.002;-0.002;0.027;0.005;0.044;-0.01;-0.015
138;-0.002;-0.005;-0.005;0.002;-0.005;0.039;0.012;0.039;0.066;0.034
139;-0.007;-0.002;0.002;0.002;-0.002;0.059;0.032;0.056;0.056;0.029
140;-0.005;-0.005;-0.002;0.005;-0.002;0.032;0.002;0.02;0.032;0.027
141;-0.005;-0.002;-0.002;0.002;-0.005;0.034;0.012;0.034;0.039;0.068
142;-0.002;0;-0.005;0.002;-0.002;0.054;0.044;0.061;0.029;-0.002
143;-0.007;-0.005;-0.007;0.005;-0.002;0.051;0.032;0.056;0.024;0.022
144;-0.007;-0.002;0;0.002;-0.005;0.039;0.012;0.042;0.039;0.02
145;-0.005;-0.002;0;0;-0.005;0.017;-0.007;0.017;0.024;0.049
146;-0.005;-0.002;-0.002;0.005;-0.005;0.022;0.002;0.017;0.012;0.027
147;-0.005;-0.002;-0.005;0.002;-0.007;0.037;0.02;0.042;0.002;-0.002
148;-0.002;0;-0.007;0.005;-0.005;0.01;-0.005;0.012;-0.01;0.024
149;0;0;-0.005;0.005;-0.005;0.042;0.039;0.054;0.002;0.081
150;-0.007;-0.005;0;0.005;-0.005;0.022;0.017;0.029;0.039;0.044
151;-0.005;-0.002;-0.005;0.002;-0.002;0.027;0.022;0.029;0.037;0.039
152;-0.007;-0.005;-0.002;0.002;-0.007;0.046;0.022;0.051;0.024;0.024
153;-0.002;-0.002;0;0.005;-0.005;0.027;0.007;0.037;0.032;0.01
154;-0.007;0;-0.002;0.005;-0.005;0.02;0.005;0.024;0.005;0.046
155;-0.005;-0.002;-0.002;0.002;0;0.044;0.02;0.046;0.002;-0.01
156;-0.005;-0.002;-0.005;0.005;-0.007;0.022;-0.005;0.017;0.002;-0.002
157;-0.002;0;-0.002;0.005;-0.002;0.012;-0.005;0.024;-0.01;0.024
158;-0.007;-0.002;-0.005;0.002;-0.005;0.027;0.002;0.034;0.027;0.027
159;-0.002;-0.002;-0.005;0.005;-0.002;0.061;0.039;0.063;0.015;0
160;-0.005;-0.002;0;0.005;-0.005;0.024;0;0.022;-0.046;-0.02
161;-0.005;0;0;0;-0.005;0.049;0.034;0.059;0.032;0.061
162;-0.005;-0.002;-0.002;0.005;-0.007;0.02;0.007;0.032;-0.002;0.027
163;-0.002;0;-0.002;0.002;0;0.049;0.039;0.042;-0.002;0.007
164;-0.005;-0.002;-0.002;0.002;-0.005;0.002;-0.005;0.015;0.051;0.012
165;-0.005;0;0;0.005;-0.005;0.012;-0.005;0.022;0.039;0.071
166;0;-0.002;0;0.007;-0.005;0.032;0.02;0.024;0.059;0.054
167;-0.002;-0.002;-0.005;0.005;0;0.017;0.012;0.022;0.042;0.063
168;-0.002;0;-0.005;0.002;-0.005;0.029;0.007;0.029;0.076;0.01
169;-0.005;-0.005;-0.005;0.005;-0.002;-0.002;-0.017;0.01;0.007;0.034
170;-0.002;-0.002;-0.002;0.005;-0.005;0.032;0.002;0.017;0.007;0.051
171;-0.005;0;-0.005;0.005;-0.005;0.024;0.005;0.027;0.049;0.022
172;-0.005;0;-0.002;0.005;-0.005;0.054;0.039;0.068;0.078;0.081
173;-0.005;0;-0.005;0.005;-0.005;-0.012;-0.029;-0.012;0.017;0.037
174;-0.005;-0.005;0;0.005;-0.005;0.059;0.037;0.044;0.059;0.032
175;-0.007;-0.005;0;0.002;-0.005;0.022;0.007;0.034;0.024;0.034
176;-0.002;0;0;0.005;0;0.007;0.012;0.027;0.024;-0.002
177;-0.005;0;0;0.005;-0.002;0.046;0.022;0.039;0.042;0.015
178;-0.005;-0.002;-0.005;0.002;-0.002;0.027;0.007;0.027;0.015;0.032
179;-0.005;-0.002;0;0.002;0.002;0.034;0.027;0.054;-0.01;0.017
180;-0.002;0;-0.002;0.005;0;0.027;-0.01;0.012;0.034;0.017
181;-0.007;-0.002;-0.005;0;-0.007;0.049;0.034;0.049;0.007;0.034
182;-0.005;0;-0.01;0.002;-0.005;0.032;0.01;0.017;-0.01;-0.012
183;-0.005;-0.002;-0.005;0.002;-0.005;0.044;0.022;0.049;-0.037;0.002
184;-0.002;0;-0.007;0.002;-0.005;0.073;0.068;0.078;0.081;0.083
185;-0.005;-0.005;-0.01;0.002;-0.005;0.022;-0.005;0.024;0.024;-0.002
186;-0.002;0;-0.005;0.002;-0.002;0.012;0;0.017;0.01;0.015
187;-0.005;-0.002;0;0.002;-0.007;0.017;-0.002;0.01;0.039;0.049
188;-0.002;-0.005;-0.007;0.002;-0.002;0.032;0.022;0.046;0.042;0.081
189;0;0;-0.01;0.002;-0.002;0.042;0.022;0.039;0.032;0.063
190;-0.007;-0.002;0.002;0;0;0.066;0.037;0.054;0.022;0.037
191;-0.005;-0.005;-0.002;0.002;-0.002;0.049;0.007;0.039;0;0.02
192;-0.002;-0.002;-0.002;0.005;-0.005;0.015;-0.002;0.002;0.071;0.024
193;-0.002;-0.002;-0.005;0.005;-0.002;0.022;0.002;0.02;0.039;0.017
194;-0.005;-0.002;-0.002;0.005;-0.005;0.015;-0.02;0.015;-0.012;0.02
195;-0.005;-0.002;0;0;-0.007;0.034;0.015;0.037;0.015;0.029
196;-0.002;-0.002;-0.007;0.002;-0.002;0.024;-0.017;0.012;0.01;0.002
197;-0.005;-0.005;-0.002;0.005;-0.007;0.017;-0.015;0.01;0.012;-0.037
198;0;-0.002;-0.005;0.005;-0.002;0.005;-0.01;0.02;0.034;0.015
199;-0.005;-0.005;-0.002;0.005;-0.002;0.044;0.027;0.049;-0.007;0
200;-0.005;-0.002;0;0.002;-0.005;0.002;-0.007;0.002;0.039;0.007
201;-0.005;-0.002;0.002;0.002;-0.005;0.02;0;0.015;-0.01;-0.005
202;-0.005;-0.002;-0.002;0.002;-0.002;0.051;0.042;0.061;0.027;0.042
203;-0.002;-0.002;-0.005;0.002;-0.005;0.034;0.022;0.039;0.024;0.029
204;-0.002;-0.002;-0.002;0.002;-0.002;0.022;0.012;0.029;-0.002;0
205;-0.005;-0.002;-0.007;0.005;0;0.029;-0.002;0.024;-0.007;-0.017
206;-0.005;-0.002;-0.002;0.007;-0.002;0.046;0.039;0.054;0.017;0.037
207;-0.007;-0.002;-0.002;0.002;-0.002;0.051;0.02;0.046;0.005;0.034
208;-0.005;-0.002;-0.007;0.005;0;0.032;0.01;0.027;0.046;0.029
209;-0.005;-0.002;-0.002;0.002;-0.002;0.034;0.015;0.034;-0.012;0.015
210;-0.005;0;-0.002;0.005;-0.002;0.017;-0.027;0.01;-0.005;0.017
211;-0.005;0;-0.002;0.005;0;0.054;0.027;0.044;0.039;0.059
212;0;0;-0.002;0.002;-0.005;0.024;0;0.032;0;0.012
213;-0.005;0;0.005;0.005;-0.002;0.037;0.005;0.022;0.059;0.042
214;-0.007;0;0;0.005;-0.005;0.007;0.002;0.02;0.017;0.012
215;-0.002;0;0;0.007;-0.005;0.022;0.005;0.015;0.056;0.005
216;-0.005;0;-0.002;0.005;-0.002;0.046;0.024;0.054;-0.012;-0.012
217;-0.005;0;-0.002;0.005;-0.002;0.024;0.002;0.029;0.015;0.059
218;0;-0.002;-0.002;0.005;-0.002;0.071;0.039;0.059;0.056;0.015
219;-0.007;-0.002;-0.005;0.002;-0.002;0.063;0.037;0.066;0.051;0.068
220;-0.002;0;-0.005;0.005;-0.005;0.034;0.01;0.022;0;-0.005
221;-0.002;-0.005;-0.007;0.002;-0.005;0.002;-0.012;0.012;-0.005;0.029
222;-0.002;0.002;0.002;0.002;-0.005;0.054;0.027;0.054;0.071;0.081
223;-0.002;0;0;0.005;-0.002;0.046;0.024;0.029;0.073;0.015
224;-0.002;0;-0.007;0.005;-0.005;0.039;0.027;0.044;0.012;0.012
225;-0.005;0;0;0.002;-0.005;0.024;0.005;0.024;0.073;0.088
226;-0.005;-0.002;0.002;0.005;-0.002;0.046;0.027;0.044;0.015;-0.012
227;-0.002;0;-0.005;0.002;-0.007;0.044;0.027;0.049;0.005;0.042
228;-0.005;0;0;0.005;-0.002;0.015;-0.002;0.02;-0.007;-0.017
229;-0.005;-0.002;-0.002;0.002;0;0.061;0.032;0.056;0;0.007
230;0;0;-0.002;0.005;-0.002;0.02;0.007;0.032;0.029;0.039
231;0;0.002;0.002;0.007;0;0.032;0;0.027;0.02;0.015
232;-0.005;-0.005;-0.005;0.007;-0.002;0.029;-0.005;0.015;0.012;0.056
233;0;0;-0.002;0.002;-0.002;0.039;0.044;0.051;0;-0.017
234;-0.005;0;-0.005;0;-0.005;0.032;0.02;0.029;0.007;0.02
235;-0.007;-0.005;0;0.005;-0.005;0.032;0.02;0.034;-0.007;0.042
236;-0.002;0;0;0.002;-0.002;0.032;0.022;0.044;0.017;0
237;-0.002;-0.002;-0.005;0.005;-0.002;0.039;0.024;0.054;0.032;0.015
238;-0.002;0;-0.005;0.005;-0.005;0.029;-0.002;0.027;0.066;-0.007
239;0;0;-0.007;0.005;-0.005;0.054;0.022;0.039;0.051;0.049
240;-0.005;-0.002;-0.005;0.002;-0.005;0.024;0.022;0.032;0.027;0.049
241;-0.005;-0.002;-0.002;0.005;-0.002;0.076;0.046;0.063;0.046;0
242;-0.005;0.002;0;0.007;0;0.032;0.017;0.024;0.015;-0.01
243;-0.002;-0.002;-0.002;0.002;-0.002;0.037;0.022;0.037;0.037;0.032
244;-0.005;-0.005;-0.005;0;-0.005;0.029;0.01;0.029;0.024;0.022
245;-0.005;0;-0.005;0.002;-0.005;0.027;0.01;0.027;0.032;0.015
246;-0.007;-0.002;-0.007;0;-0.005;0.034;0.017;0.032;-0.01;-0.007
247;0;0;-0.002;0.005;-0.002;0.066;0.051;0.078;-0.017;-0.039
248;-0.007;-0.007;0;0.002;-0.005;0.044;0.02;0.042;-0.027;0.002
249;-0.005;-0.002;-0.007;0.002;-0.002;0.022;0.002;0.022;0.005;0.002
250;-0.007;-0.005;-0.002;0;-0.002;0.005;-0.015;0.015;0.056;0.056
251;-0.005;-0.005;-0.01;0.002;-0.002;0.039;0.024;0.042;0.046;0.029
252;-0.002;-0.002;-0.005;0;-0.002;0.056;0.039;0.049;0.024;0.02
253;0;0;0;0;0;0.061;0.044;0.063;0.022;-0.007
254;-0.005;0;-0.007;0.002;-0.005;0.012;-0.012;0.015;-0.002;-0.005
255;-0.002;-0.002;-0.005;0.002;-0.005;0.032;0;0.029;0.044;0.034
256;-0.005;-0.002;-0.005;0.002;-0.002;0.022;0;0.01;0.029;0.007
257;-0.005;0;-0.007;0.002;-0.002;0.024;0.005;0.024;-0.01;0.024
258;-0.005;-0.005;0;0;-0.005;0.071;0.051;0.063;0.027;0.044
259;0;-0.002;-0.01;0.005;0;0.063;0.046;0.066;0.024;0.027
260;-0.005;-0.005;-0.005;0.005;-0.005;-0.017;-0.032;-0.012;0.046;0.034
261;-0.005;-0.002;-0.007;0.002;-0.005;0.017;-0.005;0.029;0.059;0.037
262;-0.002;-0.002;-0.005;0.002;-0.005;0.039;0.02;0.039;0.015;0.022
263;-0.005;-0.002;-0.005;0.005;-0.002;0.063;0.042;0.063;0.015;0.024
264;-0.005;0;0;0.002;-0.002;0.044;0.042;0.066;0.046;0.02
265;-0.007;-0.002;-0.007;0;-0.002;0.056;0.037;0.071;0.017;0.015
266;-0.002;0;-0.002;0.005;-0.002;0.017;0.002;0.022;0.024;0.032
267;-0.005;-0.002;-0.005;0.005;-0.005;0.042;0.015;0.034;0.039;0.02
268;-0.002;0;-0.005;0.005;-0.002;0.017;0.007;0.02;0.056;0.029
269;-0.002;-0.002;-0.005;0.002;-0.002;0.039;0.012;0.039;0.034;0
270;-0.002;-0.002;-0.005;0.005;0;0.015;-0.002;0.02;-0.015;0.01
271;-0.002;-0.002;-0.007;0.002;-0.005;0.015;-0.005;0.022;-0.024;-0.037
272;-0.005;-0.002;-0.005;0.005;-0.005;0.032;0.022;0.037;0.017;0.002
273;-0.005;-0.002;-0.002;0;-0.002;-0.01;-0.024;0.002;0.007;0.01
274;-0.002;0;-0.005;0.005;-0.005;0.054;0.032;0.046;-0.017;0.02
275;-0.005;-0.002;0;0.005;0.002;0.034;-0.005;0.015;-0.044;0.01
276;-0.007;-0.002;0;0.002;-0.002;0.076;0.037;0.056;0.005;-0.007
277;-0.002;-0.005;-0.005;0.005;-0.002;0.015;0.027;0.044;0.088;0.063
278;-0.002;0.002;0.002;0.005;-0.002;0.037;0.015;0.039;0.046;0.049
279;-0.005;-0.005;-0.005;0.002;-0.007;0.034;0.01;0.034;0.083;0.085
280;-0.002;0;-0.005;0.005;-0.002;0.049;0.027;0.039;-0.02;0.005
281;-0.002;-0.002;0.002;0.005;-0.005;0.049;0.024;0.051;0.034;0.037
282;-0.002;0;-0.007;0.005;0;0.049;0.032;0.056;0.054;0.061
283;-0.005;-0.005;-0.005;0.005;-0.002;0.027;0.02;0.044;0.051;0.024
284;-0.002;-0.002;-0.005;0.002;-0.002;0.039;0.02;0.034;0.005;0.005
285;0;0;-0.005;0.005;-0.002;0.051;0.042;0.066;-0.027;-0.002
286;-0.005;-0.002;-0.007;0.007;-0.002;0.046;0.02;0.042;0.037;0.02
287;-0.005;0;0;0.002;-0.005;0.032;0.01;0.037;0.012;0.017
288;0;0;0.002;0.002;-0.005;0.037;0.032;0.051;0.046;-0.007
289;-0.002;0;-0.007;0.005;-0.005;0.024;-0.005;0.012;-0.037;-0.037
290;-0.005;-0.005;-0.002;0.005;-0.002;0.044;0.02;0.051;-0.005;-0.015
291;-0.002;-0.005;-0.005;0.005;-0.002;0.068;0.044;0.061;0.007;0.024
292;-0.002;0;-0.002;0.007;-0.002;0.039;0.027;0.044;0.022;0.049
293;-0.005;-0.002;-0.007;0.002;-0.002;0.046;0.015;0.029;0.007;0.005
294;-0.002;0;0;0.005;-0.002;0.027;-0.007;0.017;-0.002;0.044
295;-0.005;0;-0.007;0.002;-0.005;0.066;0.037;0.049;0.037;0.015
296;-0.005;0;-0.002;0.002;-0.002;0.034;0.005;0.032;0.015;0.037
297;-0.007;-0.002;-0.002;0.002;-0.005;0.034;0.02;0.039;-0.01;-0.034
298;-0.007;-0.002;-0.01;0.002;-0.002;0.037;0.002;0.032;0.044;0.073
299;-0.007;-0.005;-0.007;0.002;-0.002;0.044;0;0.027;0.046;0.056
300;-0.007;-0.002;-0.002;0.002;-0.005;0.054;0.039;0.068;0.007;0.039
301;-0.007;0;0;0;0;0.032;0.01;0.022;0.042;0.012
302;-0.002;0;0.002;0.002;-0.005;0.039;0.02;0.046;0.037;0.051
303;-0.002;-0.002;0;0.002;-0.005;-0.007;-0.015;0.01;0.022;0.034
304;0;0;0;0.005;-0.002;0.044;0.022;0.049;0.105;0.046
305;-0.007;0;0;0.002;-0.002;0.046;0.007;0.032;0.007;0.012
306;-0.007;-0.002;-0.002;0.005;-0.002;0.01;-0.017;0.02;-0.012;0.01
307;-0.002;-0.005;0.005;0;-0.002;0.017;-0.01;0.024;-0.02;-0.022
308;-0.002;0;-0.007;0.002;0;0.076;0.061;0.073;0.02;0.037
309;-0.002;-0.002;-0.005;0.002;-0.002;0.054;0.044;0.071;-0.01;0.032
310;-0.005;-0.002;-0.005;0.005;0;0.029;0.017;0.034;0.017;-0.046
311;-0.002;-0.002;-0.002;0.002;-0.005;0.034;0.002;0.029;0.029;0.027
312;-0.002;0;-0.005;0.005;-0.002;0.044;0.022;0.032;-0.029;0.002
313;-0.005;-0.005;-0.005;0.002;-0.005;0.017;0.012;0.032;0;0.02
314;-0.01;-0.007;-0.007;-0.002;-0.005;0.027;0.007;0.022;0.024;-0.007
